ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
MAP-6785631	ERBB2 Regulates Cell Motility	2/2356	5/11155	0.4	1.89388794567063	1.03446774430626	0.28580231466683	0.897907024689452	0.85161951823217	LOC_00003587/LOC_00004846	2
MAP-74182	Ketone body metabolism	2/2356	5/11155	0.4	1.89388794567063	1.03446774430626	0.28580231466683	0.897907024689452	0.85161951823217	LOC_00008168/LOC_00002912	2
MAP-8866904	Negative regulation of activity of TFAP2 (AP-2) family transcription factors	2/2356	5/11155	0.4	1.89388794567063	1.03446774430626	0.28580231466683	0.897907024689452	0.85161951823217	LOC_00012416/LOC_00000913	2
MAP-9701898	STAT3 nuclear events downstream of ALK signaling	2/2356	5/11155	0.4	1.89388794567063	1.03446774430626	0.28580231466683	0.897907024689452	0.85161951823217	LOC_00003016/LOC_00018038	2
MAP-162658	Golgi Cisternae Pericentriolar Stack Reorganization	4/2356	13/11155	0.307692307692308	1.4568368812851	0.852781089808067	0.287689469059425	0.897907024689452	0.85161951823217	LOC_00003565/LOC_00008345/LOC_00014564/LOC_00018483	4
MAP-392517	Rap1 signalling	4/2356	13/11155	0.307692307692308	1.4568368812851	0.852781089808067	0.287689469059425	0.897907024689452	0.85161951823217	LOC_00016362/LOC_00012606/LOC_00025541/LOC_00002942	4
MAP-8978934	Metabolism of cofactors	4/2356	13/11155	0.307692307692308	1.4568368812851	0.852781089808067	0.287689469059425	0.897907024689452	0.85161951823217	LOC_00003379/LOC_00007784/LOC_00018468/LOC_00003906	4
MAP-9607240	FLT3 Signaling	4/2356	13/11155	0.307692307692308	1.4568368812851	0.852781089808067	0.287689469059425	0.897907024689452	0.85161951823217	LOC_00005514/LOC_00007103/LOC_00005244/LOC_00008667	4
MAP-6799198	Complex I biogenesis	11/2356	43/11155	0.255813953488372	1.21120740711494	0.718015071985704	0.289073848985001	0.897907024689452	0.85161951823217	LOC_00016028/LOC_00004165/LOC_00006210/LOC_00019361/LOC_00013757/LOC_00021322/LOC_00022545/LOC_00018768/LOC_00017641/LOC_00002866/LOC_00008874	11
MAP-1482798	Acyl chain remodeling of CL	3/2356	9/11155	0.333333333333333	1.57823995472552	0.897958232697602	0.291756904380886	0.897907024689452	0.85161951823217	LOC_00009497/LOC_00014435/LOC_00013793	3
MAP-1483213	Synthesis of PE	3/2356	9/11155	0.333333333333333	1.57823995472552	0.897958232697602	0.291756904380886	0.897907024689452	0.85161951823217	LOC_00020543/LOC_00012601/LOC_00002934	3
MAP-157858	Gap junction trafficking and regulation	3/2356	9/11155	0.333333333333333	1.57823995472552	0.897958232697602	0.291756904380886	0.897907024689452	0.85161951823217	LOC_00015016/LOC_00023430/LOC_00013691	3
MAP-5099900	WNT5A-dependent internalization of FZD4	3/2356	9/11155	0.333333333333333	1.57823995472552	0.897958232697602	0.291756904380886	0.897907024689452	0.85161951823217	LOC_00015016/LOC_00011436/LOC_00013691	3
MAP-5607763	CLEC7A (Dectin-1) induces NFAT activation	3/2356	9/11155	0.333333333333333	1.57823995472552	0.897958232697602	0.291756904380886	0.897907024689452	0.85161951823217	LOC_00009898/LOC_00013899/LOC_00011125	3
