ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
map00760	Nicotinate and nicotinamide metabolism	13/1599	47/8155	0.276595744680851	1.41065559591766	1.39431184617942	0.115510783851097	0.568286211799119	0.535883927793029	LOC_00020254/LOC_00021638/LOC_00015809/LOC_00007065/LOC_00010923/LOC_00010665/LOC_00000945/LOC_00020634/LOC_00000681/LOC_00013171/LOC_00015729/LOC_00021182/LOC_00013362	13
map00072	Synthesis and degradation of ketone bodies	5/1599	14/8155	0.357142857142857	1.82145090681676	1.5191367387468	0.121365303691726	0.568286211799119	0.535883927793029	LOC_00018115/LOC_00008806/LOC_00002912/LOC_00020156/LOC_00019108	5
map00670	One carbon pool by folate	7/1599	22/8155	0.318181818181818	1.62274717152766	1.44440116793155	0.122339392817866	0.568286211799119	0.535883927793029	LOC_00016975/LOC_00020910/LOC_00021010/LOC_00003812/LOC_00003684/LOC_00016871/LOC_00025601	7
map04626	Plant-pathogen interaction	7/1599	22/8155	0.318181818181818	1.62274717152766	1.44440116793155	0.122339392817866	0.568286211799119	0.535883927793029	LOC_00012273/LOC_00005827/LOC_00011949/LOC_00007040/LOC_00010683/LOC_00024187/LOC_00021645	7
map00010	Glycolysis / Gluconeogenesis	18/1599	70/8155	0.257142857142857	1.31144465290807	1.29234956173505	0.128257115793589	0.569264839259702	0.536806756319456	LOC_00018961/LOC_00012076/LOC_00000364/LOC_00019837/LOC_00005995/LOC_00025083/LOC_00012893/LOC_00007772/LOC_00007586/LOC_00010918/LOC_00011879/LOC_00019365/LOC_00015227/LOC_00019281/LOC_00006060/LOC_00010287/LOC_00008346/LOC_00021206	18
map02010	ABC transporters	25/1599	102/8155	0.245098039215686	1.25001532820758	1.25481004021643	0.130456525663682	0.569264839259702	0.536806756319456	LOC_00002443/LOC_00005977/LOC_00024400/LOC_00004264/LOC_00023461/LOC_00006135/LOC_00006136/LOC_00013970/LOC_00025988/LOC_00021489/LOC_00011399/LOC_00010745/LOC_00014357/LOC_00019998/LOC_00018527/LOC_00024109/LOC_00007936/LOC_00013588/LOC_00003971/LOC_00025255/LOC_00004479/LOC_00003539/LOC_00015209/LOC_00020001/LOC_00010456	25
map00513	Various types of N-glycan biosynthesis	19/1599	77/8155	0.246753246753247	1.25845699016431	1.12530910714177	0.16271502786293	0.663806424843476	0.625957812900646	LOC_00022824/LOC_00024297/LOC_00009997/LOC_00021677/LOC_00006990/LOC_00024711/LOC_00007634/LOC_00023237/LOC_00019262/LOC_00014138/LOC_00008811/LOC_00024619/LOC_00014886/LOC_00021655/LOC_00022892/LOC_00005457/LOC_00023702/LOC_00000347/LOC_00013582	19
map00510	N-Glycan biosynthesis	17/1599	68/8155	0.25	1.27501563477173	1.124626291344	0.164964444235717	0.663806424843476	0.625957812900646	LOC_00022824/LOC_00015783/LOC_00018476/LOC_00006017/LOC_00006990/LOC_00009829/LOC_00022936/LOC_00009467/LOC_00023237/LOC_00019262/LOC_00014886/LOC_00021655/LOC_00006166/LOC_00022892/LOC_00005457/LOC_00000347/LOC_00013582	17
map03015	mRNA surveillance pathway	35/1599	152/8155	0.230263157894737	1.17435650571081	1.07157767050498	0.165951606210869	0.663806424843476	0.625957812900646	LOC_00017062/LOC_00005130/LOC_00003932/LOC_00011226/LOC_00007011/LOC_00003589/LOC_00008962/LOC_00011496/LOC_00024918/LOC_00002603/LOC_00013835/LOC_00003846/LOC_00007230/LOC_00025561/LOC_00009115/LOC_00008774/LOC_00003557/LOC_00008507/LOC_00024165/LOC_00013827/LOC_00017327/LOC_00025326/LOC_00016182/LOC_00012179/LOC_00007752/LOC_00023385/LOC_00021424/LOC_00019003/LOC_00004946/LOC_00021293/LOC_00010294/LOC_00017529/LOC_00011694/LOC_00021757/LOC_00008514	35
map04136	Autophagy - other	10/1599	37/8155	0.27027027027027	1.37839528083431	1.13923196739337	0.173855735714892	0.676627728187687	0.638048077019091	LOC_00002876/LOC_00011226/LOC_00015954/LOC_00014458/LOC_00023845/LOC_00011116/LOC_00020650/LOC_00010078/LOC_00020521/LOC_00018003	10
