ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0003779	Actin binding	82/2969	249/14597	0.329317269076305	1.61907853711917	4.97873776115853	0.00000182812079374912	0.00202190159788653	0.00194358105440696	LOC_00005872/LOC_00000369/LOC_00011709/LOC_00023654/LOC_00025890/LOC_00011564/LOC_00007196/LOC_00025352/LOC_00011885/LOC_00005633/LOC_00003039/LOC_00024875/LOC_00002502/LOC_00024031/LOC_00025791/LOC_00024874/LOC_00004606/LOC_00016959/LOC_00020803/LOC_00020198/LOC_00019909/LOC_00015773/LOC_00011897/LOC_00014736/LOC_00011604/LOC_00018027/LOC_00013754/LOC_00020147/LOC_00005184/LOC_00024975/LOC_00005471/LOC_00019922/LOC_00018486/LOC_00012829/LOC_00008898/LOC_00019371/LOC_00007828/LOC_00014195/LOC_00003952/LOC_00018614/LOC_00008583/LOC_00012945/LOC_00003925/LOC_00007542/LOC_00006508/LOC_00016121/LOC_00018406/LOC_00021457/LOC_00020174/LOC_00023515/LOC_00007690/LOC_00014802/LOC_00004187/LOC_00025790/LOC_00014385/LOC_00017402/LOC_00012254/LOC_00000258/LOC_00012442/LOC_00019484/LOC_00012357/LOC_00022786/LOC_00025734/LOC_00014423/LOC_00018733/LOC_00010004/LOC_00021729/LOC_00017369/LOC_00008584/LOC_00021368/LOC_00000061/LOC_00003470/LOC_00008032/LOC_00014424/LOC_00023900/LOC_00021395/LOC_00020826/LOC_00012269/LOC_00018886/LOC_00023896/LOC_00002786/LOC_00000808	82
GO:0030695	GTPase regulator activity	95/2969	317/14597	0.299684542586751	1.47339012062607	4.30580375539102	0.0000254746007103414	0.00939163612854585	0.0090278409534894	LOC_00007192/LOC_00008491/LOC_00015791/LOC_00024248/LOC_00003887/LOC_00018161/LOC_00024850/LOC_00004404/LOC_00009255/LOC_00010191/LOC_00024590/LOC_00014405/LOC_00018873/LOC_00004815/LOC_00018654/LOC_00018946/LOC_00007943/LOC_00011897/LOC_00004869/LOC_00006204/LOC_00008121/LOC_00011710/LOC_00008194/LOC_00014470/LOC_00003113/LOC_00009859/LOC_00014663/LOC_00007745/LOC_00025434/LOC_00023909/LOC_00025936/LOC_00009505/LOC_00008300/LOC_00007457/LOC_00014659/LOC_00012479/LOC_00008298/LOC_00011691/LOC_00014902/LOC_00000980/LOC_00003443/LOC_00018533/LOC_00002903/LOC_00022737/LOC_00025541/LOC_00020995/LOC_00024681/LOC_00020554/LOC_00017450/LOC_00008458/LOC_00022546/LOC_00022982/LOC_00024033/LOC_00025000/LOC_00025608/LOC_00012447/LOC_00009504/LOC_00012577/LOC_00000594/LOC_00020475/LOC_00011438/LOC_00000654/LOC_00005493/LOC_00018206/LOC_00021330/LOC_00006244/LOC_00006873/LOC_00009549/LOC_00006785/LOC_00007671/LOC_00018207/LOC_00011716/LOC_00003910/LOC_00010732/LOC_00009530/LOC_00021177/LOC_00013294/LOC_00024983/LOC_00000100/LOC_00013288/LOC_00016917/LOC_00018536/LOC_00008342/LOC_00024180/LOC_00019057/LOC_00024193/LOC_00007428/LOC_00017910/LOC_00003706/LOC_00014817/LOC_00012387/LOC_00020398/LOC_00022628/LOC_00025779/LOC_00018072	95
GO:0060589	Nucleoside-triphosphatase regulator activity	95/2969	317/14597	0.299684542586751	1.47339012062607	4.30580375539102	0.0000254746007103414	0.00939163612854585	0.0090278409534894	LOC_00007192/LOC_00008491/LOC_00015791/LOC_00024248/LOC_00003887/LOC_00018161/LOC_00024850/LOC_00004404/LOC_00009255/LOC_00010191/LOC_00024590/LOC_00014405/LOC_00018873/LOC_00004815/LOC_00018654/LOC_00018946/LOC_00007943/LOC_00011897/LOC_00004869/LOC_00006204/LOC_00008121/LOC_00011710/LOC_00008194/LOC_00014470/LOC_00003113/LOC_00009859/LOC_00014663/LOC_00007745/LOC_00025434/LOC_00023909/LOC_00025936/LOC_00009505/LOC_00008300/LOC_00007457/LOC_00014659/LOC_00012479/LOC_00008298/LOC_00011691/LOC_00014902/LOC_00000980/LOC_00003443/LOC_00018533/LOC_00002903/LOC_00022737/LOC_00025541/LOC_00020995/LOC_00024681/LOC_00020554/LOC_00017450/LOC_00008458/LOC_00022546/LOC_00022982/LOC_00024033/LOC_00025000/LOC_00025608/LOC_00012447/LOC_00009504/LOC_00012577/LOC_00000594/LOC_00020475/LOC_00011438/LOC_00000654/LOC_00005493/LOC_00018206/LOC_00021330/LOC_00006244/LOC_00006873/LOC_00009549/LOC_00006785/LOC_00007671/LOC_00018207/LOC_00011716/LOC_00003910/LOC_00010732/LOC_00009530/LOC_00021177/LOC_00013294/LOC_00024983/LOC_00000100/LOC_00013288/LOC_00016917/LOC_00018536/LOC_00008342/LOC_00024180/LOC_00019057/LOC_00024193/LOC_00007428/LOC_00017910/LOC_00003706/LOC_00014817/LOC_00012387/LOC_00020398/LOC_00022628/LOC_00025779/LOC_00018072	95
GO:0035497	cAMP response element binding	6/2969	7/14597	0.857142857142857	4.21411730741471	4.29786343925099	0.000407733825843578	0.0963716103515416	0.0926385518749948	LOC_00007999/LOC_00016672/LOC_00017713/LOC_00021727/LOC_00000679/LOC_00009638	6
GO:0000146	Microfilament motor activity	15/2969	31/14597	0.483870967741936	2.3789371896696	3.88351237414312	0.000435676357827946	0.0963716103515416	0.0926385518749948	LOC_00005872/LOC_00023654/LOC_00025890/LOC_00011897/LOC_00011604/LOC_00020147/LOC_00005471/LOC_00018406/LOC_00023515/LOC_00014802/LOC_00004187/LOC_00012357/LOC_00014423/LOC_00014424/LOC_00012269	15
GO:0005201	Extracellular matrix structural constituent	8/2969	12/14597	0.666666666666667	3.27764679465589	3.98835031864814	0.000651745016353401	0.109934368037632	0.105675941484732	LOC_00019064/LOC_00005153/LOC_00011859/LOC_00003057/LOC_00018262/LOC_00014262/LOC_00024213/LOC_00002723	8
GO:0005085	Guanyl-nucleotide exchange factor activity	49/2969	156/14597	0.314102564102564	1.54427589363595	3.45344289708177	0.000695787139478683	0.109934368037632	0.105675941484732	LOC_00007192/LOC_00024248/LOC_00003887/LOC_00018161/LOC_00010191/LOC_00024590/LOC_00014405/LOC_00018873/LOC_00018654/LOC_00007943/LOC_00004869/LOC_00006204/LOC_00008194/LOC_00014470/LOC_00009859/LOC_00007745/LOC_00025434/LOC_00023909/LOC_00025936/LOC_00007457/LOC_00008298/LOC_00014902/LOC_00003443/LOC_00018533/LOC_00020995/LOC_00017450/LOC_00025608/LOC_00000594/LOC_00005493/LOC_00018206/LOC_00021330/LOC_00009549/LOC_00006785/LOC_00007671/LOC_00018207/LOC_00003910/LOC_00010732/LOC_00009530/LOC_00021177/LOC_00024983/LOC_00013288/LOC_00008342/LOC_00024180/LOC_00007428/LOC_00017910/LOC_00003706/LOC_00012387/LOC_00020398/LOC_00022628	49
GO:0051015	Actin filament binding	41/2969	126/14597	0.325396825396825	1.59980379262966	3.41676195705566	0.000847149477683433	0.117118415289735	0.112581706902667	LOC_00005872/LOC_00025890/LOC_00011885/LOC_00025791/LOC_00016959/LOC_00020198/LOC_00019909/LOC_00015773/LOC_00011897/LOC_00011604/LOC_00013754/LOC_00020147/LOC_00024975/LOC_00005471/LOC_00019922/LOC_00018486/LOC_00008898/LOC_00019371/LOC_00007828/LOC_00003925/LOC_00007542/LOC_00006508/LOC_00016121/LOC_00021457/LOC_00023515/LOC_00014802/LOC_00004187/LOC_00025790/LOC_00014385/LOC_00017402/LOC_00025734/LOC_00018733/LOC_00021729/LOC_00017369/LOC_00003470/LOC_00008032/LOC_00023900/LOC_00020826/LOC_00012269/LOC_00018886/LOC_00023896	41
GO:0004016	Adenylate cyclase activity	6/2969	8/14597	0.75	3.68735264398788	3.84172616769266	0.00134828410736921	0.151317335980353	0.145455895441284	LOC_00006175/LOC_00022821/LOC_00006935/LOC_00012184/LOC_00021599/LOC_00013854	6
GO:0004672	Protein kinase activity	127/2969	490/14597	0.259183673469388	1.27426880486112	3.12051759369055	0.00141434347818102	0.151317335980353	0.145455895441284	LOC_00002696/LOC_00003028/LOC_00018826/LOC_00012841/LOC_00005512/LOC_00018834/LOC_00021882/LOC_00006777/LOC_00016362/LOC_00021153/LOC_00025513/LOC_00006462/LOC_00021575/LOC_00015601/LOC_00019424/LOC_00023844/LOC_00016597/LOC_00008281/LOC_00024192/LOC_00007474/LOC_00008319/LOC_00012606/LOC_00015954/LOC_00024608/LOC_00021255/LOC_00018890/LOC_00018475/LOC_00017113/LOC_00006385/LOC_00019695/LOC_00019118/LOC_00017622/LOC_00022993/LOC_00000192/LOC_00020675/LOC_00019253/LOC_00018952/LOC_00021474/LOC_00018585/LOC_00023133/LOC_00025988/LOC_00002998/LOC_00024515/LOC_00007457/LOC_00014544/LOC_00002735/LOC_00019696/LOC_00024166/LOC_00016157/LOC_00012717/LOC_00015950/LOC_00017605/LOC_00012940/LOC_00010723/LOC_00020633/LOC_00000939/LOC_00016054/LOC_00008652/LOC_00005664/LOC_00021399/LOC_00020501/LOC_00000342/LOC_00018624/LOC_00024698/LOC_00018406/LOC_00012912/LOC_00013251/LOC_00002835/LOC_00017321/LOC_00004193/LOC_00014394/LOC_00008721/LOC_00020650/LOC_00021297/LOC_00003615/LOC_00012620/LOC_00004864/LOC_00018206/LOC_00021186/LOC_00011100/LOC_00003236/LOC_00012357/LOC_00002942/LOC_00020521/LOC_00011478/LOC_00006926/LOC_00000940/LOC_00007086/LOC_00022831/LOC_00023881/LOC_00016251/LOC_00012548/LOC_00010195/LOC_00009816/LOC_00003971/LOC_00004504/LOC_00023621/LOC_00019019/LOC_00018201/LOC_00018207/LOC_00007710/LOC_00021640/LOC_00011436/LOC_00024191/LOC_00006648/LOC_00019949/LOC_00025934/LOC_00008444/LOC_00015620/LOC_00021838/LOC_00024429/LOC_00010887/LOC_00008823/LOC_00000014/LOC_00012270/LOC_00004946/LOC_00005245/LOC_00006469/LOC_00008150/LOC_00024503/LOC_00019801/LOC_00005416/LOC_00012485/LOC_00025443/LOC_00023089/LOC_00006969/LOC_00011069	127
GO:0004714	Transmembrane receptor protein tyrosine kinase activity	17/2969	41/14597	0.414634146341463	2.03853642106647	3.36482243622041	0.00164988379016959	0.151317335980353	0.145455895441284	LOC_00006777/LOC_00006385/LOC_00000192/LOC_00020675/LOC_00021474/LOC_00002735/LOC_00012940/LOC_00017321/LOC_00022831/LOC_00021640/LOC_00024429/LOC_00012270/LOC_00019801/LOC_00012485/LOC_00023089/LOC_00006969/LOC_00011069	17
GO:0031267	Small GTPase binding	52/2969	174/14597	0.298850574712644	1.46928994243195	3.14671625612001	0.00170462437765916	0.151317335980353	0.145455895441284	LOC_00012731/LOC_00018161/LOC_00011885/LOC_00003602/LOC_00015023/LOC_00024590/LOC_00024103/LOC_00015022/LOC_00025333/LOC_00024874/LOC_00002678/LOC_00005900/LOC_00016253/LOC_00020170/LOC_00019005/LOC_00025971/LOC_00003851/LOC_00018319/LOC_00017766/LOC_00023133/LOC_00021483/LOC_00020806/LOC_00019195/LOC_00014640/LOC_00008686/LOC_00000980/LOC_00002414/LOC_00024698/LOC_00020430/LOC_00021094/LOC_00018943/LOC_00014394/LOC_00000594/LOC_00023218/LOC_00020475/LOC_00005844/LOC_00006873/LOC_00009530/LOC_00010059/LOC_00012635/LOC_00018536/LOC_00016304/LOC_00007428/LOC_00017419/LOC_00012387/LOC_00011382/LOC_00020398/LOC_00024503/LOC_00015462/LOC_00024028/LOC_00023702/LOC_00009881	52
GO:0004713	Protein tyrosine kinase activity	30/2969	88/14597	0.340909090909091	1.67606938363085	3.21427758198568	0.00177859436504936	0.151317335980353	0.145455895441284	LOC_00021882/LOC_00006777/LOC_00006462/LOC_00008281/LOC_00021255/LOC_00006385/LOC_00000192/LOC_00020675/LOC_00021474/LOC_00002998/LOC_00002735/LOC_00012717/LOC_00012940/LOC_00013251/LOC_00017321/LOC_00011100/LOC_00022831/LOC_00016251/LOC_00012548/LOC_00023621/LOC_00021640/LOC_00006648/LOC_00024429/LOC_00010887/LOC_00012270/LOC_00019801/LOC_00012485/LOC_00023089/LOC_00006969/LOC_00011069	30
GO:0019199	Transmembrane receptor protein kinase activity	20/2969	52/14597	0.384615384615385	1.89095007383994	3.25212845826129	0.00200445370386257	0.151541510587823	0.145671386403066	LOC_00006777/LOC_00016597/LOC_00018475/LOC_00006385/LOC_00000192/LOC_00020675/LOC_00021474/LOC_00002735/LOC_00012940/LOC_00017321/LOC_00022831/LOC_00004504/LOC_00021640/LOC_00024429/LOC_00012270/LOC_00019801/LOC_00012485/LOC_00023089/LOC_00006969/LOC_00011069	20
GO:0034237	Protein kinase A regulatory subunit binding	7/2969	11/14597	0.636363636363636	3.12866284944426	3.56865556463982	0.00217111563818279	0.151541510587823	0.145671386403066	LOC_00000057/LOC_00018027/LOC_00025445/LOC_00015956/LOC_00000258/LOC_00012871/LOC_00003680	7
GO:0051020	GTPase binding	54/2969	184/14597	0.293478260869565	1.44287712156047	3.05481193412127	0.00219228225081842	0.151541510587823	0.145671386403066	LOC_00012731/LOC_00018161/LOC_00011885/LOC_00003602/LOC_00015023/LOC_00024590/LOC_00024103/LOC_00015022/LOC_00025333/LOC_00024874/LOC_00002678/LOC_00005900/LOC_00016253/LOC_00020170/LOC_00019005/LOC_00025971/LOC_00003851/LOC_00018319/LOC_00017766/LOC_00023133/LOC_00021483/LOC_00020806/LOC_00019195/LOC_00014640/LOC_00008686/LOC_00000980/LOC_00002414/LOC_00024698/LOC_00020430/LOC_00021094/LOC_00018943/LOC_00025236/LOC_00014394/LOC_00000594/LOC_00023218/LOC_00020475/LOC_00005844/LOC_00006873/LOC_00009530/LOC_00010059/LOC_00012635/LOC_00018536/LOC_00016304/LOC_00007428/LOC_00017419/LOC_00005877/LOC_00012387/LOC_00011382/LOC_00020398/LOC_00024503/LOC_00015462/LOC_00024028/LOC_00023702/LOC_00009881	54
GO:0051018	Protein kinase A binding	10/2969	20/14597	0.5	2.45823509599192	3.29744820022805	0.00293967309532443	0.189165652199587	0.181838116228784	LOC_00015476/LOC_00008471/LOC_00000057/LOC_00018862/LOC_00018027/LOC_00025445/LOC_00015956/LOC_00000258/LOC_00012871/LOC_00003680	10
GO:0050660	Flavin adenine dinucleotide binding	38/2969	122/14597	0.311475409836066	1.53135956799496	2.97802712325091	0.0030786453341705	0.189165652199587	0.181838116228784	LOC_00000557/LOC_00004630/LOC_00010472/LOC_00024526/LOC_00018961/LOC_00016981/LOC_00003242/LOC_00021010/LOC_00007579/LOC_00012433/LOC_00021601/LOC_00013743/LOC_00016016/LOC_00008287/LOC_00014033/LOC_00009988/LOC_00017214/LOC_00000932/LOC_00000558/LOC_00015564/LOC_00015840/LOC_00015110/LOC_00015988/LOC_00007578/LOC_00010184/LOC_00012426/LOC_00021015/LOC_00020532/LOC_00000161/LOC_00008772/LOC_00011582/LOC_00000514/LOC_00005437/LOC_00007580/LOC_00017103/LOC_00017822/LOC_00000181/LOC_00010463	38
GO:0016298	Lipase activity	24/2969	69/14597	0.347826086956522	1.71007658851612	2.98742037321052	0.00364700554500321	0.21229411225124	0.204070670385221	LOC_00005902/LOC_00013389/LOC_00021156/LOC_00009138/LOC_00017099/LOC_00003420/LOC_00007036/LOC_00014654/LOC_00013585/LOC_00012668/LOC_00016100/LOC_00018646/LOC_00019508/LOC_00003234/LOC_00018706/LOC_00006786/LOC_00007696/LOC_00015996/LOC_00007704/LOC_00009497/LOC_00000206/LOC_00023638/LOC_00014435/LOC_00025788	24
GO:0042578	Phosphoric ester hydrolase activity	86/2969	324/14597	0.265432098765432	1.30498900157596	2.8052305832698	0.00389236926537738	0.215248020375369	0.20691015568585	LOC_00005902/LOC_00013616/LOC_00013389/LOC_00000937/LOC_00006167/LOC_00023923/LOC_00021638/LOC_00002752/LOC_00015860/LOC_00002733/LOC_00013628/LOC_00013315/LOC_00017099/LOC_00004244/LOC_00005717/LOC_00011226/LOC_00024746/LOC_00002742/LOC_00018860/LOC_00003420/LOC_00012915/LOC_00021567/LOC_00007036/LOC_00002750/LOC_00012555/LOC_00016399/LOC_00005995/LOC_00012914/LOC_00005808/LOC_00014736/LOC_00002508/LOC_00018146/LOC_00007575/LOC_00021343/LOC_00019906/LOC_00024386/LOC_00012668/LOC_00010665/LOC_00025561/LOC_00024890/LOC_00007772/LOC_00003513/LOC_00000945/LOC_00008971/LOC_00018414/LOC_00011969/LOC_00003273/LOC_00007322/LOC_00020912/LOC_00010119/LOC_00019078/LOC_00019268/LOC_00022662/LOC_00003738/LOC_00002739/LOC_00024099/LOC_00020174/LOC_00002740/LOC_00018702/LOC_00002664/LOC_00023601/LOC_00024452/LOC_00020882/LOC_00021650/LOC_00018198/LOC_00005791/LOC_00002660/LOC_00026005/LOC_00011125/LOC_00015996/LOC_00007704/LOC_00000681/LOC_00003156/LOC_00019405/LOC_00003787/LOC_00025788/LOC_00003128/LOC_00018290/LOC_00006085/LOC_00003739/LOC_00012050/LOC_00017630/LOC_00011517/LOC_00008658/LOC_00005421/LOC_00015747	86
GO:0008252	Nucleotidase activity	7/2969	12/14597	0.583333333333333	2.8679409453239	3.27092105851472	0.00429823450874392	0.225522069925537	0.216786228823444	LOC_00021638/LOC_00010665/LOC_00000945/LOC_00003273/LOC_00007322/LOC_00000681/LOC_00003156	7
GO:0004033	Aldo-keto reductase (NADP) activity	8/2969	15/14597	0.533333333333333	2.62211743572471	3.17606139959457	0.00470926939192702	0.225522069925537	0.216786228823444	LOC_00020798/LOC_00004263/LOC_00025319/LOC_00025252/LOC_00025492/LOC_00004005/LOC_00007586/LOC_00011840	8
GO:0097153	Cysteine-type endopeptidase activity involved in apoptotic process	8/2969	15/14597	0.533333333333333	2.62211743572471	3.17606139959457	0.00470926939192702	0.225522069925537	0.216786228823444	LOC_00020811/LOC_00011002/LOC_00020788/LOC_00020967/LOC_00020970/LOC_00005008/LOC_00005007/LOC_00007389	8
GO:0120014	Phospholipid transfer activity	13/2969	31/14597	0.419354838709677	2.06174556438032	2.99020293915672	0.005058746319993	0.225522069925537	0.216786228823444	LOC_00020519/LOC_00019855/LOC_00015886/LOC_00012102/LOC_00000481/LOC_00008605/LOC_00023218/LOC_00022908/LOC_00018144/LOC_00010460/LOC_00019857/LOC_00021741/LOC_00019279	13
GO:0005096	GTPase activator activity	48/2969	166/14597	0.289156626506024	1.42162993503147	2.760620970959	0.0050976959748087	0.225522069925537	0.216786228823444	LOC_00008491/LOC_00015791/LOC_00018161/LOC_00024850/LOC_00004404/LOC_00009255/LOC_00004815/LOC_00018946/LOC_00011897/LOC_00008121/LOC_00011710/LOC_00003113/LOC_00014663/LOC_00009505/LOC_00008300/LOC_00014659/LOC_00012479/LOC_00011691/LOC_00000980/LOC_00002903/LOC_00022737/LOC_00025541/LOC_00024681/LOC_00020554/LOC_00008458/LOC_00022546/LOC_00022982/LOC_00024033/LOC_00025000/LOC_00012447/LOC_00009504/LOC_00012577/LOC_00020475/LOC_00011438/LOC_00000654/LOC_00006244/LOC_00011716/LOC_00009530/LOC_00013294/LOC_00000100/LOC_00016917/LOC_00018536/LOC_00019057/LOC_00024193/LOC_00007428/LOC_00014817/LOC_00025779/LOC_00018072	48
GO:0120013	Lipid transfer activity	15/2969	38/14597	0.394736842105263	1.94071191788836	2.93394647116071	0.00531324763161018	0.226017380021572	0.217262352547623	LOC_00020519/LOC_00019855/LOC_00015886/LOC_00012102/LOC_00000481/LOC_00008605/LOC_00023218/LOC_00022908/LOC_00018144/LOC_00010460/LOC_00019857/LOC_00021741/LOC_00019279/LOC_00007825/LOC_00019717	15
GO:0140103	Catalytic activity, acting on a glycoprotein	10/2969	22/14597	0.454545454545455	2.23475917817447	2.92859176152987	0.00691335017504091	0.250813690724071	0.241098151357487	LOC_00022824/LOC_00006140/LOC_00012162/LOC_00018476/LOC_00006990/LOC_00023545/LOC_00006139/LOC_00019262/LOC_00021655/LOC_00024721	10
GO:0045503	Dynein light chain binding	6/2969	10/14597	0.6	2.9498821151903	3.11669912424424	0.0069307505054863	0.250813690724071	0.241098151357487	LOC_00006811/LOC_00008323/LOC_00003495/LOC_00002824/LOC_00004465/LOC_00002890	6
GO:0016791	Phosphatase activity	68/2969	253/14597	0.268774703557312	1.32142281839882	2.60598158092312	0.00699598412079662	0.250813690724071	0.241098151357487	LOC_00013616/LOC_00000937/LOC_00023923/LOC_00021638/LOC_00002752/LOC_00015860/LOC_00002733/LOC_00013628/LOC_00013315/LOC_00005717/LOC_00011226/LOC_00002742/LOC_00018860/LOC_00012915/LOC_00021567/LOC_00002750/LOC_00012555/LOC_00016399/LOC_00005995/LOC_00012914/LOC_00005808/LOC_00014736/LOC_00018146/LOC_00007575/LOC_00021343/LOC_00019906/LOC_00024386/LOC_00010665/LOC_00025561/LOC_00024890/LOC_00007772/LOC_00003513/LOC_00000945/LOC_00008971/LOC_00018414/LOC_00011969/LOC_00003273/LOC_00007322/LOC_00020912/LOC_00010119/LOC_00019078/LOC_00019268/LOC_00003738/LOC_00002739/LOC_00024099/LOC_00020174/LOC_00002740/LOC_00018702/LOC_00002664/LOC_00023601/LOC_00021650/LOC_00018198/LOC_00005791/LOC_00026005/LOC_00011125/LOC_00000681/LOC_00003156/LOC_00019405/LOC_00003787/LOC_00003128/LOC_00018290/LOC_00006085/LOC_00003739/LOC_00012050/LOC_00017630/LOC_00011517/LOC_00008658/LOC_00015747	68
GO:0017075	syntaxin-1 binding	4/2969	5/14597	0.8	3.93317615358707	3.31463148901305	0.00715515504993688	0.250813690724071	0.241098151357487	LOC_00006087/LOC_00012136/LOC_00016735/LOC_00025391	4
GO:0008013	Beta-catenin binding	9/2969	19/14597	0.473684210526316	2.32885430146603	2.92869879598553	0.00743408724661237	0.250813690724071	0.241098151357487	LOC_00004813/LOC_00005157/LOC_00019199/LOC_00011489/LOC_00019371/LOC_00017402/LOC_00014531/LOC_00008032/LOC_00023502	9
GO:0043548	Phosphatidylinositol 3-kinase binding	7/2969	13/14597	0.538461538461538	2.64733010337591	3.00250333000787	0.00768849883956766	0.250813690724071	0.241098151357487	LOC_00004350/LOC_00006385/LOC_00011402/LOC_00017321/LOC_00013221/LOC_00012270/LOC_00011517	7
GO:0097200	Cysteine-type endopeptidase activity involved in execution phase of apoptosis	7/2969	13/14597	0.538461538461538	2.64733010337591	3.00250333000787	0.00768849883956766	0.250813690724071	0.241098151357487	LOC_00011002/LOC_00020788/LOC_00020967/LOC_00020970/LOC_00005008/LOC_00005007/LOC_00007389	7
GO:0005178	Integrin binding	12/2969	29/14597	0.413793103448276	2.03440145875193	2.81745943221568	0.00791536132480055	0.250813690724071	0.241098151357487	LOC_00021298/LOC_00017454/LOC_00019064/LOC_00006557/LOC_00012251/LOC_00005890/LOC_00007754/LOC_00006694/LOC_00006866/LOC_00021347/LOC_00024213/LOC_00024277	12
GO:0106310	Protein serine kinase activity	50/2969	178/14597	0.280898876404494	1.38103095280445	2.58447420284037	0.00793714211152122	0.250813690724071	0.241098151357487	LOC_00018826/LOC_00021882/LOC_00025513/LOC_00021575/LOC_00023844/LOC_00008281/LOC_00024192/LOC_00007474/LOC_00012606/LOC_00018890/LOC_00017113/LOC_00017622/LOC_00018585/LOC_00025988/LOC_00024515/LOC_00007457/LOC_00014544/LOC_00019696/LOC_00016157/LOC_00017605/LOC_00020633/LOC_00016054/LOC_00020501/LOC_00000342/LOC_00002835/LOC_00014394/LOC_00008721/LOC_00020650/LOC_00021297/LOC_00003615/LOC_00012620/LOC_00018206/LOC_00011100/LOC_00003236/LOC_00002942/LOC_00011478/LOC_00007086/LOC_00016251/LOC_00009816/LOC_00003971/LOC_00018207/LOC_00007710/LOC_00011436/LOC_00024191/LOC_00025934/LOC_00021838/LOC_00000014/LOC_00008150/LOC_00024503/LOC_00005416	50
GO:0042803	Protein homodimerization activity	52/2969	188/14597	0.276595744680851	1.35987473395298	2.50947501084977	0.00948339060585162	0.277252088346821	0.266512429076129	LOC_00000595/LOC_00022883/LOC_00015791/LOC_00006490/LOC_00018703/LOC_00018161/LOC_00003616/LOC_00000109/LOC_00009247/LOC_00017066/LOC_00021211/LOC_00013961/LOC_00007425/LOC_00002330/LOC_00006990/LOC_00007750/LOC_00021727/LOC_00022574/LOC_00024551/LOC_00015756/LOC_00009467/LOC_00000813/LOC_00024945/LOC_00020554/LOC_00013827/LOC_00019789/LOC_00003650/LOC_00025236/LOC_00021297/LOC_00018646/LOC_00005314/LOC_00000383/LOC_00026000/LOC_00011570/LOC_00003282/LOC_00006988/LOC_00023390/LOC_00024791/LOC_00011199/LOC_00016820/LOC_00021655/LOC_00025888/LOC_00007428/LOC_00006477/LOC_00005877/LOC_00000470/LOC_00015722/LOC_00007825/LOC_00018098/LOC_00011349/LOC_00020913/LOC_00021206	52
GO:0008017	Microtubule binding	47/2969	168/14597	0.279761904761905	1.37544106561452	2.47313493709696	0.0106132825309943	0.277252088346821	0.266512429076129	LOC_00022883/LOC_00011054/LOC_00007196/LOC_00004710/LOC_00016775/LOC_00009696/LOC_00017381/LOC_00007143/LOC_00025204/LOC_00006760/LOC_00006967/LOC_00020198/LOC_00018403/LOC_00014446/LOC_00022558/LOC_00019199/LOC_00025936/LOC_00020806/LOC_00023085/LOC_00006919/LOC_00006573/LOC_00013387/LOC_00010258/LOC_00000245/LOC_00003423/LOC_00024945/LOC_00025749/LOC_00016121/LOC_00006555/LOC_00017517/LOC_00020657/LOC_00012254/LOC_00003446/LOC_00016792/LOC_00004643/LOC_00020626/LOC_00005460/LOC_00003910/LOC_00012012/LOC_00017217/LOC_00008134/LOC_00011719/LOC_00013362/LOC_00017344/LOC_00018098/LOC_00016044/LOC_00017465	47
GO:0044325	Transmembrane transporter binding	14/2969	37/14597	0.378378378378378	1.86028601858848	2.64747918279222	0.0106806909338384	0.277252088346821	0.266512429076129	LOC_00020798/LOC_00015023/LOC_00000109/LOC_00005475/LOC_00015022/LOC_00014002/LOC_00000194/LOC_00021489/LOC_00002433/LOC_00025298/LOC_00026006/LOC_00012635/LOC_00002449/LOC_00010534	14
GO:0000828	Inositol hexakisphosphate kinase activity	5/2969	8/14597	0.625	3.0727938699899	2.96317882522345	0.011186194654393	0.277252088346821	0.266512429076129	LOC_00004122/LOC_00018453/LOC_00002448/LOC_00015793/LOC_00007360	5
GO:0004708	MAP kinase kinase activity	5/2969	8/14597	0.625	3.0727938699899	2.96317882522345	0.011186194654393	0.277252088346821	0.266512429076129	LOC_00005512/LOC_00021882/LOC_00008319/LOC_00008652/LOC_00016251	5
GO:0097199	Cysteine-type endopeptidase activity involved in apoptotic signaling pathway	5/2969	8/14597	0.625	3.0727938699899	2.96317882522345	0.011186194654393	0.277252088346821	0.266512429076129	LOC_00020811/LOC_00011002/LOC_00020967/LOC_00020970/LOC_00007389	5
