baseMean	log2FoldChange	lfcSE	pvalue	padj	gene_id
411.597551732824	0.802531997831519	0.132698107132169	0.000000000102662615417696	0.0000000132306445619556	LOC_00000110
1393.70077023206	0.16023298967885	0.156636835726907	0.108200135762016	0.317605724250688	LOC_00000111
341.907960762716	-0.0934677183282463	0.128751894502766	0.291396275824419	0.546994093235277	LOC_00000112
108.691771340591	-0.188609457493761	0.197490548213241	0.0750339339768718	0.257261299063504	LOC_00000113
2171.034064064	0.242137255514746	0.102223997111372	0.00500099347238278	0.0491600743636865	LOC_00000114
2509.22109851831	1.04755731838015	0.141552912401948	0.00000000000000877276645821656	0.00000000000170844753014624	LOC_00000115
572.564599101206	-0.0133127039414048	0.0994787180639343	0.866093374099016	0.936749063118386	LOC_00000119
198.038302545583	-0.0884204314848346	0.129210700124051	0.316851087659148	0.568651342760791	LOC_00000121
37.3689852656416	-0.0495383019427315	0.152652311364321	0.491722787394063	0.717126418260588	LOC_00000122
244.955758371062	-0.199159839336567	0.141974786483419	0.0479887290880908	0.197917165389357	LOC_00000123
1236.92092625399	0.0202212825518782	0.0812726982167363	0.749789048500645	0.878857262962001	LOC_00000125
1112.77186712319	-0.0467936986088952	0.0977413171276171	0.553616502904194	0.759667771580819	LOC_00000126
190.42596316606	-0.323668624084142	0.210859450860622	0.0138121471490268	0.0938679732768489	LOC_00000127
13680.6685693276	0.110022743107399	0.104036918486968	0.181045875409264	0.425931685677607	LOC_00000129
72.1449931737412	-0.0816447768072763	0.157646923075481	0.314096758836082	0.566434189949585	LOC_00000130
538.430425594966	-0.0965331007300862	0.142804807092548	0.277778431479537	0.533525466587717	LOC_00000131
291.12567966133	0.108533847387823	0.123812181901667	0.223664060190231	0.474434344273936	LOC_00000132
42.9812147258188	-0.0523912752411937	0.155983278177883	0.451942763889	0.685047204244789	LOC_00000133
2399.42902591324	-0.282318447716322	0.0952627007609099	0.000669851315642006	0.0128733377294489	LOC_00000134
10953.9050530504	0.330637664710932	0.14341900802951	0.00324726223241215	0.036790410567219	LOC_00000135
4482.15880857803	0.0424470520796094	0.0802543613112195	0.54696119493962	0.756472988432984	LOC_00000136
789.209530440598	-0.0249937271099237	0.0987290060986658	0.75186353877893	0.879863058437278	LOC_00000137
8266.58685770772	0.0956323312533903	0.0740720200837363	0.150325616574788	0.383907486770553	LOC_00000139
8053.07899017284	-0.29094939941923	0.141422874394899	0.0068980151467476	0.0597557549712143	LOC_00000140
139.404150219943	0.364834368219617	0.178577685248531	0.00472879270937741	0.0473773581813103	LOC_00000142
1066.91255194523	-0.107073679027741	0.103798688269931	0.196637981317652	0.44562631219996	LOC_00000143
286.722949036456	-0.134874355377927	0.177655323006449	0.146467494546349	0.378234494746845	LOC_00000144
