gene_id	mean_beta	n_cpgs	expression
LOC_00021835	0.83847577281273	319	7.84153935939349
LOC_00021837	0.926391081496961	81	9.68545607815264
LOC_00021838	0.852638897222609	729	10.5775272560718
LOC_00021839	0.00301019360740787	401	1.07614286665468
LOC_00021840	0.853901336712155	297	7.84388262236284
LOC_00021841	0.00873373780323364	2774	7.08920073710217
XLOC_023867U_lncRNA	0.0029967808442108	207	0.932623939810295
LOC_00021843	0.00329778992936888	100	9.12394588049841
LOC_00021844	0.0168438365821807	1542	8.52674211297208
LOC_00021845	0	1	2.82036807341906
LOC_00021846	0.890544073633589	412	8.04943628862665
LOC_00021847	0.843641954486118	180	8.38875007340701
LOC_00021848	0	4	5.84256611571755
LOC_00021850	0.00292527163399062	1992	6.22561807138841
LOC_00021851	0.0300169399527842	983	3.15501032567594
LOC_00021852	0.753090512048986	242	4.39552166266739
LOC_00021853	0.852376675078112	215	11.4139731690234
LOC_00021854	0.00260322253719202	267	6.19799036730788
LOC_00021856	0.00519591566581185	6492	9.33378398893859
XLOC_023880U_lncRNA	0.0025119500536533	67	0.932623939810295
LOC_00021857	0.552526432831209	90	7.50733497212568
LOC_00021858	0.00077639751552795	23	3.33207264674587
LOC_00021860	0.715906342147077	331	8.43555219705616
LOC_00021861	0.844544591224347	348	6.81870892933277
LOC_00021862	0.770833333333333	2	3.0260300253429
LOC_00021864	0.814287581008403	334	6.41268576407269
LOC_00021865	0.906276005443739	274	8.54422630940955
LOC_00021867	0.915194720938867	406	9.65846313716744
LOC_00021868	0.952946189251549	42	3.87224031479332
LOC_00021869	0.0019512432012432	123	2.84875272638546
LOC_00021870	0.0174405210093611	231	10.662565889639
LOC_00021871	0.0227920227920228	9	10.7143754705391
LOC_00021872	0.821891454746279	1341	6.77269285829816
LOC_00021873	0.79071400625481	261	5.25016697808109
LOC_00021874	0.913604636097627	911	9.17313498336348
LOC_00021876	0.827340368884086	1248	9.06814992510525
LOC_00021877	0.634923800476215	882	5.5072820043955
LOC_00021878	0.0337422641367886	987	2.35570483434431
LOC_00021880	0.0846621705877962	1177	4.27125296721746
LOC_00021881	0.895165703920656	333	12.5938683909023
LOC_00021882	0.807993212487534	1344	5.55868356834444
LOC_00021883	0.00281245406001087	313	7.10627591038104
LOC_00013086	0.0264433157759737	5367	6.64650370061189
LOC_00013089	0.450997874716602	795	11.6311658785125
LOC_00013090	0.487263848054129	289	4.77848682575068
LOC_00013091	0.756015278124277	140	8.38385652937546
LOC_00013092	0.853111672438143	212	7.88003001246584
LOC_00013093	0.902116746639809	492	8.27235487412954
LOC_00013095	0.843146691634433	534	11.553886955298
LOC_00013094	0.912228703261312	5	2.57914396043614
LOC_00013097	0.0865179807935831	495	6.35196299196314
LOC_00013098	0.852123516824497	30	7.18722720479063
LOC_00013099	0.721270259649636	193	4.68758528638323
LOC_00013100	0.872219134128417	245	9.34442904160175
LOC_00013101	0.00109441924918115	63	3.59449521618814
LOC_00013104	0.470166088216971	30	3.7019268873917
LOC_00013105	0.0254877734445042	52	4.33320854229646
LOC_00013107	0.19321646321736	623	10.6819793543901
LOC_00013108	0	3	3.06324093173049
LOC_00013110	0.00260416666666667	40	4.47654570984362
LOC_00013112	0.00627198900871116	124	5.17035293230455
LOC_00013113	0.00307431098111302	289	6.27970133444903
LOC_00013114	0.00211670939683814	277	6.93910949199282
LOC_00013115	0.860401261561765	215	9.83405199512302
LOC_00013116	0.589976827260901	398	1.22863885277359
LOC_00013117	0.908022879831429	24	4.92078961713975
LOC_00013118	0.864149316256788	227	8.10820007346863
XLOC_023926U_lncRNA	0.00364015180730164	113	1.07614286665468
LOC_00013120	0.00266464775503924	359	1.38882352390621
LOC_00013121	0.881395084110429	372	15.171558461335
XLOC_024659U_lncRNA	0.0021857960471478	84	0.932623939810295
LOC_00013122	0.00402431883315167	4016	2.73859780701573
XLOC_023932U_lncRNA	0.0036075495719718	179	0.932623939810295
LOC_00013124	0.0599282400980484	2566	4.6110149552405
LOC_00013125	0.134331027410379	1352	1.61176291037128
LOC_00013126	0.808341262246555	306	9.24803445043183
LOC_00013128	0.831729600129604	367	11.726009311862
LOC_00013130	0.0032048017342135	78	0.932623939810295
LOC_00013131	0.00240535718208974	221	1.86053259749342
LOC_00013132	0.78279090879932	86	5.838486812654
LOC_00013134	0.00234230327559485	103	3.92314281325755
LOC_00013135	0.0031980555643488	318	2.80820303321889
LOC_00013136	0.00364890755080248	666	10.3070265823778
LOC_00013137	0.728630619119489	390	6.59216928418542
LOC_00013138	0.838692780229902	85	7.14391782781954
LOC_00013139	0.870077751576206	229	6.05268146534297
LOC_00013140	0.8477273460492	89	5.2210629950991
LOC_00013141	0.61775239760092	164	4.57389742393306
LOC_00013142	0.856358577611	183	6.54729453340817
LOC_00013144	0.646579767282363	149	5.52495816657354
LOC_00013145	0.00325395518136214	225	4.34333322883636
LOC_00013146	0.00248937860511351	512	3.20182395511208
LOC_00013147	0.00236343159042319	458	4.85454856219421
LOC_00013148	0.00379474306996514	545	7.52552597531727
LOC_00013151	0.0038265306122449	63	3.43064214271502
LOC_00013152	0.811322968211435	104	8.19796537123616
LOC_00013153	0.855193973353512	222	6.29987328970415
LOC_00013154	0.827894033797347	164	5.18026483042665
LOC_00013155	0.829021190113497	374	8.65932755304874
LOC_00013156	0.715467379031636	11	7.35488734176729
LOC_00013157	0	43	1.6427437255217
LOC_00013158	0.350161696239353	668	9.82352163624925
LOC_00013160	0.0023723832919946	759	3.20495597131575
LOC_00013161	0.458789225313716	2215	13.4217973458413
LOC_00013162	0.830551237470077	160	10.1862995385664
LOC_00013164	0.912703719542503	433	3.9152800010581
LOC_00013165	0.722932908616796	96	4.18207572204571
LOC_00013166	0.90788351683333	334	12.3193247912372
LOC_00013167	0.919965735791766	13	3.80630837980765
LOC_00013168	0.300483144915295	801	5.730270120743
LOC_00013170	0.811203986826113	336	8.20184269808811
LOC_00013171	0.887464494696526	309	11.8322788736173
LOC_00013172	0.266466317180602	158	4.96298059195714
LOC_00013173	0.796631618985583	157	4.84586177550025
LOC_00013174	0.585979079338599	1157	7.25548887393933
LOC_00013175	0.0049637637959497	137	1.07614286665468
LOC_00013177	0.00891261735542534	3992	9.54374214389557
XLOC_024687U_lncRNA	0.561183291309835	41	4.30564928740719
LOC_00013178	0.00312848006560397	1304	4.90799443050661
LOC_00013179	0.0028344639126638	843	11.925599086565
LOC_00013180	0.00267295463225158	100	3.35460084667455
LOC_00013181	0.00316582744474977	339	7.06045806026117
XLOC_023970U_lncRNA	0.00324432441184706	832	11.8273339233141
LOC_00013182	0.00351500496211569	2092	11.8357630683684
LOC_00013183	0	5	2.39959191139756
LOC_00013184	0.00364713867509326	1477	6.36243771624599
LOC_00013185	0.569884884404099	652	8.45191695469945
LOC_00013186	0.820030744534986	263	2.58702842338822
LOC_00013187	0.360645656133867	8368	10.2567451365063
LOC_00013189	0.457894879849743	1230	7.35079160026124
XLOC_024701U_lncRNA	0.520309066921475	669	9.66048929751946
LOC_00013190	0.878276090597167	316	7.86083844128149
LOC_00013191	0.775493550585757	5	0.932623939810295
LOC_00013192	0.215979404252228	416	3.07228447370568
LOC_00013193	0.623558716251388	61	3.7963053201935
LOC_00013194	0.804456400321495	1046	10.8601228334993
LOC_00013195	0.0064964269351503	228	2.37485971735824
XLOC_024708U_lncRNA	0.00243386243386243	18	0.932623939810295
XLOC_023980U_lncRNA	0.00267224522659305	69	0.932623939810295
XLOC_023981U_lncRNA	0.00413563367317237	52	1.08511992592921
LOC_00013198	0	2	1.92058041498554
LOC_00013199	0.00281670369899081	1359	1.09150352447465
LOC_00013200	0.00319005427045195	1644	2.69820155812031
LOC_00013202	0.513202368522447	472	1.90157807974336
LOC_00013203	0.389415347137696	798	1.74058677266002
LOC_00013204	0.337724495902073	232	7.19499665428139
LOC_00013205	0.394775100556878	1515	6.86921198827795
LOC_00013206	0.00312798858777447	782	1.09280861094291
LOC_00013207	0.00319736832895568	736	0.932623939810295
LOC_00013208	0.159587180053167	4421	5.04514902722577
LOC_00013209	0.0582773097901906	489	1.85317941538186
LOC_00013212	0.00328554142655558	851	7.80248490213659
LOC_00013213	0.372946833300344	1542	4.84534925713508
XLOC_024724U_lncRNA	0.00914893405611088	477	2.58390617138038
XLOC_024725U_lncRNA	0.725846485604047	53	5.71831303766839
LOC_00013214	0.705474716342413	612	8.33685469784768
LOC_00013215	0.754789729349602	417	7.20865886620844
LOC_00013217	0.0489064787478155	654	5.60853644762486
LOC_00013218	0.6057256595274	286	8.66617554481161
LOC_00013219	0.357280057521738	2108	11.6879944611621
LOC_00013220	0.753721608082319	108	5.78541997200061
LOC_00013221	0.143215003122388	1418	7.85118481704757
LOC_00013222	0.897253414971701	315	11.6403525393861
LOC_00013223	0.849583544913652	275	10.9097918934072
LOC_00013224	0.232411657457176	968	4.1409981219238
LOC_00013225	0.638484759442619	446	1.07614286665468
LOC_00013226	0.513742759635196	298	4.62049249380872
LOC_00013227	0.00351047870751061	370	12.8157525420319
LOC_00013228	0.827572998880964	32	10.9112507170858
LOC_00013229	0.73275792267333	67	7.24128051596109
LOC_00013230	0.568581747517253	619	8.49373673260546
LOC_00013231	0.557268206127535	343	6.19877989081589
LOC_00013232	0.147971042952405	1616	11.4827390841012
LOC_00013233	0.879178330330413	325	5.81815382529721
LOC_00013234	0.716828380172511	40	5.51379834175371
LOC_00013235	0.147054257174324	2176	13.2685583943527
LOC_00013236	0.745041657378567	117	6.68066280536726
LOC_00013237	0.578919464571033	1530	8.76405490499972
LOC_00013238	0.912915359586246	621	7.27495467988784
LOC_00013239	0.769020669975414	265	7.32308220427205
LOC_00013240	0.870216695761323	233	9.3019094971539
LOC_00013241	0.265655534545518	297	9.82783026771361
LOC_00013242	0.748710962357089	78	10.8588078885316
LOC_00013243	0.708301717605565	167	1.86133129125882
LOC_00013244	0.192647529031437	2613	9.98324821541959
LOC_00013247	0.905329944315142	413	13.5093769372418
LOC_00013248	0.290497007780905	1138	6.59534608833348
LOC_00013249	0.744579732508478	1434	11.8958341194611
LOC_00013250	0.00299610464751847	548	3.22798963618902
LOC_00013251	0.815765917940129	510	10.9570716500464
LOC_00013252	0.819550659458109	90	8.68662198596178
LOC_00013253	0.752065602477116	421	5.79482231067223
XLOC_024749U_lncRNA	0.00296377632572185	1043	0.932623939810295
LOC_00013254	0.00239171169977245	192	0.932623939810295
LOC_00013255	0.826575631071315	240	10.2105764716341
LOC_00013257	0.853914965921595	388	4.49683219171757
LOC_00013258	0.010771484732523	885	1.08511992592921
LOC_00013259	0.7673408138508	491	9.40341871328967
LOC_00013261	0.431208727835672	1012	4.33092406673001
LOC_00013262	0.897269884558351	261	10.4642876533449
LOC_00013263	0.0036342148764365	394	3.69338974776428
LOC_00013264	0.879061735923838	529	7.24887001554103
LOC_00013265	0.1750127444758	1509	7.04804288732292
LOC_00013266	0.897569469957474	532	9.26981443944759
LOC_00013267	0.811093998244238	81	4.87710602946445
LOC_00013268	0.923038628249935	405	5.80001247347314
LOC_00013269	0.938329280826594	944	9.20953439656103
LOC_00013270	0.850488772891483	146	6.82080112689637
LOC_00013271	0.896442289364383	689	7.60489090039373
LOC_00013272	0.870912602692317	348	9.34630894546616
LOC_00013273	0.00265252161101716	444	2.4996766572027
LOC_00013274	0.278045207793206	1922	5.03899786216735
XLOC_024030U_lncRNA	0.900281228936244	75	6.6436436689115
XLOC_024031U_lncRNA	0.434170836015771	130	3.36938357155299
LOC_00013275	0.658699735291944	99	15.2257212592363
XLOC_024762U_lncRNA	0.756539740238019	254	5.75778576685436
LOC_00013276	0.00553816760865266	249	8.39670486542002
LOC_00013277	0.843704001524332	169	6.64312973447575
LOC_00013278	0.412115769291601	507	6.67794574526375
LOC_00013279	0.763798205387106	313	3.67842364672378
XLOC_024036U_lncRNA	0.783199580629724	117	0.932623939810295
LOC_00013280	0.881729443155567	198	4.47908458630934
LOC_00013281	0.728210387496157	327	4.18729326687077
LOC_00013282	0.885917281224907	268	7.39922887308701
LOC_00013283	0.825018476594378	235	7.33053278087582
LOC_00013284	0.303527537277537	30	6.22796289861224
LOC_00013285	0.00308841406638195	156	6.98029637422795
LOC_00013286	0.0580706658215196	5989	7.87632661101373
LOC_00013287	0.817324895565059	4	2.93739684723214
LOC_00013288	0.645268969446424	804	5.70142334159611
LOC_00013289	0.0872198994293734	2928	8.5357213609679
LOC_00013291	0.734707445509289	261	4.56875986192168
LOC_00013292	0.00237045670249426	748	2.48049982288911
LOC_00013293	0.874991041841337	441	8.62930439904036
LOC_00013294	0.664054364207102	1776	5.22894461188347
LOC_00013295	0.877471704122366	279	7.92408202665726
LOC_00013296	0.00723285431960559	509	1.65710554882117
LOC_00013297	0.165523050022661	671	5.14186429528884
LOC_00013298	0.798701578895189	9	4.18932338699413
LOC_00013299	0.844618718699601	8	4.20965501433635
LOC_00013300	0.860516896817206	6	4.22925768376907
LOC_00013301	0.859820052029975	572	6.16662816589109
LOC_00013302	0.754022764529049	125	11.5142077533348
LOC_00013303	0.00350819039416351	307	3.17246878350382
LOC_00013304	0.830160768567318	625	8.50814270173881
LOC_00013305	0.612221251621357	231	2.0078027891052
XLOC_024774U_lncRNA	0.739793631606136	22	2.17697426380084
LOC_00013306	0.498721220151857	1128	9.30685146039186
LOC_00013307	0.00450225937486539	172	0.932623939810295
LOC_00013308	0.00268302640306807	1402	8.79286009120213
LOC_00013309	0.339403067202916	392	5.74493914238452
LOC_00013310	0.00219738554313122	517	3.41085083043439
LOC_00013311	0.00297471834540254	848	7.11950324989383
LOC_00013312	0.00443494500066655	415	0.932623939810295
LOC_00013313	0.869986678973177	618	9.65031994859854
LOC_00013314	0.0025347916471936	990	6.93310988743654
LOC_00013315	0.663473244426388	289	6.72286390087387
LOC_00013316	0.0297777288606108	157	2.90929024315767
LOC_00013317	0.565632421961746	231	11.6315960930458
LOC_00013318	0.875752553176974	176	8.99545617075438
LOC_00013319	0.788177115610074	125	11.3201653151059
LOC_00013320	0.795678265671325	153	11.2453954106656
LOC_00013321	0.569695953563753	212	13.8242702512094
LOC_00013322	0.656970767254081	201	5.82474632046851
LOC_00013324	0.165420416358613	1573	4.65961633266662
LOC_00013325	0.90141747027925	294	7.48588457952831
LOC_00013326	0.00304951130190217	101	7.57562230618741
LOC_00013327	0	21	5.04334925805758
LOC_00013329	0.00227645338532435	62	3.79074210032146
LOC_00013332	0	7	2.3898187487546
LOC_00013333	0.00445030166409495	144	5.63821920025032
LOC_00013334	0	37	3.66955677876702
LOC_00013335	0.00301611922441697	150	4.63211466116339
LOC_00013336	0.00286045639846796	194	4.67795266814504
LOC_00013337	0.877895814264628	462	8.55139307081926
LOC_00013338	0.00413576644322825	2811	5.2522688928967
LOC_00013339	0.876926676500334	1634	9.74140534497146
LOC_00013340	0.00549866307365573	614	5.44091840504581
LOC_00013341	0.676579641427788	343	6.43571793406457
LOC_00013343	0.00304902071367846	1808	8.22722072341688
LOC_00013344	0.00289862455745998	129	2.16214377847778
LOC_00013345	0.827390308729362	272	8.63027898945937
LOC_00013346	0.747427279890685	77	3.43003973007513
XLOC_024087U_lncRNA	0.00353219638428736	866	2.49973977985474
LOC_00013347	0.00227535111797437	1377	2.8490202032247
LOC_00013349	0.474399688984633	2057	7.57013771542283
LOC_00013350	0.00274725274725275	7	3.08185021512107
LOC_00013351	0.66315855821558	69	4.32107798784162
LOC_00013352	0.567088175781596	95	5.3621556783784
XLOC_024806U_lncRNA	0.555316386193343	188	1.80117663891205
LOC_00013354	0.0341321918172508	672	7.90043372696108
LOC_00013355	0.769978165011396	97	6.95151443813854
LOC_00013356	0.00256238966561444	1114	9.42975418137424
LOC_00013357	0.892888899422525	207	10.8308278852317
LOC_00013358	0.933734177763099	58	7.43572491087436
LOC_00013359	0.41288331643233	180	5.52373209417283
LOC_00013360	0.006152362130623	28	6.49811268640749
LOC_00013361	0.906746031746032	3	3.34835764355599
LOC_00013362	0.093675508419738	7878	5.24359266072455
LOC_00013363	0.0019327731092437	15	1.38751843743795
LOC_00013364	0.686886742296826	579	8.84261050161645
LOC_00013366	0.758747003076866	258	8.33869429469275
LOC_00013367	0.00335965854703303	298	8.31541540472576
LOC_00013368	0.893146064339258	474	12.4760546600784
LOC_00013369	0.887872441120324	351	8.40635911529956
LOC_00013370	0.860202628126835	252	12.4095703057571
LOC_00013371	0.00280856453277203	858	12.8105938081706
LOC_00013373	0.00316154646048333	710	1.07614286665468
LOC_00013374	0.0042166125050004	2191	2.05334344810023
LOC_00013375	0.811014110559577	164	7.85836411410831
LOC_00013376	0.583071765558973	894	5.39933046324365
LOC_00013377	0.803533600889168	73	5.4126539939172
LOC_00013378	0.0118352814671093	847	4.60677182133574
LOC_00013379	0.836996637151097	189	7.15141628499013
LOC_00013380	0.871455840188184	276	10.5146687168041
LOC_00013381	0.836207803709429	452	6.84379053177999
LOC_00013382	0.570927488554343	1087	5.2379803454783
LOC_00013385	0.00284676833696442	72	3.14189677280766
LOC_00013386	0.774834379554131	134	0.932623939810295
LOC_00013387	0.46824208641317	1718	9.31061667139382
LOC_00013389	0.168480121126377	904	7.2865524931464
LOC_00013390	0.00288928246395342	1506	8.7298183518805
LOC_00013391	0.0284781884958046	9549	8.37751402035259
LOC_00013393	0.22615270515963	1374	6.65033164287241
LOC_00013394	0.678171211504545	3	4.34629477095047
LOC_00013395	0.265165691107159	2840	7.57273638429787
LOC_00013396	0.870212942008818	695	9.58725643426141
LOC_00013397	0.00232218941786506	200	5.3185654330899
LOC_00013398	0.00333212879168762	52	4.48020545127965
LOC_00013399	0.00118708452041785	39	6.22235040046587
LOC_00013400	0.00297619047619048	12	4.42833925924674
LOC_00013401	0.00257549842488097	41	2.52706339553327
LOC_00013403	0.00304166511742595	146	8.28081605604332
LOC_00013404	0.00258465526647766	171	6.42633615841366
LOC_00013405	0.00261575936354697	113	5.64732987416442
LOC_00013407	0.0333018412365951	663	6.13475767349101
LOC_00013408	0.0050705467372134	18	3.71234911785988
LOC_00013409	0.0056312656641604	20	3.82028075666624
LOC_00013411	0.00270260635209367	109	6.49708966751572
LOC_00013412	0.884904277322642	675	10.994246758345
LOC_00013413	0.00157925239061142	87	2.7931752397625
LOC_00013414	0.00301179752827547	2540	3.14397781383149
LOC_00013415	0.829892139522495	159	7.77036342193519
LOC_00013416	0.00429299059440397	913	1.24530459706182
LOC_00013417	0.00322010371698264	1313	2.56270358167017
LOC_00013418	0.00610527041996916	785	0.932623939810295
LOC_00013419	0.800493588109588	225	7.60967939481957
LOC_00013422	0.828575714929239	813	5.14978437586445
LOC_00013423	0.810972066829135	342	4.84746086600849
LOC_00013424	0.769535952204519	297	2.80761247463701
LOC_00013425	0.838499431790886	710	6.47751782295729
LOC_00013426	0.894228940082934	540	10.2030649720649
LOC_00013429	0.335996713895737	1948	9.34591661422515
LOC_00013430	0.892296724212121	516	5.54657956094804
LOC_00013431	0.859305488001719	632	10.7124870303105
LOC_00013433	0.00373286185673045	1174	3.58438880462849
LOC_00013434	0.0033663630543534	2138	4.77884905440366
LOC_00013435	0.304061028802892	242	8.53807281694636
LOC_00013438	0.856167860305621	151	6.55184421050082
LOC_00013439	0.744059765883398	284	5.39492552254495
LOC_00013440	0.142781800897635	2718	7.58623467444492
LOC_00013441	0.395952588760291	581	3.82978987332375
LOC_00013442	0.00454620083971044	729	2.72168882889127
LOC_00013443	0.00260423901657765	404	9.89865153254125
LOC_00013444	0.00281270095941738	1408	4.09954210252351
LOC_00013445	0.00228305904859615	474	2.98413938191276
LOC_00013447	0.0205955387205387	8	3.89190198917051
LOC_00013448	0.00288190355826583	1159	4.29082907944739
LOC_00013449	0.794141420710565	702	8.74597856064094
LOC_00013450	0.858528506212811	203	9.65113807825279
LOC_00013451	0.851886908119212	152	7.61704305800203
LOC_00013452	0.112776494210168	857	6.5551994102429
LOC_00013453	0.00307580016457906	1121	8.78874159369888
LOC_00013454	0.00258763911448293	264	4.36603734274563
LOC_00013455	0.849466356499797	326	3.05953869647969
LOC_00013456	0.0109444320200804	139	0.932623939810295
LOC_00013457	0.845854954016151	447	8.5476258135263
LOC_00013458	0.870185977200936	213	5.89695709767941
LOC_00013459	0.00456333246241624	7146	7.02295867862431
XLOC_024877U_lncRNA	0.00281528866405053	532	1.07614286665468
LOC_00013460	0.000578703703703704	32	1.73248155463536
LOC_00013461	0.0024228885818121	1224	6.33092841214958
LOC_00013462	0.00142683287844578	111	5.8557762769491
LOC_00013463	0.72979207102344	255	5.59168598796696
LOC_00013464	0.643961237713852	445	4.12767356281426
LOC_00013465	0.847565593753101	147	4.8409060700403
LOC_00013467	0.00396758903383177	1807	7.87342661632414
LOC_00013468	0.0438032261941291	1554	8.96895663416591
LOC_00013469	0.00286485687863053	895	6.79632958208536
LOC_00013470	0.00339496590934587	1833	5.24615971386883
LOC_00013471	0.459069372243701	4315	12.2061332952499
LOC_00013472	0.713843523404781	102	4.65449266512184
LOC_00013473	0.881863994723557	556	9.54720797751501
LOC_00013475	0.90589640375358	234	4.90630909450943
LOC_00013476	0.861022359607107	191	9.48525734380245
LOC_00013477	0.703939554588947	235	4.73345579943747
LOC_00013478	0.00310658768847285	206	2.59722297546662
LOC_00013479	0.23825756502591	1454	5.39990276855953
LOC_00013480	0.685296492277175	250	6.21852337708461
LOC_00013481	0.747025359100087	107	5.40248484313992
LOC_00013482	0.892605662371468	555	8.41854020099405
LOC_00013483	0.00327094567322101	587	5.57309454971345
LOC_00013484	0.839086625364003	236	2.02700521822083
LOC_00013485	0.619130259161364	5388	10.4826997541135
XLOC_024167U_lncRNA	0.0085542289137963	49	2.87856725183982
LOC_00013487	0.736820255739922	97	3.59333025779299
LOC_00013488	0.896853146853147	1	2.88490627175837
LOC_00013489	0.794089915967193	209	4.19984851987801
LOC_00013490	0.671918593482039	149	4.99742713744694
LOC_00013491	0.00545663527145009	135	5.53048238342115
LOC_00013492	0.00273335046123077	1610	8.44187398731734
LOC_00013493	0.808240034534646	933	7.24119712041682
LOC_00013494	0.770118855756433	82	9.58815033992205
LOC_00013495	0.270514930509783	3433	8.50605282161783
LOC_00013496	0.798384348494643	10	2.13091392764623
LOC_00013497	0.92423773519029	571	5.02772656700708
LOC_00013498	0.898604527749549	44	2.52027443278769
LOC_00013499	0.711701579046667	120	5.5821422402902
LOC_00013500	0.00193785407219956	266	11.0949737670483
LOC_00013501	0.00314488830365434	432	0.932623939810295
LOC_00013502	0.540178571428571	1	4.05104377552668
LOC_00013503	0.00587574023207406	5405	5.42746126769941
LOC_00013506	0.00375810218064425	411	8.70054271647666
LOC_00013507	0.0057041297939001	2107	2.54394399024428
LOC_00013508	0.863894036525928	257	8.65790232392348
LOC_00013509	0.00290175306148102	236	1.39520712245165
LOC_00013510	0.00776556380672862	1305	3.72214685901555
LOC_00013511	0.926256137336431	40	3.3047585640564
LOC_00013513	0.886278826598759	904	4.90864053439898
LOC_00013514	0.894705836525297	309	6.74630114304455
LOC_00013515	0.0226648053835098	366	2.50704468540891
LOC_00013516	0.88735349621237	626	9.12953236001453
LOC_00013518	0.00194462750552405	220	5.9987648428235
XLOC_024918U_lncRNA	0.00168856079453073	130	3.15527059215174
LOC_00013519	0.521566324696728	80	4.31009597480142
LOC_00013520	0.00273563688056861	297	8.80961658452039
LOC_00013521	0	9	2.16967783779234
LOC_00013522	0.307433038688346	824	8.83635633009913
LOC_00013523	0	3	3.16168241791779
XLOC_024925U_lncRNA	0.00279630776752487	64	1.29296273051701
LOC_00013525	0.00769719950743859	170	3.64687926382646
LOC_00013526	0.00379509379509379	42	2.39950591418508
LOC_00013528	0	47	5.7128792249084
LOC_00013530	0.00214409494014757	110	3.54243619806132
LOC_00013531	0.0027125459313061	472	5.73213988488608
LOC_00013532	0.0031279438144543	246	10.0419976069754
LOC_00013533	0.00425553153792409	121	7.53924183280991
LOC_00013534	0.771618675442205	5	5.44801792232357
LOC_00013535	0.499599751763354	235	7.23013113229351
LOC_00013536	0.424255300394312	143	6.14506522436425
LOC_00013537	0.332284917219854	956	13.7929579848836
LOC_00013538	0.853631164655428	40	6.05972381903231
LOC_00013539	0.0029927594144873	1864	3.88136381385235
LOC_00013540	0.753478821851413	152	10.7319706583122
LOC_00013541	0.749046745511552	303	7.53310364053672
LOC_00013542	0.28195009798208	1299	8.90486149779485
XLOC_024940U_lncRNA	0.958333333333333	1	3.61979436532074
LOC_00013543	0.943627589039488	5	2.86456620485236
LOC_00013544	0.919964716030455	344	4.33360287628964
LOC_00013546	0.00302435486355571	1903	1.50486044576093
LOC_00013545	0.0034974284883294	745	0.932623939810295
LOC_00013547	0.00276675709209879	163	0.932623939810295
LOC_00013548	0.00178267585112143	79	0.932623939810295
LOC_00013549	0.202479261624124	1486	5.56999291821523
LOC_00013550	0.906074451398392	175	6.76589092528441
LOC_00013551	0.724615466924836	129	4.02838505817714
LOC_00013552	0.822827913699125	206	5.48077007107597
LOC_00013553	0.904987305541132	442	9.32903778501509
LOC_00013554	0.854790488002781	168	9.79775210973436
LOC_00013555	0.914058514885357	11	2.7608183223693
LOC_00013556	0.787232915713992	112	13.1299044447318
LOC_00013557	0.89805900579209	715	6.3156496528418
LOC_00013558	0.855616160992221	56	6.23268602598932
LOC_00013559	0.902304980981111	337	9.05593328340166
LOC_00013560	0.406559368241955	1518	5.81983262981978
LOC_00013561	0.866204202899262	287	7.37107596786314
LOC_00013562	0.623441150355149	361	6.18729148539184
LOC_00013563	0.00314638062469844	3690	4.65325152491952
LOC_00013565	0.00411735886346204	681	3.14595695258664
LOC_00013566	0.107379051789369	1064	5.04447408837419
LOC_00013567	0.00376030204621278	793	4.37677670067953
LOC_00013569	0.760398221941161	285	6.13830718466214
LOC_00013570	0.763060085295192	316	10.2514222990991
LOC_00013571	0.884941076677294	44	4.74312524147676
LOC_00013572	0.0105509707509852	333	2.05301903319558
LOC_00013573	0.00344550208939085	1019	5.37766141103843
LOC_00013574	0.912590376966377	716	8.39874079991434
LOC_00013575	0.887103269920636	282	8.54566127694748
LOC_00013576	0.861726430139978	521	7.94024197404334
LOC_00013577	0.453864413240038	382	4.48471026364628
LOC_00013578	0.850168383450194	487	9.9779110152823
LOC_00013579	0.855439812290329	262	9.8289086236814
LOC_00013580	0.83839867049399	649	8.6020446853544
LOC_00013581	0.867967022551541	347	7.44394895301046
LOC_00013582	0.882522182720529	286	11.8984463287005
LOC_00013583	0.867716139857633	225	9.67651697110438
LOC_00013584	0.791639142517888	266	4.19558290544722
LOC_00013585	0.139276714861439	564	11.1079884542472
LOC_00013586	0.574685880809973	81	2.26643101779971
LOC_00013587	0.538157894736842	1	1.79313493328292
LOC_00013588	0.551115619605769	1394	8.47709455939827
LOC_00013590	0.819530670201026	148	7.05929006335531
LOC_00013591	0.834927472643016	252	5.29565926210481
LOC_00013592	0.879070912791047	162	7.32872669512387
LOC_00013593	0.342667849742152	486	3.19049145943204
LOC_00013594	0.874060288629815	220	7.10391742564971
LOC_00013596	0.68792625953283	289	3.94226424403588
LOC_00013597	0.819045716421141	186	5.48691136990007
LOC_00013598	0.00286666195757105	143	6.70642625481584
LOC_00013599	0.00281401604064464	492	5.46479956148355
LOC_00013600	0	6	5.15251678281084
LOC_00013602	0.00282184356691962	2017	2.92498418531533
LOC_00013603	0.00623855430134382	729	3.36068147164284
LOC_00013604	0.00249346584584221	145	2.61462922663067
LOC_00013605	0.933331678964315	822	10.304699387175
LOC_00013606	0.76438036069732	273	5.91849696481815
LOC_00013607	0.278232348780476	408	5.6964523611554
LOC_00013608	0.894777386036612	598	9.22721586252531
LOC_00013609	0.683064895098444	869	4.07481850534172
LOC_00013610	0.783720569266809	143	7.57015471358888
LOC_00013611	0.771138472627255	208	6.34864791891251
LOC_00013612	0.875045337574323	426	5.79712857974247
LOC_00013613	0.928914284046415	1335	10.8583983022943
