gene_id	module
LOC_00014844	green
LOC_00014845	grey
LOC_00014846	turquoise
LOC_00014847	purple
LOC_00014849	pink
LOC_00014850	blue
LOC_00014851	black
LOC_00014853	turquoise
LOC_00014854	black
LOC_00014855	red
LOC_00014857	grey
LOC_00014858	pink
LOC_00014861	turquoise
LOC_00014863	turquoise
LOC_00014864	turquoise
LOC_00014866	grey
LOC_00014867	brown
LOC_00014868	black
LOC_00014869	yellow
LOC_00014871	brown
LOC_00014872	blue
LOC_00014874	turquoise
LOC_00014876	turquoise
LOC_00014877	turquoise
LOC_00014878	blue
LOC_00014879	turquoise
LOC_00014880	blue
LOC_00014881	turquoise
LOC_00014882	turquoise
LOC_00014883	turquoise
LOC_00014884	blue
LOC_00014886	blue
LOC_00014887	red
LOC_00014889	tan
LOC_00014890	yellow
LOC_00014891	green
LOC_00014892	red
LOC_00014894	blue
LOC_00014895	red
LOC_00014900	turquoise
LOC_00014901	red
LOC_00014902	red
LOC_00014903	turquoise
LOC_00014904	turquoise
LOC_00014906	brown
LOC_00014908	blue
LOC_00014911	lightcyan
LOC_00014912	yellow
LOC_00014915	grey
LOC_00014917	brown
LOC_00014923	yellow
LOC_00014925	magenta
LOC_00014926	blue
LOC_00014927	blue
LOC_00014928	magenta
LOC_00014931	blue
LOC_00014934	blue
LOC_00014936	magenta
LOC_00014937	blue
LOC_00014938	midnightblue
LOC_00014943	magenta
LOC_00014944	blue
LOC_00014945	blue
LOC_00014946	grey
LOC_00014948	magenta
LOC_00014949	magenta
LOC_00014950	turquoise
LOC_00014951	blue
LOC_00014952	blue
LOC_00014953	tan
LOC_00014954	blue
LOC_00014955	blue
LOC_00014959	greenyellow
LOC_00014961	magenta
LOC_00014962	blue
LOC_00014963	blue
LOC_00014965	blue
LOC_00014966	blue
LOC_00014969	blue
LOC_00014971	midnightblue
LOC_00014973	blue
LOC_00014974	magenta
LOC_00014977	blue
LOC_00014978	magenta
LOC_00014980	blue
LOC_00014983	blue
LOC_00014984	yellow
LOC_00014987	yellow
LOC_00014988	turquoise
LOC_00014989	brown
LOC_00014990	brown
LOC_00014991	brown
LOC_00014992	brown
LOC_00014993	brown
LOC_00014994	brown
LOC_00014995	brown
LOC_00014997	brown
LOC_00014998	brown
LOC_00014999	brown
LOC_00015003	grey
LOC_00015004	brown
LOC_00015005	brown
LOC_00015006	blue
LOC_00015010	red
LOC_00015012	blue
LOC_00015013	green
LOC_00015014	green
LOC_00015015	tan
LOC_00015016	green
LOC_00015017	green
LOC_00015019	pink
LOC_00015020	blue
LOC_00015021	black
LOC_00015023	yellow
LOC_00015025	blue
LOC_00015028	blue
LOC_00015029	turquoise
LOC_00015030	turquoise
LOC_00015031	blue
LOC_00015032	blue
LOC_00015034	brown
LOC_00015035	magenta
LOC_00015039	blue
LOC_00015040	blue
LOC_00015041	blue
LOC_00015043	blue
LOC_00015044	brown
LOC_00015045	blue
LOC_00015046	blue
LOC_00015047	purple
LOC_00015048	blue
LOC_00015049	cyan
LOC_00015050	purple
LOC_00015052	turquoise
LOC_00015053	turquoise
LOC_00015054	blue
LOC_00015056	brown
LOC_00015057	blue
LOC_00015058	yellow
LOC_00015059	red
LOC_00015060	blue
LOC_00015061	turquoise
LOC_00015062	yellow
LOC_00015063	turquoise
LOC_00015064	brown
LOC_00015065	blue
LOC_00015066	black
LOC_00015067	yellow
LOC_00015068	turquoise
LOC_00015069	yellow
LOC_00015072	grey
LOC_00015074	green
LOC_00015075	grey
LOC_00015076	turquoise
LOC_00015077	turquoise
LOC_00015079	yellow
LOC_00015080	pink
LOC_00015081	blue
LOC_00015082	black
LOC_00015083	red
LOC_00015084	green
LOC_00015086	turquoise
LOC_00015087	turquoise
LOC_00015088	turquoise
LOC_00015089	turquoise
LOC_00015090	turquoise
LOC_00015091	green
LOC_00015093	yellow
LOC_00015094	red
LOC_00015095	brown
LOC_00015096	blue
LOC_00015098	pink
LOC_00015099	brown
LOC_00015100	brown
LOC_00015102	black
LOC_00015106	blue
LOC_00015107	turquoise
LOC_00015117	turquoise
LOC_00015118	black
LOC_00015119	green
LOC_00015120	salmon
LOC_00015121	blue
LOC_00015122	turquoise
LOC_00015124	brown
LOC_00015125	turquoise
LOC_00015130	magenta
LOC_00015131	green
LOC_00015132	brown
LOC_00015133	turquoise
LOC_00015134	cyan
LOC_00015136	turquoise
LOC_00015137	turquoise
LOC_00015140	pink
LOC_00015142	turquoise
LOC_00015143	green
LOC_00015144	yellow
LOC_00015145	grey
LOC_00015146	blue
LOC_00015147	yellow
LOC_00015148	turquoise
LOC_00015149	turquoise
LOC_00015151	black
LOC_00015152	turquoise
LOC_00015154	grey
LOC_00015156	brown
LOC_00015159	blue
LOC_00015166	blue
LOC_00015167	purple
LOC_00015168	purple
LOC_00015170	yellow
LOC_00015171	green
LOC_00015172	turquoise
LOC_00015173	magenta
LOC_00015174	cyan
LOC_00015175	midnightblue
LOC_00015176	green
LOC_00015178	blue
LOC_00015179	cyan
LOC_00015180	brown
LOC_00015185	blue
LOC_00015187	blue
LOC_00015188	blue
LOC_00015189	turquoise
LOC_00015193	brown
LOC_00015194	red
LOC_00015197	turquoise
LOC_00015198	turquoise
LOC_00015201	red
LOC_00015204	turquoise
LOC_00015205	turquoise
LOC_00015207	purple
LOC_00015209	lightcyan
LOC_00015212	blue
LOC_00015213	turquoise
LOC_00015214	turquoise
LOC_00015215	blue
LOC_00015216	red
LOC_00015217	red
LOC_00015220	tan
LOC_00015222	turquoise
LOC_00015224	turquoise
LOC_00015225	blue
LOC_00015227	turquoise
LOC_00015228	greenyellow
LOC_00015229	black
LOC_00015231	black
LOC_00015234	brown
LOC_00015235	brown
LOC_00015236	blue
LOC_00015237	cyan
LOC_00015241	blue
LOC_00015242	red
LOC_00015243	blue
LOC_00015244	black
LOC_00015245	grey
LOC_00015246	blue
LOC_00015247	midnightblue
LOC_00015249	blue
LOC_00015250	blue
LOC_00015251	blue
LOC_00015252	blue
LOC_00015253	brown
LOC_00015256	blue
LOC_00015258	pink
LOC_00015259	blue
LOC_00015260	blue
LOC_00015261	magenta
LOC_00015262	blue
LOC_00015263	blue
LOC_00015264	blue
LOC_00015271	blue
LOC_00015273	blue
LOC_00015274	blue
LOC_00015275	blue
LOC_00015276	brown
LOC_00015277	blue
LOC_00015278	blue
LOC_00015280	lightcyan
LOC_00015281	blue
LOC_00015282	brown
LOC_00015283	blue
LOC_00015286	grey
LOC_00015287	brown
LOC_00015289	blue
LOC_00015294	midnightblue
LOC_00015295	blue
LOC_00015297	grey
LOC_00015299	blue
LOC_00015300	blue
LOC_00015301	blue
LOC_00015303	turquoise
LOC_00015304	turquoise
LOC_00015305	brown
LOC_00015306	blue
LOC_00015307	brown
LOC_00015309	blue
LOC_00015311	brown
LOC_00015312	grey
LOC_00015313	blue
LOC_00015314	blue
LOC_00015315	brown
LOC_00015316	blue
LOC_00015317	blue
LOC_00015318	blue
LOC_00015319	blue
LOC_00015320	blue
LOC_00015321	brown
LOC_00015322	magenta
LOC_00015324	blue
LOC_00015325	brown
LOC_00015326	brown
LOC_00015327	blue
LOC_00015329	blue
LOC_00015331	brown
LOC_00015340	pink
LOC_00015342	black
LOC_00015343	yellow
LOC_00015344	magenta
LOC_00015346	blue
LOC_00015347	turquoise
LOC_00015348	black
LOC_00015349	cyan
LOC_00015350	turquoise
LOC_00015351	turquoise
LOC_00015355	green
LOC_00015357	yellow
LOC_00015359	black
LOC_00015360	blue
LOC_00015361	grey
LOC_00015362	turquoise
LOC_00015363	yellow
LOC_00015364	turquoise
LOC_00015365	brown
LOC_00015366	turquoise
LOC_00015367	turquoise
LOC_00015368	pink
LOC_00015369	turquoise
LOC_00015371	turquoise
LOC_00015372	blue
LOC_00015373	grey
LOC_00015374	grey
LOC_00015375	green
LOC_00015377	turquoise
LOC_00015379	salmon
LOC_00015380	midnightblue
LOC_00015383	blue
LOC_00015384	brown
LOC_00015385	brown
LOC_00015386	blue
LOC_00015387	blue
LOC_00015389	midnightblue
LOC_00015390	blue
LOC_00015391	blue
LOC_00015392	pink
LOC_00015394	yellow
LOC_00015396	yellow
LOC_00015398	greenyellow
LOC_00015399	black
LOC_00015407	turquoise
LOC_00015408	blue
LOC_00015410	turquoise
LOC_00015411	turquoise
LOC_00015413	green
LOC_00015414	yellow
LOC_00015416	red
LOC_00015417	blue
LOC_00015418	yellow
LOC_00015419	green
LOC_00015420	turquoise
LOC_00015421	turquoise
LOC_00015422	turquoise
LOC_00015423	yellow
LOC_00015424	turquoise
LOC_00015425	red
LOC_00015426	turquoise
LOC_00015428	turquoise
LOC_00015430	blue
LOC_00015431	grey
LOC_00015434	black
LOC_00015435	brown
LOC_00015436	yellow
LOC_00015437	turquoise
LOC_00015438	lightcyan
LOC_00015439	turquoise
LOC_00015440	brown
LOC_00015441	turquoise
LOC_00015444	magenta
LOC_00015445	turquoise
LOC_00015446	turquoise
LOC_00015447	turquoise
LOC_00015449	turquoise
LOC_00015451	red
LOC_00015453	turquoise
LOC_00015454	turquoise
LOC_00015455	turquoise
LOC_00015456	red
LOC_00015457	turquoise
LOC_00015461	turquoise
LOC_00015463	red
LOC_00015464	red
LOC_00015466	turquoise
LOC_00015467	brown
LOC_00015469	pink
LOC_00015470	brown
LOC_00015472	yellow
LOC_00015474	yellow
LOC_00015475	purple
LOC_00015477	blue
LOC_00015478	blue
LOC_00015480	grey
LOC_00015481	pink
LOC_00015486	brown
LOC_00015489	turquoise
LOC_00015490	yellow
LOC_00015491	blue
LOC_00015492	yellow
LOC_00015495	black
LOC_00015496	turquoise
LOC_00015498	red
LOC_00015499	turquoise
LOC_00015500	red
LOC_00015501	yellow
LOC_00015502	blue
LOC_00015504	blue
LOC_00015506	turquoise
LOC_00015507	turquoise
LOC_00015508	yellow
LOC_00015510	red
LOC_00015511	turquoise
LOC_00015512	pink
LOC_00015514	turquoise
LOC_00015515	blue
LOC_00015516	turquoise
LOC_00015517	yellow
LOC_00015518	turquoise
LOC_00015519	brown
LOC_00015520	yellow
LOC_00015521	turquoise
LOC_00015525	grey
LOC_00015527	grey
LOC_00015528	turquoise
LOC_00015529	turquoise
LOC_00015530	grey
LOC_00015531	black
LOC_00015532	brown
LOC_00015534	brown
LOC_00015535	red
LOC_00015536	black
LOC_00015538	lightgreen
LOC_00015540	turquoise
LOC_00015541	blue
LOC_00015542	blue
LOC_00015544	turquoise
LOC_00015545	black
LOC_00015546	black
LOC_00015547	turquoise
LOC_00015548	turquoise
LOC_00015550	red
LOC_00015551	red
LOC_00015552	turquoise
LOC_00015553	green
LOC_00015555	turquoise
LOC_00015558	black
LOC_00015560	purple
LOC_00015561	yellow
LOC_00015562	salmon
LOC_00015565	grey
LOC_00015568	turquoise
LOC_00015569	grey
LOC_00015570	salmon
LOC_00015571	green
LOC_00015572	turquoise
LOC_00015573	turquoise
LOC_00015574	turquoise
LOC_00015575	yellow
LOC_00015576	brown
LOC_00015577	turquoise
LOC_00015578	blue
LOC_00015579	turquoise
LOC_00015580	brown
LOC_00015581	brown
LOC_00015582	yellow
LOC_00015583	grey
LOC_00015584	salmon
LOC_00015585	brown
LOC_00015586	brown
LOC_00015588	brown
LOC_00015589	brown
LOC_00015590	turquoise
LOC_00015591	greenyellow
LOC_00015593	turquoise
LOC_00015594	turquoise
LOC_00015595	turquoise
LOC_00015597	turquoise
LOC_00015598	green
LOC_00015599	blue
LOC_00015603	green
LOC_00015604	turquoise
LOC_00015606	turquoise
LOC_00015609	black
LOC_00015611	greenyellow
LOC_00015612	blue
LOC_00015613	turquoise
LOC_00015614	turquoise
LOC_00015617	purple
LOC_00015622	red
LOC_00015623	brown
LOC_00015624	turquoise
LOC_00015625	yellow
LOC_00015626	turquoise
LOC_00015628	turquoise
LOC_00015629	brown
LOC_00015630	turquoise
LOC_00015631	pink
LOC_00015632	red
LOC_00015633	grey
LOC_00015634	yellow
LOC_00015635	yellow
LOC_00015638	yellow
LOC_00015639	turquoise
LOC_00015640	blue
LOC_00015641	grey
LOC_00015642	turquoise
LOC_00015643	turquoise
LOC_00015644	blue
LOC_00015645	black
LOC_00015646	brown
LOC_00015649	yellow
LOC_00015650	turquoise
LOC_00015651	blue
LOC_00015652	grey
LOC_00015653	blue
LOC_00015655	grey
LOC_00015656	grey
LOC_00015658	turquoise
LOC_00015659	black
LOC_00015661	turquoise
LOC_00015662	brown
LOC_00015664	cyan
LOC_00015666	red
LOC_00015668	brown
LOC_00015669	turquoise
LOC_00015670	grey
LOC_00015673	yellow
LOC_00015674	yellow
LOC_00015679	greenyellow
LOC_00015681	yellow
LOC_00015682	yellow
LOC_00015683	yellow
LOC_00015684	magenta
LOC_00015685	turquoise
LOC_00015686	turquoise
LOC_00015687	salmon
LOC_00015688	turquoise
LOC_00015689	yellow
LOC_00015690	blue
LOC_00015691	turquoise
LOC_00015692	turquoise
LOC_00015693	green
LOC_00015694	blue
LOC_00015695	blue
LOC_00015696	brown
LOC_00015697	brown
LOC_00015698	brown
LOC_00015699	red
LOC_00015700	blue
LOC_00015701	blue
LOC_00015702	blue
LOC_00015703	turquoise
LOC_00015704	brown
LOC_00015705	brown
LOC_00015706	turquoise
LOC_00015707	brown
LOC_00015708	blue
LOC_00015709	red
LOC_00015710	blue
LOC_00015711	tan
LOC_00015712	green
LOC_00015713	lightgreen
LOC_00015714	tan
LOC_00015715	red
LOC_00015717	blue
LOC_00015718	turquoise
LOC_00015719	blue
LOC_00015720	black
LOC_00015721	grey60
LOC_00015723	pink
LOC_00015724	turquoise
LOC_00015725	turquoise
LOC_00015726	yellow
LOC_00015727	green
LOC_00015729	black
LOC_00015730	turquoise
LOC_00015731	magenta
LOC_00015733	black
LOC_00015734	brown
LOC_00015736	brown
LOC_00015737	turquoise
LOC_00015740	yellow
LOC_00015741	turquoise
LOC_00015742	lightcyan
LOC_00015744	brown
LOC_00015745	brown
LOC_00015746	yellow
LOC_00015748	turquoise
LOC_00015749	blue
LOC_00015752	yellow
LOC_00015753	turquoise
LOC_00015754	turquoise
LOC_00015755	turquoise
LOC_00015756	brown
LOC_00015757	red
LOC_00015758	brown
LOC_00015759	turquoise
LOC_00015763	turquoise
LOC_00015766	yellow
LOC_00015767	turquoise
LOC_00015768	yellow
LOC_00015770	grey
LOC_00015771	lightgreen
LOC_00015776	purple
LOC_00015777	black
LOC_00015778	pink
LOC_00015779	yellow
LOC_00015780	cyan
LOC_00015781	turquoise
LOC_00015782	turquoise
LOC_00015785	red
LOC_00015787	turquoise
LOC_00015788	blue
LOC_00015789	purple
LOC_00015792	red
LOC_00015796	red
LOC_00015798	blue
LOC_00015799	turquoise
LOC_00015802	yellow
LOC_00015804	yellow
LOC_00015809	red
LOC_00015810	lightcyan
LOC_00015811	turquoise
LOC_00015812	magenta
LOC_00015813	blue
LOC_00015814	turquoise
LOC_00015818	yellow
LOC_00015819	red
LOC_00015820	red
LOC_00015821	turquoise
LOC_00015822	turquoise
LOC_00015823	turquoise
LOC_00015824	turquoise
LOC_00015825	turquoise
LOC_00015827	turquoise
LOC_00015828	turquoise
LOC_00015829	brown
LOC_00015830	brown
LOC_00015832	grey
LOC_00015833	brown
LOC_00015835	midnightblue
LOC_00015839	green
LOC_00015840	red
LOC_00015842	turquoise
LOC_00015843	turquoise
LOC_00015846	turquoise
LOC_00015850	purple
LOC_00015851	turquoise
LOC_00015853	turquoise
LOC_00015855	turquoise
LOC_00015857	yellow
LOC_00015858	brown
LOC_00015859	midnightblue
LOC_00015861	green
LOC_00015863	turquoise
LOC_00015865	grey60
LOC_00015866	turquoise
LOC_00015867	brown
LOC_00015870	yellow
LOC_00015871	brown
LOC_00015873	brown
LOC_00015876	grey
LOC_00015877	turquoise
LOC_00015878	purple
LOC_00015879	turquoise
LOC_00015880	greenyellow
LOC_00015881	black
LOC_00015882	turquoise
LOC_00015884	yellow
LOC_00015887	blue
LOC_00015888	brown
LOC_00015889	brown
LOC_00015890	turquoise
LOC_00015891	turquoise
LOC_00015892	brown
LOC_00015893	black
LOC_00015896	brown
LOC_00015899	turquoise
LOC_00015900	turquoise
LOC_00015902	turquoise
LOC_00015903	turquoise
LOC_00015905	brown
LOC_00015906	grey
LOC_00015907	yellow
LOC_00015909	blue
LOC_00015910	blue
LOC_00015911	turquoise
LOC_00015912	yellow
LOC_00015913	blue
LOC_00015914	blue
LOC_00015916	blue
LOC_00015917	turquoise
LOC_00015918	green
LOC_00015919	turquoise
LOC_00015920	pink
LOC_00015921	turquoise
LOC_00015922	brown
LOC_00015930	blue
LOC_00015934	yellow
LOC_00015935	turquoise
LOC_00015936	grey
LOC_00015939	brown
LOC_00015940	turquoise
LOC_00015941	turquoise
LOC_00015946	salmon
LOC_00015947	grey
LOC_00015949	blue
LOC_00015950	turquoise
LOC_00015951	yellow
LOC_00015952	red
LOC_00015953	green
LOC_00015954	red
LOC_00015958	turquoise
LOC_00015959	black
LOC_00015960	brown
LOC_00015962	brown
LOC_00015963	brown
LOC_00015964	brown
LOC_00015965	brown
LOC_00015966	brown
LOC_00015967	brown
LOC_00015968	black
LOC_00015969	black
LOC_00015970	purple
LOC_00015971	red
LOC_00015972	green
LOC_00015973	magenta
LOC_00015974	yellow
LOC_00015975	brown
LOC_00015977	turquoise
LOC_00015978	black
LOC_00015979	black
LOC_00015980	turquoise
LOC_00015981	blue
LOC_00015982	green
LOC_00015983	yellow
LOC_00015984	blue
LOC_00015987	brown
LOC_00015988	brown
LOC_00015990	red
LOC_00015991	pink
LOC_00015993	turquoise
LOC_00015994	brown
LOC_00015998	blue
LOC_00016000	lightcyan
LOC_00016001	tan
LOC_00016002	blue
LOC_00016003	turquoise
LOC_00016004	greenyellow
LOC_00016005	turquoise
LOC_00016009	pink
LOC_00016010	brown
LOC_00016011	turquoise
LOC_00016012	blue
LOC_00016013	grey
LOC_00016016	turquoise
LOC_00016017	turquoise
LOC_00016019	turquoise
LOC_00016021	yellow
LOC_00016022	brown
LOC_00016023	turquoise
LOC_00016024	yellow
LOC_00016025	turquoise
LOC_00016027	blue
LOC_00016028	grey60
LOC_00016035	black
LOC_00016036	turquoise
LOC_00016037	brown
LOC_00016041	turquoise
LOC_00016042	greenyellow
LOC_00016046	brown
LOC_00016047	grey
LOC_00016048	blue
LOC_00016049	blue
LOC_00016050	turquoise
LOC_00016052	blue
LOC_00016053	blue
LOC_00016055	yellow
LOC_00016056	turquoise
LOC_00016057	turquoise
LOC_00016058	yellow
LOC_00016059	brown
LOC_00016060	yellow
LOC_00016062	yellow
LOC_00016063	grey
LOC_00016064	grey
LOC_00016065	blue
LOC_00016068	green
LOC_00016069	turquoise
LOC_00016070	turquoise
LOC_00016071	black
LOC_00016072	turquoise
LOC_00016074	red
LOC_00016077	turquoise
LOC_00016078	blue
LOC_00016079	brown
LOC_00016080	brown
LOC_00016081	blue
LOC_00016082	turquoise
LOC_00016083	yellow
LOC_00016084	green
LOC_00016086	turquoise
LOC_00016087	purple
LOC_00016088	turquoise
LOC_00016093	red
LOC_00016094	black
LOC_00016096	black
LOC_00016097	blue
LOC_00016098	turquoise
LOC_00016099	lightcyan
LOC_00016100	turquoise
LOC_00016102	black
LOC_00016104	lightcyan
LOC_00016105	turquoise
LOC_00016106	turquoise
LOC_00016107	yellow
LOC_00016113	yellow
LOC_00016117	magenta
LOC_00016118	turquoise
LOC_00016119	yellow
LOC_00016121	midnightblue
LOC_00016122	yellow
LOC_00016124	red
LOC_00016125	turquoise
LOC_00016126	red
LOC_00016130	turquoise
LOC_00016131	turquoise
LOC_00016134	turquoise
LOC_00016137	blue
LOC_00016140	green
LOC_00016141	green
LOC_00016143	turquoise
LOC_00016145	black
LOC_00016146	turquoise
LOC_00016147	pink
LOC_00016148	red
LOC_00016149	turquoise
LOC_00016153	turquoise
LOC_00016154	red
LOC_00016155	turquoise
LOC_00016156	yellow
LOC_00016158	turquoise
LOC_00016159	brown
LOC_00016160	turquoise
LOC_00016161	turquoise
LOC_00016167	turquoise
LOC_00016168	turquoise
LOC_00016169	yellow
LOC_00016170	yellow
LOC_00016172	turquoise
LOC_00016174	turquoise
LOC_00016176	turquoise
LOC_00016178	turquoise
LOC_00016179	blue
LOC_00016180	blue
LOC_00016182	lightcyan
LOC_00016183	brown
LOC_00016184	black
LOC_00016185	red
LOC_00016188	yellow
LOC_00016189	brown
LOC_00016190	turquoise
LOC_00016191	red
LOC_00016194	blue
LOC_00016197	brown
LOC_00016198	turquoise
LOC_00016199	green
LOC_00016200	lightcyan
LOC_00016201	brown
LOC_00016202	yellow
LOC_00016204	turquoise
LOC_00016205	green
LOC_00016208	red
LOC_00016210	brown
LOC_00016211	turquoise
LOC_00016213	black
LOC_00016214	brown
LOC_00016218	salmon
LOC_00016219	turquoise
LOC_00016221	brown
LOC_00016223	turquoise
LOC_00016224	brown
LOC_00016225	tan
LOC_00016226	turquoise
LOC_00016227	green
LOC_00016228	red
LOC_00016229	red
LOC_00016230	pink
LOC_00016231	brown
LOC_00016232	red
LOC_00016234	pink
LOC_00016235	turquoise
LOC_00016236	grey
LOC_00016239	turquoise
LOC_00016240	blue
LOC_00016241	black
LOC_00016242	turquoise
LOC_00016245	turquoise
LOC_00016249	turquoise
LOC_00016250	salmon
LOC_00016251	tan
LOC_00016252	red
LOC_00016254	turquoise
LOC_00016255	blue
LOC_00016259	turquoise
LOC_00016260	turquoise
LOC_00016262	turquoise
LOC_00016264	turquoise
LOC_00016265	red
LOC_00016266	brown
LOC_00016269	yellow
LOC_00016270	turquoise
LOC_00016273	grey
LOC_00016275	red
LOC_00016277	turquoise
LOC_00016279	brown
LOC_00016280	grey
LOC_00016283	yellow
LOC_00016284	turquoise
LOC_00016285	turquoise
LOC_00016286	turquoise
LOC_00016287	turquoise
LOC_00016290	brown
LOC_00016291	turquoise
LOC_00016292	blue
LOC_00016293	turquoise
LOC_00016294	green
LOC_00016295	yellow
LOC_00016296	green
LOC_00016297	turquoise
LOC_00016298	turquoise
LOC_00016299	grey
LOC_00016300	brown
LOC_00016302	blue
LOC_00016303	turquoise
LOC_00016304	turquoise
LOC_00016305	yellow
LOC_00016306	grey
LOC_00016307	turquoise
LOC_00016309	red
LOC_00016310	turquoise
LOC_00016311	green
LOC_00016312	turquoise
LOC_00016315	black
LOC_00016316	pink
LOC_00016317	pink
LOC_00016319	turquoise
LOC_00016321	turquoise
LOC_00016322	brown
LOC_00016323	turquoise
LOC_00016325	turquoise
LOC_00016331	greenyellow
LOC_00016335	turquoise
LOC_00016341	turquoise
LOC_00016342	turquoise
LOC_00016346	magenta
LOC_00016347	green
LOC_00016352	turquoise
LOC_00016353	red
LOC_00016354	midnightblue
LOC_00016356	cyan
LOC_00016359	grey
LOC_00016360	turquoise
LOC_00016363	red
LOC_00016365	salmon
LOC_00016366	red
LOC_00016367	turquoise
LOC_00016368	red
LOC_00016369	turquoise
LOC_00016370	red
LOC_00016372	midnightblue
LOC_00016373	magenta
LOC_00016376	magenta
LOC_00016377	turquoise
LOC_00016381	salmon
LOC_00016382	green
LOC_00016383	grey
LOC_00016387	grey
LOC_00016388	green
LOC_00016389	black
LOC_00016395	turquoise
LOC_00016396	tan
LOC_00016398	pink
LOC_00016401	blue
LOC_00016402	turquoise
LOC_00016404	red
LOC_00016405	red
LOC_00016406	turquoise
LOC_00016408	midnightblue
LOC_00016409	red
LOC_00016410	red
LOC_00016412	red
LOC_00016413	red
LOC_00016414	red
LOC_00016416	red
LOC_00016419	cyan
LOC_00016421	red
LOC_00016422	turquoise
LOC_00016423	cyan
LOC_00016425	brown
LOC_00016429	red
LOC_00016431	red
LOC_00016432	red
LOC_00016433	turquoise
LOC_00016434	turquoise
LOC_00016435	red
LOC_00016436	turquoise
LOC_00016439	red
LOC_00016440	red
LOC_00016441	red
LOC_00016442	red
LOC_00016444	lightcyan
LOC_00016445	tan
LOC_00016446	green
LOC_00016447	yellow
LOC_00016448	turquoise
LOC_00016451	turquoise
LOC_00016452	grey
LOC_00016453	green
LOC_00016454	turquoise
LOC_00016458	blue
LOC_00016459	magenta
LOC_00016461	red
LOC_00016462	red
LOC_00016463	red
LOC_00016464	red
LOC_00016465	magenta
LOC_00016466	red
LOC_00016470	red
LOC_00016477	red
LOC_00016487	salmon
LOC_00016492	red
LOC_00016493	brown
LOC_00016495	red
LOC_00016496	midnightblue
LOC_00016497	tan
LOC_00016498	red
LOC_00016500	red
LOC_00016502	pink
LOC_00016503	turquoise
LOC_00016504	blue
LOC_00016506	greenyellow
LOC_00016509	blue
LOC_00016512	red
LOC_00016513	brown
LOC_00016514	red
LOC_00016516	magenta
LOC_00016519	turquoise
LOC_00016520	grey
LOC_00016524	turquoise
LOC_00016527	turquoise
LOC_00016536	turquoise
LOC_00016541	turquoise
LOC_00016544	green
LOC_00016547	turquoise
LOC_00016550	pink
LOC_00016555	pink
LOC_00016559	grey60
LOC_00016560	brown
LOC_00016566	turquoise
LOC_00016569	pink
LOC_00016571	turquoise
LOC_00016572	red
LOC_00016575	turquoise
LOC_00016576	turquoise
LOC_00016577	brown
LOC_00016579	magenta
LOC_00016580	green
LOC_00016581	green
LOC_00016582	green
LOC_00016583	turquoise
LOC_00016584	turquoise
LOC_00016585	brown
LOC_00016586	green
LOC_00016587	pink
LOC_00016589	blue
LOC_00016590	turquoise
LOC_00016591	blue
LOC_00016592	red
LOC_00016593	turquoise
LOC_00016594	turquoise
LOC_00016595	green
LOC_00016596	yellow
LOC_00016597	brown
LOC_00016598	cyan
LOC_00016599	green
LOC_00016602	turquoise
LOC_00016604	turquoise
LOC_00016606	turquoise
LOC_00016608	turquoise
LOC_00016609	turquoise
LOC_00016610	red
LOC_00016614	turquoise
LOC_00016615	blue
LOC_00016616	cyan
LOC_00016617	turquoise
LOC_00016619	turquoise
LOC_00016620	brown
LOC_00016630	turquoise
LOC_00016633	greenyellow
LOC_00016634	turquoise
LOC_00016636	turquoise
LOC_00016637	yellow
LOC_00016639	turquoise
LOC_00016640	turquoise
LOC_00016644	green
LOC_00016648	turquoise
LOC_00016649	grey
LOC_00016650	pink
LOC_00016654	blue
LOC_00016655	turquoise
LOC_00016657	purple
LOC_00016659	green
LOC_00016660	turquoise
LOC_00016662	blue
LOC_00016663	blue
LOC_00016664	blue
LOC_00016665	grey
LOC_00016668	green
LOC_00016669	green
LOC_00016670	turquoise
LOC_00016671	turquoise
LOC_00016672	green
LOC_00016673	tan
LOC_00016680	magenta
LOC_00016681	yellow
LOC_00016682	grey
LOC_00016684	turquoise
LOC_00016685	yellow
LOC_00016686	turquoise
LOC_00016687	green
LOC_00016689	yellow
LOC_00016694	turquoise
LOC_00016695	turquoise
LOC_00016696	green
LOC_00016698	yellow
LOC_00016699	yellow
LOC_00016700	yellow
LOC_00016701	lightgreen
LOC_00016702	blue
LOC_00016704	blue
LOC_00016706	blue
LOC_00016707	magenta
LOC_00016708	blue
LOC_00016710	turquoise
LOC_00016711	turquoise
LOC_00016714	blue
LOC_00016716	turquoise
LOC_00016717	purple
LOC_00016718	yellow
LOC_00016719	brown
LOC_00016720	blue
LOC_00016721	grey
LOC_00016722	turquoise
LOC_00016724	blue
LOC_00016725	turquoise
LOC_00016726	blue
LOC_00016727	brown
LOC_00016728	lightcyan
LOC_00016730	yellow
LOC_00016731	blue
LOC_00016732	yellow
LOC_00016735	turquoise
LOC_00016736	brown
LOC_00016737	brown
LOC_00016739	turquoise
LOC_00016740	blue
LOC_00016741	brown
LOC_00016742	black
LOC_00016743	red
LOC_00016745	green
LOC_00016746	turquoise
LOC_00016747	blue
LOC_00016748	pink
LOC_00016750	turquoise
LOC_00016751	turquoise
LOC_00016753	grey
LOC_00016754	yellow
LOC_00016755	cyan
LOC_00016756	pink
LOC_00016757	grey60
LOC_00016759	turquoise
LOC_00016760	turquoise
LOC_00016761	turquoise
LOC_00016762	brown
