gene_id	module	kTotal	kWithin	kME	kWithin_rank	is_hub	n_dmp	mean_diff	has_dmp
LOC_00008541	turquoise	1916.75108514616	1575.66834281339	0.989510855730475	0.994390507011866	TRUE			FALSE
LOC_00008542	brown	665.540559023157	511.356244763039	0.97366942694843	0.969712266532055	TRUE			FALSE
LOC_00008543	yellow	362.89368891363	281.25800112203	0.854748668111617	0.920765027322404	TRUE			FALSE
LOC_00008551	yellow	380.504228884809	319.072935979002	0.922020875253326	0.981967213114754	TRUE			FALSE
LOC_00008563	yellow	378.378148882302	312.14475545986	0.937416541839809	0.97431693989071	TRUE			FALSE
LOC_00008590	green	368.474642463687	152.448198572338	0.920459734581832	0.910677618069815	TRUE			FALSE
LOC_00008594	turquoise	1776.4940613009	1468.45962548492	0.977796637601783	0.918446601941748	TRUE			FALSE
LOC_00008612	blue	580.31377894385	338.318977322216	0.922176563246415	0.939252336448598	TRUE	1	-0.242274777297229	TRUE
LOC_00008660	brown	697.964770731264	504.857590008443	0.927585019939401	0.964664310954064	TRUE			FALSE
LOC_00008703	brown	639.788288913539	485.847428556912	0.911257367038451	0.943462897526502	TRUE			FALSE
LOC_00008709	brown	616.162653223791	496.384704081781	0.93065169797921	0.957092377587077	TRUE			FALSE
LOC_00008735	yellow	380.936920402984	304.796515024317	0.938236217981383	0.962841530054645	TRUE			FALSE
LOC_00008737	brown	796.03887378326	528.989638744795	0.976601709716441	0.988389702170621	TRUE			FALSE
LOC_00008813	yellow	411.819870321929	300.746457194202	0.905948151447942	0.955191256830601	TRUE			FALSE
LOC_00008816	pink	1451.44097233723	126.928671181225	-0.972607515399867	0.989528795811518	TRUE			FALSE
LOC_00008826	blue	702.714012566391	371.87747030582	0.932146550548609	0.972812234494478	TRUE			FALSE
LOC_00008831	magenta	228.692098511049	107.253178582004	0.977289140312177	0.960573476702509	TRUE			FALSE
LOC_00008894	tan	184.913251130461	35.7525164779794	0.941624570383369	0.936170212765957	TRUE			FALSE
LOC_00008942	turquoise	1751.93936125892	1452.18233885106	0.97827823402546	0.911974110032362	TRUE			FALSE
LOC_00008971	green	515.734914449861	158.361176177456	0.910662538946865	0.938398357289528	TRUE	14	0.113252795775295	TRUE
LOC_00009001	blue	456.666515244739	323.807046324296	0.906198323162018	0.917587085811385	TRUE	1	0.240043655326163	TRUE
LOC_00009027	blue	470.331418648817	324.304956868166	0.878201234940157	0.918861512319456	TRUE			FALSE
LOC_00009032	blue	526.664290195314	337.325939963695	0.876516151713408	0.937553101104503	TRUE			FALSE
LOC_00009033	magenta	236.903137004039	103.144052636125	0.971063437903428	0.913978494623656	TRUE			FALSE
LOC_00009045	blue	555.082893141941	317.677540507883	0.860000734308482	0.902718776550552	TRUE			FALSE
LOC_00009064	blue	528.346395227519	355.918761666058	0.910900337862802	0.958368734069669	TRUE			FALSE
LOC_00009088	turquoise	1826.92505261996	1500.67513720648	0.981229393772178	0.93764832793959	TRUE			FALSE
LOC_00009091	turquoise	1880.3540942157	1570.65946623412	0.992924439170376	0.990722761596548	TRUE			FALSE
LOC_00009104	blue	747.957555734886	404.281686276383	0.925727314587915	0.992353440951572	TRUE			FALSE
LOC_00009109	brown	704.113838929323	540.306201297406	0.986982977563145	0.991418475517415	TRUE			FALSE
LOC_00009110	turquoise	1925.9468450814	1556.29908871815	0.985612562423957	0.979072276159655	TRUE			FALSE
LOC_00009181	blue	473.166937020466	323.250767735289	0.887388213023342	0.915038232795242	TRUE			FALSE
LOC_00009194	blue	626.095267719177	389.701496299218	0.93360085218419	0.985131690739167	TRUE			FALSE
LOC_00009195	blue	497.099900883617	339.758883967695	0.898710369203842	0.942225998300765	TRUE			FALSE
