ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	module
GO:0007010	Cytoskeleton organization	158/3032	437/10468	0.361556064073227	1.24827469614727	3.38537733540559	0.00053576708772821	0.0154323408334269	0.01420177396183	LOC_00000212/LOC_00002392/LOC_00002450/LOC_00002671/LOC_00002683/LOC_00003168/LOC_00003313/LOC_00003483/LOC_00003790/LOC_00003910/LOC_00003943/LOC_00003951/LOC_00004021/LOC_00004193/LOC_00004278/LOC_00004641/LOC_00004838/LOC_00005183/LOC_00005184/LOC_00005404/LOC_00005801/LOC_00005817/LOC_00005872/LOC_00005928/LOC_00006160/LOC_00006217/LOC_00006278/LOC_00006377/LOC_00006464/LOC_00006492/LOC_00006739/LOC_00006817/LOC_00006864/LOC_00007089/LOC_00007154/LOC_00007187/LOC_00007233/LOC_00007479/LOC_00007649/LOC_00007739/LOC_00008230/LOC_00008559/LOC_00009213/LOC_00009220/LOC_00009309/LOC_00009451/LOC_00009533/LOC_00009803/LOC_00010040/LOC_00010324/LOC_00010564/LOC_00010722/LOC_00011114/LOC_00011188/LOC_00011349/LOC_00011407/LOC_00011620/LOC_00011751/LOC_00011885/LOC_00011979/LOC_00012038/LOC_00012080/LOC_00012093/LOC_00012452/LOC_00012785/LOC_00012797/LOC_00012915/LOC_00013037/LOC_00013253/LOC_00013513/LOC_00013729/LOC_00014097/LOC_00014209/LOC_00014323/LOC_00014409/LOC_00014637/LOC_00015076/LOC_00015454/LOC_00015853/LOC_00015863/LOC_00016077/LOC_00016086/LOC_00016270/LOC_00016285/LOC_00016310/LOC_00016583/LOC_00016604/LOC_00016786/LOC_00016792/LOC_00016903/LOC_00016911/LOC_00016953/LOC_00017202/LOC_00017229/LOC_00017378/LOC_00017401/LOC_00017903/LOC_00017934/LOC_00017950/LOC_00018336/LOC_00018416/LOC_00018733/LOC_00018799/LOC_00018886/LOC_00018908/LOC_00019035/LOC_00019226/LOC_00019227/LOC_00019230/LOC_00019231/LOC_00019257/LOC_00019484/LOC_00019562/LOC_00019637/LOC_00019800/LOC_00019826/LOC_00019827/LOC_00019828/LOC_00019839/LOC_00019840/LOC_00019841/LOC_00019909/LOC_00019922/LOC_00020121/LOC_00020681/LOC_00020793/LOC_00020992/LOC_00020993/LOC_00021523/LOC_00021565/LOC_00021666/LOC_00021698/LOC_00021729/LOC_00021732/LOC_00022657/LOC_00022737/LOC_00023147/LOC_00023422/LOC_00023463/LOC_00023661/LOC_00023858/LOC_00023899/LOC_00024048/LOC_00024120/LOC_00024248/LOC_00024288/LOC_00024340/LOC_00024592/LOC_00024735/LOC_00024858/LOC_00024957/LOC_00024975/LOC_00025000/LOC_00025016/LOC_00025749/LOC_00025936/LOC_00025990/LOC_00026028	158	turquoise
GO:0006334	Nucleosome assembly	16/3032	26/10468	0.615384615384615	2.12461944388066	3.66611798411397	0.000545022721038156	0.0154323408334269	0.01420177396183	LOC_00003212/LOC_00003570/LOC_00005431/LOC_00007636/LOC_00008094/LOC_00008611/LOC_00009331/LOC_00009440/LOC_00009801/LOC_00011578/LOC_00012405/LOC_00015117/LOC_00017235/LOC_00019069/LOC_00019731/LOC_00021083	16	turquoise
GO:0034243	Regulation of transcription elongation from RNA polymerase II promoter	16/3032	26/10468	0.615384615384615	2.12461944388066	3.66611798411397	0.000545022721038156	0.0154323408334269	0.01420177396183	LOC_00003072/LOC_00003649/LOC_00003650/LOC_00003652/LOC_00003659/LOC_00004185/LOC_00007100/LOC_00009269/LOC_00010496/LOC_00013730/LOC_00016131/LOC_00020337/LOC_00021371/LOC_00021775/LOC_00021820/LOC_00025461	16	turquoise
GO:0070286	Axonemal dynein complex assembly	19/3032	33/10468	0.575757575757576	1.98780682817622	3.6290151991689	0.000549080536090718	0.0154323408334269	0.01420177396183	LOC_00008559/LOC_00012038/LOC_00012093/LOC_00012452/LOC_00013253/LOC_00014409/LOC_00015076/LOC_00017229/LOC_00019226/LOC_00019227/LOC_00019230/LOC_00019231/LOC_00019826/LOC_00019827/LOC_00019828/LOC_00019839/LOC_00019840/LOC_00019841/LOC_00024048	19	turquoise
GO:0031324	Negative regulation of cellular metabolic process	171/3032	478/10468	0.357740585774059	1.23510173215133	3.3596423960721	0.000574837247536666	0.0154323408334269	0.01420177396183	LOC_00000079/LOC_00000319/LOC_00000326/LOC_00000339/LOC_00000344/LOC_00000348/LOC_00000454/LOC_00000553/LOC_00000566/LOC_00000932/LOC_00002441/LOC_00002450/LOC_00002528/LOC_00002791/LOC_00003126/LOC_00003143/LOC_00003373/LOC_00003608/LOC_00003645/LOC_00003649/LOC_00003650/LOC_00003652/LOC_00003659/LOC_00003745/LOC_00003834/LOC_00003839/LOC_00004723/LOC_00004750/LOC_00004774/LOC_00005041/LOC_00005382/LOC_00005588/LOC_00005867/LOC_00005903/LOC_00005912/LOC_00006129/LOC_00006177/LOC_00006229/LOC_00006502/LOC_00006542/LOC_00006678/LOC_00006837/LOC_00007212/LOC_00007386/LOC_00007408/LOC_00007507/LOC_00007523/LOC_00007577/LOC_00007642/LOC_00007673/LOC_00007747/LOC_00007752/LOC_00007753/LOC_00007777/LOC_00007830/LOC_00008153/LOC_00008188/LOC_00008327/LOC_00008381/LOC_00008600/LOC_00008602/LOC_00008611/LOC_00008851/LOC_00008868/LOC_00009226/LOC_00009269/LOC_00009325/LOC_00009440/LOC_00009661/LOC_00009920/LOC_00010086/LOC_00010310/LOC_00010365/LOC_00010496/LOC_00010535/LOC_00010575/LOC_00010600/LOC_00010837/LOC_00010851/LOC_00011246/LOC_00011268/LOC_00011308/LOC_00011424/LOC_00011517/LOC_00011518/LOC_00011611/LOC_00011744/LOC_00011762/LOC_00011768/LOC_00011771/LOC_00011915/LOC_00011958/LOC_00012010/LOC_00012019/LOC_00012022/LOC_00012142/LOC_00012154/LOC_00012313/LOC_00012368/LOC_00012421/LOC_00012688/LOC_00012756/LOC_00012772/LOC_00012856/LOC_00013009/LOC_00013034/LOC_00013270/LOC_00013744/LOC_00013897/LOC_00013910/LOC_00013996/LOC_00014053/LOC_00014099/LOC_00014111/LOC_00014531/LOC_00014573/LOC_00014811/LOC_00015149/LOC_00015555/LOC_00015748/LOC_00015940/LOC_00016003/LOC_00016057/LOC_00016395/LOC_00016636/LOC_00016800/LOC_00016862/LOC_00017064/LOC_00017350/LOC_00017380/LOC_00017549/LOC_00017588/LOC_00017855/LOC_00017973/LOC_00017997/LOC_00018074/LOC_00018080/LOC_00018246/LOC_00018290/LOC_00018474/LOC_00018523/LOC_00018747/LOC_00018908/LOC_00019066/LOC_00019357/LOC_00019788/LOC_00019859/LOC_00019867/LOC_00020097/LOC_00020251/LOC_00020271/LOC_00020272/LOC_00021233/LOC_00021234/LOC_00021293/LOC_00021589/LOC_00022680/LOC_00022760/LOC_00023013/LOC_00023408/LOC_00023692/LOC_00023889/LOC_00024382/LOC_00024773/LOC_00024940/LOC_00025281/LOC_00025461/LOC_00025829/LOC_00025888/LOC_00025926/LOC_00034870	171	turquoise
GO:0016078	tRNA catabolic process	6/3032	6/10468	1	3.45250659630607	3.83693526019162	0.000588390252511929	0.0154323408334269	0.01420177396183	LOC_00002791/LOC_00009226/LOC_00010365/LOC_00011262/LOC_00021233/LOC_00023013	6	turquoise
GO:0043634	Polyadenylation-dependent ncRNA catabolic process	6/3032	6/10468	1	3.45250659630607	3.83693526019162	0.000588390252511929	0.0154323408334269	0.01420177396183	LOC_00002791/LOC_00009226/LOC_00010365/LOC_00011262/LOC_00021233/LOC_00023013	6	turquoise
GO:0071029	Nuclear ncRNA surveillance	6/3032	6/10468	1	3.45250659630607	3.83693526019162	0.000588390252511929	0.0154323408334269	0.01420177396183	LOC_00002791/LOC_00009226/LOC_00010365/LOC_00011262/LOC_00021233/LOC_00023013	6	turquoise
GO:0071035	Nuclear polyadenylation-dependent rRNA catabolic process	6/3032	6/10468	1	3.45250659630607	3.83693526019162	0.000588390252511929	0.0154323408334269	0.01420177396183	LOC_00002791/LOC_00009226/LOC_00010365/LOC_00011262/LOC_00021233/LOC_00023013	6	turquoise
GO:0071038	Nuclear polyadenylation-dependent tRNA catabolic process	6/3032	6/10468	1	3.45250659630607	3.83693526019162	0.000588390252511929	0.0154323408334269	0.01420177396183	LOC_00002791/LOC_00009226/LOC_00010365/LOC_00011262/LOC_00021233/LOC_00023013	6	turquoise
GO:0071046	Nuclear polyadenylation-dependent ncRNA catabolic process	6/3032	6/10468	1	3.45250659630607	3.83693526019162	0.000588390252511929	0.0154323408334269	0.01420177396183	LOC_00002791/LOC_00009226/LOC_00010365/LOC_00011262/LOC_00021233/LOC_00023013	6	turquoise
GO:0106354	tRNA surveillance	6/3032	6/10468	1	3.45250659630607	3.83693526019162	0.000588390252511929	0.0154323408334269	0.01420177396183	LOC_00002791/LOC_00009226/LOC_00010365/LOC_00011262/LOC_00021233/LOC_00023013	6	turquoise
GO:0120031	Plasma membrane bounded cell projection assembly	62/3032	149/10468	0.416107382550336	1.43661348302669	3.42750021723652	0.000601661426323525	0.0156431970844117	0.0143958166444823	LOC_00000394/LOC_00003930/LOC_00003951/LOC_00004236/LOC_00004237/LOC_00004465/LOC_00004659/LOC_00005021/LOC_00005817/LOC_00006160/LOC_00007011/LOC_00007089/LOC_00007233/LOC_00008219/LOC_00008559/LOC_00008747/LOC_00009533/LOC_00010040/LOC_00010218/LOC_00011349/LOC_00011383/LOC_00011591/LOC_00011979/LOC_00012038/LOC_00012093/LOC_00012452/LOC_00012915/LOC_00013253/LOC_00013270/LOC_00014097/LOC_00014409/LOC_00015076/LOC_00016583/LOC_00016604/LOC_00016775/LOC_00016903/LOC_00017229/LOC_00017637/LOC_00017878/LOC_00018795/LOC_00019226/LOC_00019227/LOC_00019230/LOC_00019231/LOC_00019826/LOC_00019827/LOC_00019828/LOC_00019839/LOC_00019840/LOC_00019841/LOC_00020681/LOC_00021149/LOC_00022657/LOC_00023661/LOC_00024018/LOC_00024048/LOC_00024248/LOC_00024288/LOC_00024340/LOC_00024397/LOC_00025292/LOC_00025745	62	turquoise
GO:0044265	Cellular macromolecule catabolic process	107/3032	282/10468	0.379432624113475	1.30999363760549	3.36962458843278	0.000619329680409573	0.0159625580152847	0.0146897119000014	LOC_00000348/LOC_00000686/LOC_00000688/LOC_00000689/LOC_00002791/LOC_00002830/LOC_00002881/LOC_00002941/LOC_00003366/LOC_00003649/LOC_00003650/LOC_00003652/LOC_00003890/LOC_00005041/LOC_00005127/LOC_00005222/LOC_00005402/LOC_00005740/LOC_00005878/LOC_00005990/LOC_00006172/LOC_00006486/LOC_00006489/LOC_00006502/LOC_00006701/LOC_00006872/LOC_00007053/LOC_00007236/LOC_00007353/LOC_00007711/LOC_00008092/LOC_00008378/LOC_00008772/LOC_00008774/LOC_00008809/LOC_00009124/LOC_00009203/LOC_00009226/LOC_00009325/LOC_00009484/LOC_00009523/LOC_00010175/LOC_00010365/LOC_00010506/LOC_00011234/LOC_00011262/LOC_00011561/LOC_00011603/LOC_00011613/LOC_00011804/LOC_00011931/LOC_00011950/LOC_00012022/LOC_00012082/LOC_00012154/LOC_00012182/LOC_00012283/LOC_00012385/LOC_00012480/LOC_00013379/LOC_00013451/LOC_00013873/LOC_00013923/LOC_00014049/LOC_00014053/LOC_00014408/LOC_00014561/LOC_00015511/LOC_00015547/LOC_00015590/LOC_00015814/LOC_00015940/LOC_00016298/LOC_00016608/LOC_00016609/LOC_00017355/LOC_00017600/LOC_00017855/LOC_00017966/LOC_00018080/LOC_00018484/LOC_00018523/LOC_00018958/LOC_00019035/LOC_00019865/LOC_00020442/LOC_00020785/LOC_00021039/LOC_00021233/LOC_00021403/LOC_00021690/LOC_00021719/LOC_00022717/LOC_00022760/LOC_00022795/LOC_00023013/LOC_00023024/LOC_00023177/LOC_00023385/LOC_00023610/LOC_00024189/LOC_00024312/LOC_00024550/LOC_00024869/LOC_00025225/LOC_00025281/LOC_00025461	107	turquoise
GO:0090502	RNA phosphodiester bond hydrolysis, endonucleolytic	23/3032	43/10468	0.534883720930233	1.84668957476836	3.55243735655385	0.000624621835380704	0.0159625580152847	0.0146897119000014	LOC_00002495/LOC_00004819/LOC_00004908/LOC_00007622/LOC_00008399/LOC_00009203/LOC_00010011/LOC_00010036/LOC_00010544/LOC_00011373/LOC_00011419/LOC_00011677/LOC_00011950/LOC_00011961/LOC_00012974/LOC_00013000/LOC_00013552/LOC_00014179/LOC_00014326/LOC_00015940/LOC_00016608/LOC_00016609/LOC_00025973	23	turquoise
GO:0032784	Regulation of DNA-templated transcription, elongation	18/3032	31/10468	0.580645161290323	2.00468124946804	3.57706903833593	0.000667458582617764	0.0169127217120942	0.0155641100353509	LOC_00003072/LOC_00003104/LOC_00003649/LOC_00003650/LOC_00003652/LOC_00003659/LOC_00004185/LOC_00007100/LOC_00009269/LOC_00010496/LOC_00013730/LOC_00016131/LOC_00018523/LOC_00020337/LOC_00021371/LOC_00021775/LOC_00021820/LOC_00025461	18	turquoise
GO:0006260	DNA replication	53/3032	124/10468	0.42741935483871	1.47566814196953	3.40233186039829	0.000689742431987817	0.0173305031230552	0.0159485777728099	LOC_00000314/LOC_00000454/LOC_00000628/LOC_00000929/LOC_00002528/LOC_00002769/LOC_00003199/LOC_00003570/LOC_00003657/LOC_00003879/LOC_00005431/LOC_00006575/LOC_00007587/LOC_00007741/LOC_00007913/LOC_00008388/LOC_00009652/LOC_00009801/LOC_00010056/LOC_00010355/LOC_00010506/LOC_00010707/LOC_00010783/LOC_00011077/LOC_00011091/LOC_00011950/LOC_00012289/LOC_00012772/LOC_00013174/LOC_00013730/LOC_00013885/LOC_00013897/LOC_00013994/LOC_00014250/LOC_00014432/LOC_00014900/LOC_00015426/LOC_00016069/LOC_00017418/LOC_00017881/LOC_00020221/LOC_00020225/LOC_00020525/LOC_00020679/LOC_00020793/LOC_00021548/LOC_00023599/LOC_00023637/LOC_00023883/LOC_00024323/LOC_00024481/LOC_00024748/LOC_00025829	53	turquoise
GO:0030031	Cell projection assembly	62/3032	150/10468	0.413333333333333	1.42703605980651	3.36370915373117	0.000740080879843478	0.0184403485894333	0.0169699247360601	LOC_00000394/LOC_00003930/LOC_00003951/LOC_00004236/LOC_00004237/LOC_00004465/LOC_00004659/LOC_00005021/LOC_00005817/LOC_00006160/LOC_00007011/LOC_00007089/LOC_00007233/LOC_00008219/LOC_00008559/LOC_00008747/LOC_00009533/LOC_00010040/LOC_00010218/LOC_00011349/LOC_00011383/LOC_00011591/LOC_00011979/LOC_00012038/LOC_00012093/LOC_00012452/LOC_00012915/LOC_00013253/LOC_00013270/LOC_00014097/LOC_00014409/LOC_00015076/LOC_00016583/LOC_00016604/LOC_00016775/LOC_00016903/LOC_00017229/LOC_00017637/LOC_00017878/LOC_00018795/LOC_00019226/LOC_00019227/LOC_00019230/LOC_00019231/LOC_00019826/LOC_00019827/LOC_00019828/LOC_00019839/LOC_00019840/LOC_00019841/LOC_00020681/LOC_00021149/LOC_00022657/LOC_00023661/LOC_00024018/LOC_00024048/LOC_00024248/LOC_00024288/LOC_00024340/LOC_00024397/LOC_00025292/LOC_00025745	62	turquoise
GO:0000966	RNA 5-end processing	13/3032	20/10468	0.65	2.24412928759894	3.55606712052442	0.000877330493875015	0.02150496089223	0.0197901664398132	LOC_00010011/LOC_00010036/LOC_00011373/LOC_00011677/LOC_00011961/LOC_00014179/LOC_00014326/LOC_00016198/LOC_00018590/LOC_00021492/LOC_00024269/LOC_00025281/LOC_00025973	13	turquoise
GO:0003341	Cilium movement	39/3032	86/10468	0.453488372093023	1.56567159599926	3.36340453541612	0.000877459942759888	0.02150496089223	0.0197901664398132	LOC_00003951/LOC_00003966/LOC_00005817/LOC_00006160/LOC_00006411/LOC_00007089/LOC_00007233/LOC_00008219/LOC_00008559/LOC_00008747/LOC_00009533/LOC_00010040/LOC_00011126/LOC_00011349/LOC_00011933/LOC_00012093/LOC_00012452/LOC_00014097/LOC_00014409/LOC_00016903/LOC_00019226/LOC_00019227/LOC_00019230/LOC_00019231/LOC_00019826/LOC_00019827/LOC_00019828/LOC_00019839/LOC_00019840/LOC_00019841/LOC_00020681/LOC_00021536/LOC_00023180/LOC_00023982/LOC_00024018/LOC_00024048/LOC_00024288/LOC_00025150/LOC_00025745	39	turquoise
GO:0045727	Positive regulation of translation	19/3032	34/10468	0.558823529411765	1.92934192146516	3.46573690063617	0.00090886618836658	0.0217011249592356	0.0199706884856335	LOC_00003063/LOC_00006542/LOC_00006960/LOC_00007246/LOC_00007336/LOC_00008514/LOC_00009304/LOC_00010372/LOC_00013750/LOC_00017730/LOC_00018228/LOC_00018590/LOC_00021004/LOC_00021293/LOC_00021630/LOC_00023385/LOC_00023408/LOC_00024269/LOC_00025225	19	turquoise
GO:0000956	Nuclear-transcribed mRNA catabolic process	25/3032	49/10468	0.510204081632653	1.76148295729901	3.41154597925063	0.000924568516211435	0.0217011249592356	0.0199706884856335	LOC_00000348/LOC_00002791/LOC_00002830/LOC_00002881/LOC_00005041/LOC_00005740/LOC_00006502/LOC_00007053/LOC_00009203/LOC_00009226/LOC_00009325/LOC_00010175/LOC_00010365/LOC_00011262/LOC_00012022/LOC_00013379/LOC_00015940/LOC_00018080/LOC_00019865/LOC_00021233/LOC_00022760/LOC_00023013/LOC_00023385/LOC_00024550/LOC_00025225	25	turquoise
GO:0043487	Regulation of RNA stability	25/3032	49/10468	0.510204081632653	1.76148295729901	3.41154597925063	0.000924568516211435	0.0217011249592356	0.0199706884856335	LOC_00000348/LOC_00002791/LOC_00005041/LOC_00006229/LOC_00006277/LOC_00006329/LOC_00006502/LOC_00006542/LOC_00007673/LOC_00007747/LOC_00009226/LOC_00009325/LOC_00010365/LOC_00010575/LOC_00010639/LOC_00011246/LOC_00012022/LOC_00015205/LOC_00017380/LOC_00018080/LOC_00021293/LOC_00022760/LOC_00023013/LOC_00023408/LOC_00025281	25	turquoise
GO:0050657	Nucleic acid transport	30/3032	62/10468	0.483870967741936	1.67056770789003	3.38144703695075	0.00092901136949236	0.0217011249592356	0.0199706884856335	LOC_00002380/LOC_00002441/LOC_00002830/LOC_00003104/LOC_00003188/LOC_00004289/LOC_00004872/LOC_00006229/LOC_00006522/LOC_00006565/LOC_00007053/LOC_00007592/LOC_00008188/LOC_00008494/LOC_00008514/LOC_00009448/LOC_00011928/LOC_00012159/LOC_00014492/LOC_00015767/LOC_00015879/LOC_00017002/LOC_00017550/LOC_00018068/LOC_00018570/LOC_00019191/LOC_00020581/LOC_00020607/LOC_00021319/LOC_00025281	30	turquoise
GO:0050658	RNA transport	30/3032	62/10468	0.483870967741936	1.67056770789003	3.38144703695075	0.00092901136949236	0.0217011249592356	0.0199706884856335	LOC_00002380/LOC_00002441/LOC_00002830/LOC_00003104/LOC_00003188/LOC_00004289/LOC_00004872/LOC_00006229/LOC_00006522/LOC_00006565/LOC_00007053/LOC_00007592/LOC_00008188/LOC_00008494/LOC_00008514/LOC_00009448/LOC_00011928/LOC_00012159/LOC_00014492/LOC_00015767/LOC_00015879/LOC_00017002/LOC_00017550/LOC_00018068/LOC_00018570/LOC_00019191/LOC_00020581/LOC_00020607/LOC_00021319/LOC_00025281	30	turquoise
GO:0051236	Establishment of RNA localization	30/3032	62/10468	0.483870967741936	1.67056770789003	3.38144703695075	0.00092901136949236	0.0217011249592356	0.0199706884856335	LOC_00002380/LOC_00002441/LOC_00002830/LOC_00003104/LOC_00003188/LOC_00004289/LOC_00004872/LOC_00006229/LOC_00006522/LOC_00006565/LOC_00007053/LOC_00007592/LOC_00008188/LOC_00008494/LOC_00008514/LOC_00009448/LOC_00011928/LOC_00012159/LOC_00014492/LOC_00015767/LOC_00015879/LOC_00017002/LOC_00017550/LOC_00018068/LOC_00018570/LOC_00019191/LOC_00020581/LOC_00020607/LOC_00021319/LOC_00025281	30	turquoise
GO:0051253	Negative regulation of RNA metabolic process	103/3032	273/10468	0.377289377289377	1.30259406380778	3.23484988949339	0.000970721864327503	0.0224996773204592	0.0207055646948355	LOC_00000339/LOC_00000344/LOC_00000553/LOC_00000566/LOC_00000932/LOC_00002441/LOC_00002450/LOC_00002528/LOC_00003373/LOC_00003608/LOC_00003645/LOC_00003649/LOC_00003650/LOC_00003652/LOC_00003659/LOC_00003745/LOC_00003839/LOC_00004723/LOC_00004774/LOC_00005382/LOC_00005867/LOC_00005912/LOC_00006129/LOC_00006177/LOC_00006229/LOC_00006542/LOC_00006678/LOC_00007386/LOC_00007673/LOC_00007747/LOC_00007752/LOC_00007753/LOC_00007777/LOC_00008153/LOC_00008188/LOC_00008327/LOC_00008381/LOC_00008600/LOC_00008602/LOC_00008868/LOC_00009269/LOC_00009661/LOC_00009920/LOC_00010310/LOC_00010496/LOC_00010535/LOC_00010575/LOC_00010600/LOC_00010837/LOC_00010851/LOC_00011424/LOC_00011518/LOC_00011611/LOC_00011762/LOC_00011768/LOC_00012010/LOC_00012019/LOC_00012142/LOC_00012154/LOC_00012313/LOC_00012368/LOC_00012421/LOC_00012756/LOC_00013009/LOC_00013034/LOC_00013744/LOC_00013910/LOC_00013996/LOC_00014111/LOC_00014531/LOC_00014573/LOC_00015149/LOC_00015748/LOC_00016003/LOC_00016395/LOC_00016636/LOC_00016862/LOC_00017064/LOC_00017380/LOC_00017549/LOC_00017855/LOC_00017973/LOC_00018074/LOC_00018246/LOC_00018474/LOC_00018523/LOC_00018747/LOC_00018908/LOC_00019066/LOC_00019357/LOC_00019859/LOC_00019867/LOC_00020097/LOC_00020251/LOC_00020271/LOC_00020272/LOC_00021234/LOC_00021293/LOC_00022760/LOC_00023889/LOC_00025461/LOC_00025888/LOC_00025926	103	turquoise
GO:0007049	Cell cycle	146/3032	405/10468	0.360493827160494	1.24460731619922	3.2058207671121	0.000987135731608313	0.0227041218269912	0.0208937069022197	LOC_00000212/LOC_00000553/LOC_00000628/LOC_00000929/LOC_00002441/LOC_00002450/LOC_00002528/LOC_00002671/LOC_00002683/LOC_00003176/LOC_00003199/LOC_00003402/LOC_00003649/LOC_00003650/LOC_00003652/LOC_00003657/LOC_00003790/LOC_00003890/LOC_00003921/LOC_00004021/LOC_00004166/LOC_00004193/LOC_00004764/LOC_00005127/LOC_00005404/LOC_00005423/LOC_00005592/LOC_00005791/LOC_00005801/LOC_00005928/LOC_00006217/LOC_00006522/LOC_00006542/LOC_00006698/LOC_00006817/LOC_00006864/LOC_00006942/LOC_00007119/LOC_00007171/LOC_00007212/LOC_00007353/LOC_00007459/LOC_00007523/LOC_00007587/LOC_00007642/LOC_00007739/LOC_00008145/LOC_00008230/LOC_00008388/LOC_00008565/LOC_00009124/LOC_00009213/LOC_00009803/LOC_00009855/LOC_00010324/LOC_00010360/LOC_00010591/LOC_00010707/LOC_00011091/LOC_00011407/LOC_00011465/LOC_00011669/LOC_00011698/LOC_00011751/LOC_00011996/LOC_00012079/LOC_00012080/LOC_00012385/LOC_00012518/LOC_00012797/LOC_00012918/LOC_00013037/LOC_00013513/LOC_00013729/LOC_00013864/LOC_00013897/LOC_00014106/LOC_00014209/LOC_00014263/LOC_00014637/LOC_00014900/LOC_00015426/LOC_00015511/LOC_00015528/LOC_00015669/LOC_00015754/LOC_00015853/LOC_00016153/LOC_00016161/LOC_00016270/LOC_00016285/LOC_00016298/LOC_00016775/LOC_00017378/LOC_00017397/LOC_00017401/LOC_00017622/LOC_00017903/LOC_00017934/LOC_00018068/LOC_00018081/LOC_00018748/LOC_00018826/LOC_00018908/LOC_00019280/LOC_00019337/LOC_00019479/LOC_00019562/LOC_00019800/LOC_00019880/LOC_00020070/LOC_00020097/LOC_00020121/LOC_00020169/LOC_00020207/LOC_00020342/LOC_00020525/LOC_00020578/LOC_00020793/LOC_00021028/LOC_00021293/LOC_00021415/LOC_00021523/LOC_00021548/LOC_00021666/LOC_00021683/LOC_00021719/LOC_00021732/LOC_00022509/LOC_00022657/LOC_00022717/LOC_00023147/LOC_00023610/LOC_00023858/LOC_00023873/LOC_00023982/LOC_00024188/LOC_00024291/LOC_00024360/LOC_00024861/LOC_00024945/LOC_00024957/LOC_00025221/LOC_00025461/LOC_00025746/LOC_00025990	146	turquoise
GO:0031126	sno(s)RNA 3-end processing	7/3032	8/10468	0.875	3.02094327176781	3.65123086691067	0.00101699031375143	0.0230363715008846	0.0211994631590609	LOC_00002791/LOC_00004862/LOC_00009226/LOC_00010175/LOC_00019359/LOC_00021233/LOC_00023676	7	turquoise
GO:0033619	Membrane protein proteolysis	7/3032	8/10468	0.875	3.02094327176781	3.65123086691067	0.00101699031375143	0.0230363715008846	0.0211994631590609	LOC_00004068/LOC_00007271/LOC_00012730/LOC_00014400/LOC_00023139/LOC_00023376/LOC_00026013	7	turquoise
GO:1903311	Regulation of mRNA metabolic process	46/3032	106/10468	0.433962264150943	1.49825757952905	3.29223685718182	0.00102841943284788	0.0231201060467305	0.0212765207555549	LOC_00000348/LOC_00002791/LOC_00002986/LOC_00004862/LOC_00004900/LOC_00004901/LOC_00005041/LOC_00005146/LOC_00005249/LOC_00005785/LOC_00006277/LOC_00006329/LOC_00006502/LOC_00006542/LOC_00007053/LOC_00007673/LOC_00008188/LOC_00008640/LOC_00009226/LOC_00009325/LOC_00010365/LOC_00010372/LOC_00011246/LOC_00011601/LOC_00011602/LOC_00012022/LOC_00012592/LOC_00012636/LOC_00013750/LOC_00013847/LOC_00015205/LOC_00016003/LOC_00016158/LOC_00017064/LOC_00017380/LOC_00018080/LOC_00018834/LOC_00021293/LOC_00022760/LOC_00023013/LOC_00023408/LOC_00023954/LOC_00024655/LOC_00025225/LOC_00025281/LOC_00025727	46	turquoise
