decile	bin	mean_cpg_per_bin	cpg_per_kb
D05	-1210	1.12538226299694	112.538226299694
D07	1600	1.12923076923077	112.923076923077
D07	1630	1.10963455149502	110.963455149502
D05	-1300	1.11676646706587	111.676646706587
D05	-1310	1.12269938650307	112.269938650307
D05	-1340	1.12302839116719	112.302839116719
D07	1690	1.0864553314121	108.64553314121
D07	1710	1.1125	111.25
D07	1790	1.14886731391586	114.886731391586
D07	1830	1.1027397260274	110.27397260274
D05	-1630	1.11309523809524	111.309523809524
D05	-1710	1.10666666666667	110.666666666667
D05	-1760	1.10119047619048	110.119047619048
D05	-2210	1.11575562700965	111.575562700965
D05	-2230	1.11708860759494	111.708860759494
D05	-2460	1.07317073170732	107.317073170732
D05	-2470	1.08766233766234	108.766233766234
D05	-2560	1.11076923076923	111.076923076923
D05	-2730	1.1015873015873	110.15873015873
D05	-3200	1.12337662337662	112.337662337662
D05	-3360	1.15197568389058	115.197568389058
D05	-3410	1.13274336283186	113.274336283186
D05	-3490	1.08441558441558	108.441558441558
D05	-3910	1.10691823899371	110.691823899371
D05	-4060	1.11188811188811	111.188811188811
D05	-4100	1.13975155279503	113.975155279503
D05	-4160	1.08695652173913	108.695652173913
D05	-4200	1.13945578231293	113.945578231293
D05	-4280	1.115625	111.5625
D05	-4310	1.14705882352941	114.705882352941
D05	-4340	1.12037037037037	112.037037037037
D05	-4430	1.14329268292683	114.329268292683
D05	-4580	1.090625	109.0625
D05	-4690	1.11746987951807	111.746987951807
D05	-4870	1.08978328173375	108.978328173375
D05	-4910	1.0952380952381	109.52380952381
D05	-4930	1.15483870967742	115.483870967742
D06	1940	1.11821086261981	111.821086261981
D06	1780	1.096875	109.6875
D06	1760	1.12618296529968	112.618296529968
D06	1650	1.11929824561404	111.929824561404
D06	1620	1.15457413249211	115.457413249211
D06	1580	1.13888888888889	113.888888888889
D06	1560	1.14150943396226	114.150943396226
D06	1530	1.12131147540984	112.131147540984
D06	1520	1.08387096774194	108.387096774194
D06	1470	1.07278481012658	107.278481012658
D06	1400	1.11180124223602	111.180124223603
D06	1390	1.12	112
D06	1370	1.109375	110.9375
D06	1280	1.14516129032258	114.516129032258
D06	1260	1.12666666666667	112.666666666667
D06	1210	1.10526315789474	110.526315789474
D06	1190	1.12676056338028	112.676056338028
D06	1140	1.08982035928144	108.982035928144
D06	1090	1.09174311926606	109.174311926606
D06	1050	1.08970099667774	108.970099667774
D06	1040	1.12111801242236	112.111801242236
D06	1020	1.1021021021021	110.21021021021
D06	980	1.11075949367089	111.075949367089
D06	880	1.11221122112211	111.221122112211
D06	770	1.10410094637224	110.410094637224
D06	710	1.09965635738832	109.965635738832
D06	690	1.10561056105611	110.561056105611
D06	670	1.11683848797251	111.683848797251
D06	650	1.12280701754386	112.280701754386
D06	640	1.09893992932862	109.893992932862
D06	600	1.1474358974359	114.74358974359
D06	550	1.13707165109034	113.707165109034
D06	530	1.12693498452012	112.693498452012
D06	510	1.10982658959538	110.982658959538
D06	500	1.13821138211382	113.821138211382
D06	370	1.11315789473684	111.315789473684
D06	340	1.16995073891626	116.995073891626
D06	320	1.10919540229885	110.919540229885
D06	310	1.11684782608696	111.684782608696
D06	270	1.12398921832884	112.398921832884
D06	220	1.15265486725664	115.265486725664
D06	200	1.15618221258134	115.618221258135
D06	130	1.13963963963964	113.963963963964
D06	70	1.16666666666667	116.666666666667
D06	20	1.20777027027027	120.777027027027
D06	-10	1.17355371900826	117.355371900826
D06	-20	1.20621931260229	120.621931260229
D06	-30	1.14807692307692	114.807692307692
D06	-40	1.18407079646018	118.407079646018
D06	-50	1.17798165137615	117.798165137615
D06	-70	1.17821782178218	117.821782178218
D06	-80	1.14526315789474	114.526315789474
D06	-110	1.16470588235294	116.470588235294
D06	-190	1.09620253164557	109.620253164557
D06	-330	1.12531328320802	112.531328320802
D06	-340	1.13774104683196	113.774104683196
D06	-350	1.14698162729659	114.698162729659
D06	-390	1.15104166666667	115.104166666667
D06	-440	1.11405835543767	111.405835543767
D06	-460	1.08539944903581	108.539944903581
D06	-470	1.12041884816754	112.041884816754
D06	-540	1.12787723785166	112.787723785166
D06	-550	1.11311053984576	111.311053984576
D06	-570	1.11256544502618	111.256544502618
D06	-580	1.1029810298103	110.29810298103
D06	-660	1.11968085106383	111.968085106383
D06	-670	1.09264305177112	109.264305177112
D06	-750	1.10695187165775	110.695187165775
D06	-820	1.13461538461538	113.461538461538
D06	-830	1.14772727272727	114.772727272727
D06	-890	1.1218836565097	112.18836565097
D06	-920	1.13180515759312	113.180515759312
D06	-930	1.10571428571429	110.571428571429
D06	-960	1.12793733681462	112.793733681462
D06	-970	1.15895953757225	115.895953757225
D06	-1100	1.10028653295129	110.028653295129
D06	-1110	1.06756756756757	106.756756756757
D06	-1120	1.13881019830028	113.881019830028
D06	-1140	1.14577259475219	114.577259475219
D06	-1160	1.13858695652174	113.858695652174
D06	-1190	1.11111111111111	111.111111111111
D06	-1200	1.12466843501326	112.466843501326
D06	-1220	1.15083798882682	115.083798882682
D06	-1250	1.11145510835913	111.145510835913
D06	-1270	1.125	112.5
D06	-1280	1.14245014245014	114.245014245014
D06	-1310	1.10743801652893	110.743801652893
D06	-1340	1.14525139664804	114.525139664804
D06	-1430	1.13913043478261	113.913043478261
D06	-4930	1.10491803278689	110.491803278689
D06	-1460	1.1319018404908	113.19018404908
D06	-4890	1.13291139240506	113.291139240506
D06	-1620	1.1259842519685	112.59842519685
D06	-4730	1.12585034013605	112.585034013605
D06	-1700	1.14469453376206	114.469453376206
D06	-4660	1.14851485148515	114.851485148515
D06	-4650	1.11182108626198	111.182108626198
D06	-1710	1.12324929971989	112.324929971989
D06	-1730	1.11111111111111	111.111111111111
D06	-4630	1.12091503267974	112.091503267974
D06	-1750	1.14450867052023	114.450867052023
D06	-4610	1.15286624203822	115.286624203822
D06	-1760	1.09657320872274	109.657320872274
D06	-4590	1.10714285714286	110.714285714286
D06	-1790	1.09006211180124	109.006211180124
D06	-4560	1.11661807580175	111.661807580175
D06	-1840	1.17079889807163	117.079889807163
D06	-4510	1.11320754716981	111.320754716981
D06	-1870	1.11082474226804	111.082474226804
D06	-4490	1.12238805970149	112.238805970149
D06	-1930	1.13597733711048	113.597733711048
D06	-4430	1.11186440677966	111.186440677966
D06	-1940	1.15697674418605	115.697674418605
D06	-4420	1.08305647840532	108.305647840532
D06	-1960	1.11620795107034	111.620795107034
D06	-4400	1.1063122923588	110.63122923588
D06	-1970	1.15083798882682	115.083798882682
D06	-4390	1.13183279742765	113.183279742765
D06	-1990	1.12012012012012	112.012012012012
D06	-4370	1.1510067114094	115.10067114094
D06	-2080	1.12941176470588	112.941176470588
D06	-4280	1.1160409556314	111.60409556314
D06	-2090	1.12647058823529	112.647058823529
D06	-4270	1.11912225705329	111.912225705329
D06	-4260	1.12251655629139	112.251655629139
D06	-2100	1.12784090909091	112.784090909091
D06	-4250	1.08615384615385	108.615384615385
D06	-2110	1.11714285714286	111.714285714286
D06	-4240	1.10759493670886	110.759493670886
D06	-2120	1.1025641025641	110.25641025641
D06	-4230	1.11145510835913	111.145510835913
D06	-2140	1.13091922005571	113.091922005571
D06	-4220	1.1128526645768	111.28526645768
D06	-4210	1.10032362459547	110.032362459547
D06	-2150	1.14245810055866	114.245810055866
D06	-2190	1.13157894736842	113.157894736842
D06	-4170	1.09717868338558	109.717868338558
D06	-2230	1.13392857142857	113.392857142857
D06	-4130	1.11111111111111	111.111111111111
D06	-2260	1.10850439882698	110.850439882698
D06	-4100	1.11111111111111	111.111111111111
D06	-2270	1.12721893491124	112.721893491124
D06	-4080	1.13636363636364	113.636363636364
D06	-2280	1.1	110
D06	-2320	1.08947368421053	108.947368421053
D06	-4030	1.17207792207792	117.207792207792
D06	-2410	1.1536231884058	115.36231884058
D06	-3940	1.13131313131313	113.131313131313
D06	-2480	1.11280487804878	111.280487804878
D06	-3880	1.11042944785276	111.042944785276
D06	-2510	1.1178247734139	111.78247734139
D06	-3850	1.10793650793651	110.793650793651
D06	-2590	1.10240963855422	110.240963855422
D06	-3760	1.12779552715655	112.779552715655
D06	-2640	1.1497005988024	114.97005988024
D06	-3720	1.14589665653495	114.589665653495
D06	-2650	1.11206896551724	111.206896551724
D06	-3710	1.12727272727273	112.727272727273
D06	-2760	1.12676056338028	112.676056338028
D06	-3600	1.14589665653495	114.589665653495
D06	-3590	1.1580547112462	115.80547112462
D06	-2790	1.14	114
D06	-3560	1.13981762917933	113.981762917933
D06	-2820	1.13538461538462	113.538461538462
D06	-3540	1.12852664576803	112.852664576803
D06	-4290	1.09215017064846	109.215017064846
D06	-2070	1.09785932721713	109.785932721713
D06	-4360	1.12684365781711	112.684365781711
D06	-4460	1.11034482758621	111.034482758621
D06	-1900	1.10027855153203	110.027855153203
D06	-4470	1.1258064516129	112.58064516129
D06	-1890	1.09192200557103	109.192200557103
D06	-1770	1.11711711711712	111.711711711712
D06	-1740	1.13149847094801	113.149847094801
D06	-4670	1.13313609467456	113.313609467456
D06	-1680	1.10084033613445	110.084033613445
D06	-4680	1.12913907284768	112.913907284768
D06	-4690	1.12732919254658	112.732919254658
D06	-1670	1.125	112.5
D06	-4740	1.16918429003021	116.918429003021
D06	-1610	1.12316715542522	112.316715542522
D06	-4780	1.08300395256917	108.300395256917
D06	-1570	1.10802469135802	110.802469135802
D06	-4880	1.10793650793651	110.793650793651
D06	-1480	1.10204081632653	110.204081632653
D06	-1170	1.12466843501326	112.466843501326
D06	-1150	1.10818713450292	110.818713450292
D06	-900	1.11142061281337	111.142061281337
D06	-710	1.12765957446809	112.765957446809
D06	-300	1.10416666666667	110.416666666667
D06	-220	1.12039312039312	112.039312039312
D06	-150	1.1415313225058	114.15313225058
D06	-130	1.14558472553699	114.558472553699
D06	-100	1.19362186788155	119.362186788155
D06	0	1.19875776397516	119.875776397516
D06	10	1.17404580152672	117.404580152672
D06	90	1.10828025477707	110.828025477707
D06	140	1.1196388261851	111.96388261851
D06	160	1.08715596330275	108.715596330275
D06	190	1.16481069042316	116.481069042316
D06	210	1.16557734204793	116.557734204793
D06	240	1.1452380952381	114.52380952381
D06	250	1.11848341232227	111.848341232227
D06	420	1.13186813186813	113.186813186813
D06	480	1.09433962264151	109.433962264151
D06	540	1.11041009463722	111.041009463722
D06	570	1.10119047619048	110.119047619048
D06	580	1.11041009463722	111.041009463722
D06	610	1.12367491166078	112.367491166078
D06	620	1.07843137254902	107.843137254902
D06	700	1.13851351351351	113.851351351351
D06	830	1.08680555555556	108.680555555556
D06	1270	1.09036144578313	109.036144578313
D06	1290	1.12727272727273	112.727272727273
D06	1330	1.09385113268608	109.385113268608
D06	1360	1.14411764705882	114.411764705882
D06	1380	1.12333333333333	112.333333333333
D06	1410	1.09931506849315	109.931506849315
D06	1420	1.12345679012346	112.345679012346
D06	1430	1.0976430976431	109.76430976431
D06	1480	1.09868421052632	109.868421052632
D06	1500	1.08695652173913	108.695652173913
D06	1510	1.10094637223975	110.094637223975
D06	1550	1.11111111111111	111.111111111111
D06	1670	1.11224489795918	111.224489795918
D06	1680	1.08552631578947	108.552631578947
D06	1690	1.11538461538462	111.538461538462
D06	1730	1.10289389067524	110.289389067524
D06	1740	1.13522012578616	113.522012578616
D06	1770	1.09493670886076	109.493670886076
D06	1830	1.09302325581395	109.302325581395
D06	1840	1.10591900311526	110.591900311526
D06	1870	1.0969696969697	109.69696969697
D06	1900	1.11726384364821	111.726384364821
D06	1930	1.09509202453988	109.509202453988
D10	-4980	1.10404624277457	110.404624277457
D10	-4950	1.14804469273743	114.804469273743
D10	-4940	1.14516129032258	114.516129032258
D10	-4820	1.10185185185185	110.185185185185
D10	-4810	1.11728395061728	111.728395061728
D10	-4800	1.12569832402235	112.569832402235
D10	-4460	1.11598746081505	111.598746081505
D10	-4440	1.15588235294118	115.588235294118
D10	-4430	1.09631728045326	109.631728045326
D10	-4370	1.10365853658537	110.365853658537
D10	-4340	1.1264367816092	112.64367816092
D10	-4220	1.10644257703081	110.644257703081
D10	-4070	1.09090909090909	109.090909090909
D10	-4050	1.13960113960114	113.960113960114
D10	-4030	1.12727272727273	112.727272727273
D10	-3940	1.10682492581602	110.682492581602
D10	-3930	1.13623188405797	113.623188405797
D10	-3830	1.11204481792717	111.204481792717
D10	-3820	1.13056379821958	113.056379821958
D10	-3810	1.1025641025641	110.25641025641
D10	-3780	1.12429378531073	112.429378531073
D10	-3760	1.12987012987013	112.987012987013
D10	-3720	1.1466275659824	114.662756598241
D10	-3660	1.125	112.5
D10	-3650	1.12772585669782	112.772585669782
D10	-3400	1.16477272727273	116.477272727273
D10	-3390	1.1551724137931	115.51724137931
D10	-3370	1.12239583333333	112.239583333333
D10	-3340	1.10335917312662	110.335917312662
D10	-3330	1.12130177514793	112.130177514793
D10	-3270	1.12328767123288	112.328767123288
D10	-3200	1.1404958677686	114.04958677686
D10	-3180	1.12359550561798	112.359550561798
D10	-3170	1.12	112
D10	-3160	1.11864406779661	111.864406779661
D10	-3110	1.10893854748603	110.893854748603
D10	-3100	1.12222222222222	112.222222222222
D10	-3080	1.07438016528926	107.438016528926
D10	-2470	1.12565445026178	112.565445026178
D10	-2430	1.11695906432749	111.695906432749
D10	-2420	1.15170278637771	115.170278637771
D10	-2400	1.13207547169811	113.207547169811
D10	-2330	1.12876712328767	112.876712328767
D10	-2270	1.11873350923483	111.873350923483
D10	-2230	1.13984168865435	113.984168865435
D10	-2080	1.10888252148997	110.888252148997
D10	-1980	1.1453634085213	114.53634085213
D10	-1890	1.10594315245478	110.594315245478
D10	-1820	1.14358974358974	114.358974358974
D10	-1790	1.07446808510638	107.446808510638
D10	-1780	1.12009803921569	112.009803921569
D10	-1760	1.1260053619303	112.60053619303
D10	-1440	1.13846153846154	113.846153846154
D10	-1370	1.11194029850746	111.194029850746
D10	-1270	1.11699164345404	111.699164345404
D10	-1260	1.12254901960784	112.254901960784
D10	-1210	1.12878787878788	112.878787878788
D10	-1150	1.12041884816754	112.041884816754
D10	-1140	1.11716621253406	111.716621253406
D10	-1120	1.10659898477157	110.659898477157
D10	-1110	1.11466666666667	111.466666666667
D10	-950	1.16209476309227	116.209476309227
D10	-910	1.13838120104439	113.838120104439
D10	-900	1.12649164677804	112.649164677804
D10	-790	1.09382716049383	109.382716049383
D10	-490	1.12439024390244	112.439024390244
D10	-480	1.0935960591133	109.35960591133
D10	-460	1.16049382716049	116.049382716049
D10	-440	1.11779448621554	111.779448621554
D10	-390	1.13475177304965	113.475177304965
D10	-380	1.11386138613861	111.386138613861
D10	-350	1.08274231678487	108.274231678487
D10	-320	1.09848484848485	109.848484848485
D10	-300	1.13238770685579	113.238770685579
D10	-270	1.1219512195122	112.19512195122
D10	-260	1.1275	112.75
D10	-220	1.12056737588652	112.056737588653
D10	-190	1.10576923076923	110.576923076923
D10	-120	1.12775330396476	112.775330396476
D10	-60	1.16176470588235	116.176470588235
D10	-10	1.18194842406877	118.194842406877
D10	10	1.2	120
D10	70	1.14782608695652	114.782608695652
D10	130	1.12474849094567	112.474849094567
D10	160	1.10905349794239	110.905349794239
D10	240	1.16338582677165	116.338582677165
D10	250	1.15338645418327	115.338645418327
D10	270	1.16	116
D10	280	1.11464968152866	111.464968152866
D10	300	1.10845986984816	110.845986984816
D10	310	1.13447432762836	113.447432762836
D10	320	1.12183908045977	112.183908045977
D10	370	1.09319899244333	109.319899244333
D10	460	1.12903225806452	112.903225806452
D10	470	1.1267217630854	112.67217630854
D10	490	1.11989100817439	111.989100817439
D10	1190	1.0990990990991	109.90990990991
D10	1200	1.12269938650307	112.269938650307
D10	1220	1.11447811447811	111.447811447811
D10	1270	1.11904761904762	111.904761904762
D10	1340	1.10126582278481	110.126582278481
D10	1400	1.12232415902141	112.232415902141
D10	1500	1.10457516339869	110.457516339869
D10	1540	1.10443037974684	110.443037974684
D10	1570	1.12844036697248	112.844036697248
D10	1580	1.10140845070423	110.140845070423
D10	1610	1.12130177514793	112.130177514793
D10	1640	1.08116883116883	108.116883116883
D10	1650	1.11461318051576	111.461318051576
D10	1700	1.10793650793651	110.793650793651
D10	1710	1.14204545454545	114.204545454545
D10	1770	1.11209439528024	111.209439528024
D08	-3430	1.15300546448087	115.300546448087
D08	-3390	1.11470588235294	111.470588235294
D08	-3310	1.13505747126437	113.505747126437
D08	-3300	1.07418397626113	107.418397626113
D08	-3220	1.13414634146341	113.414634146341
D08	-3200	1.09850746268657	109.850746268657
D08	-3170	1.12951807228916	112.951807228916
D08	-2600	1.09485094850949	109.485094850949
D08	-2560	1.12096774193548	112.096774193548
D08	-2520	1.13109756097561	113.109756097561
D08	-2480	1.13622291021672	113.622291021672
D08	-2450	1.13573407202216	113.573407202216
D08	-2430	1.13055555555556	113.055555555556
D08	-2410	1.08100558659218	108.100558659218
D08	-2390	1.14397905759162	114.397905759162
D08	-2070	1.1767955801105	117.67955801105
D08	-2040	1.08108108108108	108.108108108108
D08	90	1.13709677419355	113.709677419355
D08	190	1.13203463203463	113.203463203463
D08	380	1.10796915167095	110.796915167095
D08	460	1.12957746478873	112.957746478873
D08	510	1.12138728323699	112.138728323699
D08	520	1.10724637681159	110.724637681159
D08	530	1.11411411411411	111.411411411411
D08	540	1.11242603550296	111.242603550296
D08	570	1.10238907849829	110.238907849829
D08	730	1.1344262295082	113.44262295082
D08	870	1.08722741433022	108.722741433022
D08	880	1.10248447204969	110.248447204969
D08	890	1.11650485436893	111.650485436893
D08	1000	1.1326860841424	113.26860841424
D08	1370	1.08761329305136	108.761329305136
D08	1410	1.09030100334448	109.030100334448
D08	1540	1.12280701754386	112.280701754386
D08	1750	1.11009174311927	111.009174311927
D08	1760	1.09880239520958	109.880239520958
D08	1770	1.10216718266254	110.216718266254
D08	1830	1.12380952380952	112.380952380952
D08	1890	1.08074534161491	108.074534161491
D08	1920	1.09638554216867	109.638554216867
D08	1980	1.14	114
D01	1140	1.09863945578231	109.863945578231
D01	1120	1.14576271186441	114.576271186441
D01	1080	1.10915492957746	110.915492957746
D01	1050	1.13620071684588	113.620071684588
D01	560	1.09646302250804	109.646302250804
D01	140	1.10410094637224	110.410094637224
D01	130	1.13709677419355	113.709677419355
D01	0	1.14833759590793	114.833759590793
D01	-30	1.13603818615752	113.603818615752
D01	-380	1.12542372881356	112.542372881356
D01	-650	1.09677419354839	109.677419354839
D01	-730	1.10416666666667	110.416666666667
D01	-890	1.1027397260274	110.27397260274
D01	-1900	1.1030534351145	110.30534351145
D01	-1920	1.12820512820513	112.820512820513
D01	-4030	1.0948275862069	109.48275862069
D01	-4660	1.12916666666667	112.916666666667
D01	-4680	1.13725490196078	113.725490196078
D05	1880	1.09375	109.375
D05	1730	1.13970588235294	113.970588235294
D05	1720	1.12956810631229	112.956810631229
D05	1620	1.10847457627119	110.847457627119
D05	610	1.08813559322034	108.813559322034
D05	350	1.0945558739255	109.45558739255
D05	260	1.16531165311653	116.531165311653
D05	40	1.14655172413793	114.655172413793
D05	-130	1.12621359223301	112.621359223301
D05	-700	1.10714285714286	110.714285714286
D05	-920	1.15527950310559	115.527950310559
D05	-1060	1.10670731707317	110.670731707317
D05	-1260	1.09792284866469	109.792284866469
D05	-1680	1.125	112.5
D05	-1850	1.10645161290323	110.645161290323
D05	-1950	1.11144578313253	111.144578313253
D05	-2060	1.1219512195122	112.19512195122
D05	-2360	1.15406976744186	115.406976744186
D05	-2630	1.08408408408408	108.408408408408
D05	-2640	1.12835820895522	112.835820895522
D05	-3060	1.10787172011662	110.787172011662
D05	-3210	1.125	112.5
D05	-3220	1.10979228486647	110.979228486647
D05	-3390	1.14241486068111	114.241486068111
D05	-3530	1.11513157894737	111.513157894737
D05	-4810	1.14723926380368	114.723926380368
D05	-4840	1.10543130990415	110.543130990415
D01	1510	1.11785714285714	111.785714285714
D01	1500	1.15537848605578	115.537848605578
D01	1460	1.14391143911439	114.391143911439
D01	1440	1.12631578947368	112.631578947368
D01	1400	1.11153846153846	111.153846153846
D01	1260	1.09655172413793	109.655172413793
D01	1180	1.11698113207547	111.698113207547
D01	1110	1.08992805755396	108.992805755396
D01	1090	1.11111111111111	111.111111111111
D01	990	1.10763888888889	110.763888888889
D01	950	1.1013986013986	110.13986013986
D01	840	1.11510791366906	111.510791366906
D01	670	1.09154929577465	109.154929577465
D01	550	1.13214285714286	113.214285714286
D01	520	1.13265306122449	113.265306122449
D01	440	1.10759493670886	110.759493670886
D01	410	1.09883720930233	109.883720930233
D01	290	1.10738255033557	110.738255033557
D01	250	1.10801393728223	110.801393728223
D01	220	1.08928571428571	108.928571428571
D01	180	1.10888252148997	110.888252148997
D01	160	1.12621359223301	112.621359223301
D01	110	1.14670658682635	114.670658682635
D01	90	1.11568123393316	111.568123393316
D01	-50	1.14814814814815	114.814814814815
D01	-70	1.15789473684211	115.789473684211
D01	-80	1.17117117117117	117.117117117117
D01	-120	1.15142857142857	115.142857142857
D01	-130	1.13931888544892	113.931888544892
D01	-700	1.09964412811388	109.964412811388
D01	-750	1.13846153846154	113.846153846154
D01	-800	1.12043795620438	112.043795620438
D01	-840	1.10909090909091	110.909090909091
D01	-1180	1.11068702290076	111.068702290076
D01	-1200	1.13688212927757	113.688212927757
D01	-1210	1.15	115
D01	-1260	1.15277777777778	115.277777777778
D01	-1780	1.11594202898551	111.594202898551
D01	-1800	1.12903225806452	112.903225806452
D01	-1810	1.13201320132013	113.201320132013
D01	-3060	1.15037593984962	115.037593984962
D01	-3160	1.11914893617021	111.914893617021
D01	-3180	1.10188679245283	110.188679245283
D01	-3220	1.10727969348659	110.727969348659
D01	-3240	1.125	112.5
D01	-3250	1.1468253968254	114.68253968254
D01	-4630	1.14624505928854	114.624505928854
D01	-4640	1.13924050632911	113.924050632911
D01	-4740	1.12206572769953	112.206572769953
D01	-4770	1.10373443983403	110.373443983403
D01	-4810	1.1203007518797	112.03007518797
D01	-4860	1.12757201646091	112.757201646091
D01	-4910	1.1359649122807	113.59649122807
D06	1970	1.08381502890173	108.381502890173
D06	1720	1.10738255033557	110.738255033557
D06	1590	1.12990936555891	112.990936555891
D06	1460	1.103125	110.3125
D06	1450	1.08928571428571	108.928571428571
D06	1310	1.10891089108911	110.891089108911
D06	1230	1.15894039735099	115.894039735099
D06	1220	1.11986301369863	111.986301369863
D06	1170	1.12302839116719	112.302839116719
D06	1120	1.10619469026549	110.619469026549
D06	1110	1.12209302325581	112.209302325581
D06	1100	1.12874251497006	112.874251497006
D06	1010	1.11598746081505	111.598746081505
D06	1000	1.13068181818182	113.068181818182
D06	990	1.11111111111111	111.111111111111
D06	960	1.10197368421053	110.197368421053
D06	950	1.07547169811321	107.547169811321
D06	940	1.08510638297872	108.510638297872
D06	920	1.09634551495017	109.634551495017
D06	840	1.10561056105611	110.561056105611
D06	760	1.09803921568627	109.803921568627
D06	470	1.09549071618037	109.549071618037
D06	380	1.13573407202216	113.573407202216
D06	300	1.13978494623656	113.978494623656
D06	290	1.13054187192118	113.054187192118
D06	230	1.15242494226328	115.242494226328
D06	170	1.1156462585034	111.56462585034
D06	120	1.13409090909091	113.409090909091
D06	-140	1.14598540145985	114.598540145985
D06	-160	1.12813370473538	112.813370473538
D06	-240	1.14745308310992	114.745308310992
D06	-280	1.12690355329949	112.690355329949
D06	-320	1.14130434782609	114.130434782609
D06	-400	1.11077844311377	111.077844311377
D06	-410	1.10123456790123	110.123456790123
D06	-860	1.12232415902141	112.232415902141
D06	-870	1.1313672922252	113.13672922252
D06	-1010	1.13544668587896	113.544668587896
D06	-1040	1.13841807909605	113.841807909605
D06	-1060	1.0952380952381	109.52380952381
D06	-1080	1.11931818181818	111.931818181818
D06	-1410	1.14461538461538	114.461538461538
D06	-1420	1.13793103448276	113.793103448276
D06	-1440	1.11549295774648	111.549295774648
D06	-1540	1.11428571428571	111.428571428571
D06	-1600	1.08454810495627	108.454810495627
D06	-1630	1.12264150943396	112.264150943396
D06	-1880	1.13235294117647	113.235294117647
D06	-2050	1.15294117647059	115.294117647059
D06	-2060	1.12951807228916	112.951807228916
D06	-2200	1.10144927536232	110.144927536232
D06	-2560	1.13352272727273	113.352272727273
D06	-2620	1.13390313390313	113.390313390313
D06	-2660	1.13352272727273	113.352272727273
D06	-2670	1.1120218579235	111.20218579235
D06	-2830	1.1021021021021	110.21021021021
D06	-2930	1.10344827586207	110.344827586207
D06	-2940	1.1625	116.25
D06	-2980	1.13081395348837	113.081395348837
D06	-3020	1.09120521172638	109.120521172638
D06	-3030	1.10764872521246	110.764872521246
D06	-3150	1.13291139240506	113.291139240506
D06	-3190	1.1131498470948	111.31498470948
D06	-3200	1.1355421686747	113.55421686747
D06	-3210	1.15460526315789	115.460526315789
D06	-3220	1.121875	112.1875
D06	-3250	1.12258064516129	112.258064516129
D06	-3280	1.13149847094801	113.149847094801
D06	-3290	1.12828947368421	112.828947368421
D06	-3310	1.1006711409396	110.06711409396
D06	-3330	1.12987012987013	112.987012987013
D06	-3340	1.1160409556314	111.60409556314
D06	-3410	1.09174311926606	109.174311926606
D06	-3420	1.09183673469388	109.183673469388
D06	-3460	1.13271604938272	113.271604938272
D06	-3520	1.12456747404844	112.456747404844
D06	-3580	1.12131147540984	112.131147540984
D06	-3640	1.11363636363636	111.363636363636
D06	-3670	1.12140575079872	112.140575079872
D06	-3690	1.12312312312312	112.312312312312
D06	-3740	1.11572700296736	111.572700296736
D06	-3810	1.16566265060241	116.566265060241
D06	-3830	1.09967845659164	109.967845659164
D06	-4050	1.08868501529052	108.868501529052
D06	-4110	1.10032362459547	110.032362459547
D06	-4380	1.13114754098361	113.114754098361
D06	-4910	1.16358024691358	116.358024691358
D06	-4980	1.0926517571885	109.26517571885
D06	-4990	1.10457516339869	110.457516339869
D06	260	1.14492753623188	114.492753623188
D06	40	1.13333333333333	113.333333333333
D06	-1090	1.08806818181818	108.806818181818
D06	-1230	1.11396011396011	111.396011396011
D06	-1260	1.14766839378238	114.766839378238
D06	-1290	1.141689373297	114.1689373297
D06	-1320	1.13253012048193	113.253012048193
D06	-1350	1.12074303405573	112.074303405573
D06	-1380	1.11396011396011	111.396011396011
D09	1750	1.0865671641791	108.65671641791
D09	1600	1.08832807570978	108.832807570978
D09	1410	1.10511363636364	110.511363636364
D09	1270	1.07371794871795	107.371794871795
D09	1150	1.10691823899371	110.691823899371
D09	950	1.11206896551724	111.206896551724
D09	580	1.1271676300578	112.71676300578
D09	550	1.1142061281337	111.420612813371
D09	430	1.12228260869565	112.228260869565
D09	410	1.1328125	113.28125
D09	390	1.10831234256927	110.831234256927
D09	340	1.1078167115903	110.78167115903
D09	260	1.15913978494624	115.913978494624
D09	240	1.14723926380368	114.723926380368
D09	230	1.17234042553192	117.234042553192
D09	220	1.16634799235182	116.634799235182
D09	150	1.10515463917526	110.515463917526
D09	140	1.11134903640257	111.134903640257
D09	30	1.1505728314239	115.05728314239
D09	-100	1.1648590021692	116.48590021692
D09	-190	1.09954751131222	109.954751131222
D09	-230	1.1303317535545	113.03317535545
D09	-240	1.11856823266219	111.856823266219
D09	-350	1.13451776649746	113.451776649746
D09	-360	1.11568123393316	111.568123393316
D09	-620	1.12658227848101	112.658227848101
D09	-730	1.15591397849462	115.591397849462
D09	-800	1.12230215827338	112.230215827338
D09	-960	1.09585492227979	109.585492227979
D09	-1050	1.11734693877551	111.734693877551
D09	-1060	1.12303664921466	112.303664921466
D09	-1130	1.11170212765957	111.170212765957
D09	-1140	1.12009803921569	112.009803921569
D09	-1190	1.12564102564103	112.564102564103
D09	-1200	1.12362637362637	112.362637362637
D09	-1230	1.12	112
D09	-1300	1.10951008645533	110.951008645533
D09	-1310	1.1404958677686	114.04958677686
D09	-1320	1.12041884816754	112.041884816754
D09	-1420	1.11111111111111	111.111111111111
D09	-1480	1.12176165803109	112.176165803109
D09	-1510	1.14882506527415	114.882506527415
