gene_id	n_dmp	mean_diff	n_hyper	n_hypo	log2FoldChange	padj	baseMean	de	meth_direction	gene_name	dmp_bin
LOC_00015600	13	0.184097034993623	13	0	0.111356060822014	0.383311703487994	2306.78113117393	FALSE	Hyper		>10
LOC_00015601	18	0.0409605689578263	13	5	0.0696589362967573	0.609151460509796	710.276505656496	FALSE	Hyper	GRK3	>10
LOC_00015609	14	0.348399142020235	13	1	0.0993616504788326	0.485274298317955	1699.19382101457	FALSE	Hyper	timm22	>10
LOC_00015611	2	0.334723599959381	2	0	-0.145978131048478	0.346548007088742	1625.13898419524	FALSE	Hyper		2-3
LOC_00015620	2	-0.217596268196906	0	2	0.119316072220604	0.361486417585321	704.346068117689	FALSE	Hypo	Stk36	2-3
LOC_00015623	1	-0.274520424334036	0	1	0.0471038812576548	0.77526653709707	751.791708734145	FALSE	Hypo		1
LOC_00015624	1	-0.274520424334036	0	1	0.154583161131547	0.304866824519787	2836.45765617958	FALSE	Hypo	Pes1	1
LOC_00015632	14	-0.117306101031821	3	11	-0.251223761749164	0.0426593699501515	3053.25279579864	TRUE	Hypo		>10
LOC_00015643	1	-0.225418831386185	0	1	0.29330824711068	0.0194369114438752	15291.6600743365	TRUE	Hypo	Trmt44	1
LOC_00015644	4	0.271743067166726	4	0	-0.150949116999453	0.329081885575548	252.276862911368	FALSE	Hyper		4-5
LOC_00015659	5	-0.209316089198581	0	5	0.384744669985698	0.000792283530754622	7571.82387693065	TRUE	Hypo	SEPTIN2	4-5
LOC_00015669	3	-0.292655877454313	0	3	0.0320039438991688	0.832743043647134	3778.18287701396	FALSE	Hypo	SEPTIN4	2-3
LOC_00015675	43	-0.0428022963635722	19	24	-0.105012269472514	0.402855729053601	3108.85102595138	FALSE	Hypo	SRL	>10
LOC_00015679	9	0.263871736940916	8	1	-0.124372009687854	0.418674082216924	3128.52162471205	FALSE	Hyper	Hpd	6-10
LOC_00015680	1	-0.21208806015514	0	1	0.137518691371517	0.345035431192393	760.650031260009	FALSE	Hypo	ift22	1
LOC_00015701	8	0.249790248633309	8	0	-0.122169814045535	0.378385707095879	5584.12505624168	FALSE	Hyper		6-10
LOC_00015714	2	0.18191095804672	2	0	-0.0375951824021713	0.824362789603289	1533.17507817624	FALSE	Hyper	NIF3L1	2-3
LOC_00015715	2	0.18191095804672	2	0	-0.0328303994904223	0.836122980230859	378.887104426143	FALSE	Hyper		2-3
LOC_00015716	2	0.18191095804672	2	0	0.0971390536483703	0.433650579278306	2113.3299593921	FALSE	Hyper	USP32	2-3
LOC_00015722	1	-0.224870285900113	0	1	0.165899667771912	0.154482448885789	2786.4058899309	FALSE	Hypo	Sppl3	1
LOC_00015729	1	-0.241450725220675	0	1	-0.0725763338359231	0.640876679454506	496.458688164085	FALSE	Hypo	qprt	1
LOC_00015732	3	0.231214817393635	3	0	0.226259475246333	0.0891474606600495	3558.6670980346	FALSE	Hyper	tlcd2	2-3
LOC_00015735	6	-0.262718434771455	0	6	0.150454244841919	0.298528925984851	87.4496116607251	FALSE	Hypo	SPATA22	6-10
LOC_00015739	1	-0.213883727743742	0	1	0.132435937564748	0.264133692670423	4126.54473747486	FALSE	Hypo	Ube2l3	1
LOC_00015746	4	-0.2037522070074	0	4	-0.0122370904861411	0.94316360856959	76.0714296614253	FALSE	Hypo		4-5
LOC_00015747	1	-0.172183916246598	0	1	0.104551041984069	0.377725232782006	1205.1024872531	FALSE	Hypo	PPM1E	1
LOC_00015748	1	0.21683606138117	1	0	0.126511880761916	0.333131337012031	1756.94204655881	FALSE	Hyper	TRIM37	1
LOC_00015749	2	0.217639610165996	2	0	-0.309549393904214	0.0322315701812872	1611.32613472294	TRUE	Hyper	Sarm	2-3
LOC_00015750	1	-0.202764276662196	0	1	0.530376692606537	0.000000003073445574324	3191.46997244662	TRUE	Hypo	SPECC1L	1
LOC_00015756	4	0.0405858100920305	2	2	0.0451734161031647	0.786549905619052	716.62989651874	FALSE	Hyper	Upb1	4-5
LOC_00015757	2	0.19055180423493	2	0	-0.046973537054845	0.760428621895589	512.675329075287	FALSE	Hyper	SGSH	2-3
LOC_00015760	1	-0.274658409773	0	1	0.0577237048937312	0.721133444697366	834.050454261738	FALSE	Hypo	Rnf215	1
LOC_00015761	5	-0.222939183872091	0	5	-0.114199755141262	0.322817897776877	5331.41934193764	FALSE	Hypo	ugcg-b	4-5
LOC_00015766	4	-0.0125139187207033	2	2	-0.17307713335908	0.21819581517545	620.550557365996	FALSE	Hypo	CUTL1	4-5
LOC_00015771	3	0.303408827180722	3	0	0.461393525401521	0.000455936746990469	949.48734657483	TRUE	Hyper	Cpm	2-3
LOC_00015772	17	-0.0675130663416805	7	10	0.0266212140088368	0.866985940536825	1130.31550518586	FALSE	Hypo	AUTS2	>10
LOC_00015773	5	-0.0984798081804654	2	3	0.0826152022709733	0.444950998021611	5460.94282081909	FALSE	Hypo	MYO18A	4-5
LOC_00015781	2	-0.221224177373063	0	2	0.00763009398049403	0.963349814954197	1692.82688189185	FALSE	Hypo	MORC2	2-3
LOC_00015782	13	-0.233405749849645	0	13	0.0534164450905991	0.740879038535656	135.073862642524	FALSE	Hypo	Custos	>10
LOC_00015783	31	-0.23795489269462	0	31	-0.313255184400161	0.0186816856508102	4092.04395104166	TRUE	Hypo	YMR196W	>10
LOC_00015786	3	-0.20295349783477	0	3	-0.00233060449167111	0.986988735289473	2864.23997364434	FALSE	Hypo	MLXIPL	2-3
LOC_00015791	13	-0.27423643291612	0	13	-0.42019759549884	0.00893635702418741	849.728478890978	TRUE	Hypo	Rabep1	>10
LOC_00015792	3	-0.0995349969239197	1	2	0.167161225177859	0.210769962290628	3806.06011880501	FALSE	Hypo	mGluR	2-3
LOC_00015793	3	-0.255086725581447	0	3	-0.216475073822554	0.0875025119346315	1266.02826484426	FALSE	Hypo	ppip5k2	2-3
LOC_00015797	11	-0.300100436423199	0	11	-0.109182665342919	0.431520152328393	469.199240959935	FALSE	Hypo	FGFR2	>10
LOC_00015798	11	-0.300100436423199	0	11	0.0349325497319629	0.837468495860908	96.1644943338409	FALSE	Hypo		>10
LOC_00015802	11	-0.286987012249073	0	11	-0.0346253358841516	0.835468927397169	634.136360434224	FALSE	Hypo	ine	>10
LOC_00015808	2	-0.170903857848772	0	2	0.0731348447576214	0.602130924635398	773.464541004908	FALSE	Hypo	BRAFLDRAFT_59218	2-3
LOC_00015809	6	-0.229300894814201	0	6	-0.285621218703528	0.0555502340474154	2173.44653926556	FALSE	Hypo	SVOPL	6-10
LOC_00015811	1	0.369369866468435	1	0	0.0415966818530848	0.803808226848801	220.229937836729	FALSE	Hyper	SGF29	1
LOC_00015839	6	-0.218061674290988	0	6	0.262144764249733	0.0519497871303876	556.722852737212	FALSE	Hypo	Synaptic	6-10
LOC_00015840	2	-0.252501793659709	0	2	0.00378753879696851	0.98264333112736	2695.46133283079	FALSE	Hypo	GGNBP2	2-3
LOC_00015859	5	-0.177277411677441	0	5	-0.0419057835733471	0.801593456032975	1747.76078813847	FALSE	Hypo	Sodium/calcium	4-5
LOC_00015860	4	0.158386869045363	3	1	-0.0393885011200367	0.780880088550403	4352.89339613659	FALSE	Hyper	MTMR3	4-5
LOC_00015861	5	-0.387097007468671	0	5	0.161861451191558	0.283814060370255	1460.69548906997	FALSE	Hypo		4-5
LOC_00015865	1	0.184198950825675	1	0	0.311295159729261	0.0250609198745422	11734.3392054838	TRUE	Hyper	Large	1
LOC_00015867	35	-0.209254489083321	0	35	0.025320623272743	0.884533018315048	3718.58474952938	FALSE	Hypo	mlec-b	>10
LOC_00015868	38	-0.171154159460712	3	35	-0.0283498369819451	0.866467117267708	4040.358463896	FALSE	Hypo		>10
LOC_00015872	9	-0.331483718476742	0	9	0.0334990973932469	0.846920546992874	926.449873291832	FALSE	Hypo	HIRA	6-10
LOC_00015878	3	0.221276236553665	3	0	-0.163411666358337	0.210868260345973	32.687447914768	FALSE	Hyper	skic8	2-3
LOC_00015884	1	0.259043614236617	1	0	-0.173295515509207	0.245870856012971	370.413793399181	FALSE	Hyper		1
LOC_00015886	6	0.229060194110568	6	0	0.00978273742963027	0.959725844274548	170.732697879883	FALSE	Hyper	PITPNM1	6-10
LOC_00015892	2	0.222606668879564	2	0	-0.0247568021686342	0.857486827485276	32.0542071427843	FALSE	Hyper	CYP4F2	2-3
LOC_00015897	1	-0.180873679423907	0	1	0.200359964619383	0.110473239577101	4444.7614734974	FALSE	Hypo	Retsat	1
LOC_00015918	8	-0.208539949367459	0	8	-0.364467664823052	0.071971280849858	225.766463213386	FALSE	Hypo	SLC13A5	6-10
LOC_00015954	7	0.147420158021268	6	1	0.291325815030645	0.0808412037138398	1053.70472666882	FALSE	Hyper	unc-51	6-10
LOC_00015956	2	0.194328064879688	2	0	0.00115151072890662	0.995510627438309	2025.30947614357	FALSE	Hyper	Akap1	2-3
LOC_00015957	2	0.194328064879688	2	0	-0.099722515603115	0.486708162793612	699.105509514571	FALSE	Hyper	APLF	2-3
LOC_00015959	1	-0.197266366273723	0	1	0.0913646700206768	0.55901375267865	367.492154092265	FALSE	Hypo	GUCD1	1
LOC_00015960	1	-0.192683715484416	0	1	-0.293094097031699	0.0652388728032515	946.777684702497	FALSE	Hypo	PLR1	1
LOC_00015983	13	0.244340028621757	13	0	1.0642448853497	0.00306140747247065	36.4752344096129	TRUE	Hyper		>10
LOC_00015988	3	-0.225778531727231	0	3	-0.0134380377867886	0.939036291039828	248.818128744143	FALSE	Hypo	NOS	2-3
LOC_00015996	1	0.228840816936463	1	0	0.0312515069334572	0.840303233624848	545.651497375335	FALSE	Hyper	smpd4	1
LOC_00015997	1	0.228840816936463	1	0	0.0733316306784756	0.598771450956533	888.206071918718	FALSE	Hyper	Sart3	1
LOC_00016003	3	0.246180451122594	3	0	-0.238135099358652	0.039137252370812	1322.62646106557	TRUE	Hyper	Sfswap	2-3
LOC_00016014	7	-0.242996254894719	0	7	0.215603182718401	0.0671325834749973	1412.32073104248	FALSE	Hypo	Vps37b	6-10
LOC_00016016	7	-0.242996254894719	0	7	0.0621033182959971	0.67726615016757	686.125834865104	FALSE	Hypo	MTO1	6-10
LOC_00016020	1	-0.250331113970634	0	1	0.0345045113445591	0.830224871154743	1804.6707006763	FALSE	Hypo	UFL1	1
LOC_00016027	2	0.210435478759359	2	0	-0.181552326721714	0.27210215097311	131.844052758381	FALSE	Hyper	unc93a	2-3
LOC_00016028	2	0.210435478759359	2	0	0.0414048037919337	0.786082475975729	1425.09879032801	FALSE	Hyper	NDUFS8	2-3
LOC_00016042	6	0.198335299951474	6	0	-0.0875076018115435	0.486913977771743	1178.53523589475	FALSE	Hyper	F58A4.6	6-10
LOC_00016043	6	0.198335299951474	6	0	-0.353983712941459	0.0411072212371409	240.682688075085	TRUE	Hyper		6-10
LOC_00016044	1	-0.197654831294929	0	1	-0.244748945051192	0.0438450066663366	992.269159445315	TRUE	Hypo	CLIP1	1
LOC_00016054	2	0.006558909610653	1	1	-0.142100618066871	0.294873326647755	890.4337789099	FALSE	Hyper	CAMKK1	2-3
LOC_00016057	1	-0.430556929556572	0	1	-0.122095125426288	0.285571823143047	2993.82839507146	FALSE	Hypo	Eif4enif1	1
LOC_00016058	8	-0.293337787866516	0	8	0.250427066618296	0.0574888535839158	1533.04808692703	FALSE	Hypo	AF_1281	6-10
LOC_00016064	1	-0.247616984022761	0	1	0.0112759711333196	0.941694921378161	39.0666677647467	FALSE	Hypo	ZNF91	1
LOC_00016093	4	0.227157101419588	4	0	0.0990404819534397	0.479573439516	1950.54599449026	FALSE	Hyper	slc39a3	4-5
LOC_00016100	5	-0.212649014304845	0	5	-0.145249303052057	0.283153497615276	678.959423714713	FALSE	Hypo	Abhd15	4-5
LOC_00016101	3	0.231125354838319	3	0	0.0708622384310901	0.581884475163066	3822.2836083513	FALSE	Hyper	Nudt9	2-3
LOC_00016102	1	-0.384934573812262	0	1	0.119608062985443	0.447542639872618	7700.87121555164	FALSE	Hypo	YPEL1	1
LOC_00016121	1	0.253476634250431	1	0	0.0345443784754586	0.840486004132009	425.536138115618	FALSE	Hyper	Gas2l1	1
LOC_00016135	1	-0.170912909583774	0	1	-0.129787008822445	0.320220127638178	3527.28579636792	FALSE	Hypo	zcchc8	1
LOC_00016139	1	-0.199516772206923	0	1	-0.144358491840685	0.2044478006294	1084.80996838521	FALSE	Hypo	ZIF1	1
LOC_00016140	1	-0.223339652631992	0	1	-0.169791044680322	0.169351590431994	3354.37732410969	FALSE	Hypo	Golga3	1
LOC_00016141	1	-0.223339652631992	0	1	0.0881343082280909	0.488016039581156	1599.52028222764	FALSE	Hypo	VPS53	1
LOC_00016149	1	-0.242954260948491	0	1	-0.0453855288587205	0.779532831940163	423.06924125863	FALSE	Hypo	LENG1	1
LOC_00016150	1	-0.242954260948491	0	1	0.16032628514985	0.225294349774576	5224.11258254001	FALSE	Hypo	MDH2	1
LOC_00016154	2	-0.184104831184797	0	2	-0.00645330382275753	0.971506977027109	293.16517997626	FALSE	Hypo	CCDC74A	2-3
LOC_00016156	2	-0.271760541329941	0	2	-0.0861185793586257	0.57610689493929	3027.28296965678	FALSE	Hypo	Phosphoenolpyruvate	2-3
LOC_00016157	2	0.289207217323117	2	0	0.11260122813705	0.411550165928202	1485.91697513673	FALSE	Hyper	LIMK1	2-3
LOC_00016164	2	0.179628007831458	2	0	-0.340317321795085	0.103043145722521	100.682141916922	FALSE	Hyper	LIAT1	2-3
LOC_00016165	2	0.179628007831458	2	0	0.0090834092225531	0.961115558861182	121.405732145159	FALSE	Hyper	Exo5	2-3
LOC_00016167	4	0.224893934989154	4	0	0.0506808046318862	0.760402013493267	304.548496859501	FALSE	Hyper	Tprkb	4-5
LOC_00016174	7	0.161484223831018	7	0	-0.0834710954007632	0.563245522226437	848.022109342031	FALSE	Hyper	nxn	6-10
LOC_00016175	5	-0.335679430555393	0	5	0.0445060195600703	0.790371199569261	1798.81145274348	FALSE	Hypo	B3GLCT	4-5
LOC_00016177	1	0.159233589076208	1	0	-0.0599140589478355	0.687410293516428	82.2624326730187	FALSE	Hyper	ZNF112	1
LOC_00016182	1	-0.241368324520992	0	1	-0.109803329973027	0.410915811582315	1813.35385263999	FALSE	Hypo	MSI1	1
LOC_00016185	1	-0.203245480300006	0	1	0.115212210218787	0.437140960266537	1262.51966947096	FALSE	Hypo	slc15a4	1
LOC_00016188	2	-0.307542301278362	0	2	-0.0596031848925512	0.698363424507555	434.092145860248	FALSE	Hypo		2-3
LOC_00016195	1	0.233693393900729	1	0	-0.0298641509009708	0.858991762796003	255.769425201547	FALSE	Hyper	Rasl10b	1
LOC_00016200	2	-0.336964372539363	0	2	0.509632759796213	0.0164089212994483	2824.91531010555	TRUE	Hypo		2-3
LOC_00016205	10	0.256545111393266	10	0	0.135184395912763	0.385293254146497	1171.62974602798	FALSE	Hyper	Bcas3	6-10
LOC_00016241	7	0.252877344381856	7	0	-0.150357627085886	0.214341447465845	70.245982838519	FALSE	Hyper	ZNF227	6-10
LOC_00016243	1	0.217592272052652	1	0	-0.0671582786041791	0.66942856899075	216.965353358526	FALSE	Hyper	ZNF429	1
LOC_00016251	4	-0.236029848838136	0	4	0.021056866854955	0.903090155647589	259.6324791529	FALSE	Hypo	MAP2K7	4-5
LOC_00016253	6	0.216078409700009	6	0	0.12610571644733	0.344311644894748	2401.39322109409	FALSE	Hyper	AP3M1	6-10
LOC_00016267	3	-0.208269823246371	0	3	-0.0350799297220004	0.788172385640874	3287.99818649418	FALSE	Hypo	Sec16a	2-3
LOC_00016278	1	0.183716583051594	1	0	-0.100641341972481	0.491795163375012	93.8985483434189	FALSE	Hyper	ZFP2	1
LOC_00016280	3	0.154964889996437	3	0	0.0740170490416999	0.570352680439438	60.3492797484485	FALSE	Hyper	nvd	2-3
LOC_00016281	2	0.178010804918475	2	0	0.0149012952871732	0.933802223478326	196.337157891266	FALSE	Hyper		2-3
LOC_00016282	5	-0.305467151854753	0	5	0.00259035506490145	0.987240624582894	215.876571023659	FALSE	Hypo	ZNF45	4-5
LOC_00016288	12	0.286034868448317	12	0	-0.0196368486748072	0.901150153939995	707.915503624537	FALSE	Hyper	FucTC	>10
LOC_00016289	12	0.286034868448317	12	0	-0.00609470947543355	0.970696073331515	1466.63841773045	FALSE	Hyper		>10
LOC_00016292	3	-0.206321633360307	0	3	0.0456920983561212	0.791278447300732	3584.81536421439	FALSE	Hypo	PTGS2	2-3
LOC_00016299	1	-0.674406553028518	0	1	0.000317380412885962	0.998596110637278	591.080430519547	FALSE	Hypo	nrf-6	1
LOC_00016303	10	-0.351178424567139	0	10	-0.00312186554736633	0.982578063301752	1344.22251770054	FALSE	Hypo	CG8005	6-10
LOC_00016304	11	-0.299805617770124	1	10	0.112148025004611	0.425561462241415	377.958769971971	FALSE	Hypo	NCF2	>10
LOC_00016318	2	0.213457111344622	2	0	-0.189153577985475	0.246382346602216	170.04454768856	FALSE	Hyper	ZNF226	2-3
LOC_00016319	2	0.213457111344622	2	0	-0.13725805498184	0.35944793351807	62.7188495133144	FALSE	Hyper	ZNF726	2-3
LOC_00016325	1	0.229804572163676	1	0	-0.0902745934836776	0.554903236728737	249.135993604286	FALSE	Hyper	ZNF208	1
LOC_00016328	1	-0.393410984406665	0	1	-0.0822379914405407	0.597952954311696	160.515354930278	FALSE	Hypo	ZNF665	1
LOC_00016338	5	-0.337304575596385	0	5	-0.0320066640822748	0.851683047695875	134.616463182027	FALSE	Hypo	ZNF432	4-5
LOC_00016349	6	-0.260826930765665	0	6	0.0218747360955135	0.899539561957452	157.770181578933	FALSE	Hypo	ZNF287	6-10
LOC_00016351	3	-0.21945505669314	0	3	-0.0436879332267927	0.791659222997081	113.074177307353	FALSE	Hypo	ZNF235	2-3
LOC_00016352	1	-0.242835895844221	0	1	-0.149310558794153	0.320162071213001	52.5783381901128	FALSE	Hypo	ZNF841	1
LOC_00016354	1	-0.14758515344801	0	1	-0.0573363477356402	0.651507353636231	171.239143766561	FALSE	Hypo	ZNF91	1
LOC_00016357	10	-0.235082483581227	0	10	-0.0791032786582751	0.605779156779172	108.064255456015	FALSE	Hypo	ZNF726	6-10
LOC_00016362	2	0.191654041978685	2	0	-0.111383700299058	0.46782988871016	245.604550683754	FALSE	Hyper	ZNF226	2-3
LOC_00016363	2	0.191654041978685	2	0	-0.249651755489672	0.168171211037133	184.034881358897	FALSE	Hyper	ZNF227	2-3
LOC_00016367	1	-0.270790019484793	0	1	-0.193619286267735	0.232985682914745	153.569016613404	FALSE	Hypo	ZNF271	1
LOC_00016373	10	0.241548835478562	10	0	0.104816891015871	0.498987479755789	237.620265667164	FALSE	Hyper	ZNF226	6-10
LOC_00016389	2	0.207885832026893	2	0	0.0737309850985666	0.590602312867058	4849.20311223231	FALSE	Hyper	mdmC	2-3
LOC_00016392	2	0.207885832026893	2	0	0.0131572918060872	0.941096784760082	278.46216748053	FALSE	Hyper	ZNF678	2-3
LOC_00016393	2	0.207885832026893	2	0	-0.0590584890765181	0.704197950063627	116.701013582146	FALSE	Hyper	ZNF271	2-3
LOC_00016395	1	-0.261456383045986	0	1	0.0254509539200046	0.871615883031994	721.231427400686	FALSE	Hypo	NKRF	1
LOC_00016399	2	-0.204275562957156	0	2	0.0453827386375259	0.781865227712529	738.857746947268	FALSE	Hypo	Dusp12	2-3
LOC_00016400	2	-0.204275562957156	0	2	-0.110219426719086	0.459090403546175	624.860481860208	FALSE	Hypo	Crat	2-3
LOC_00016402	5	-0.247020539530409	1	4	-0.162076079252066	0.309756527061023	120.783174113693	FALSE	Hypo	Zfp62	4-5
LOC_00016404	1	0.193584133252402	1	0	-0.0780317288350374	0.565388208739773	57.4342823692842	FALSE	Hyper	ZNF227	1
LOC_00016408	12	0.219195753987133	12	0	-0.10070365002009	0.467984278044479	98.7962283546632	FALSE	Hyper	ZNF177	>10
LOC_00016413	9	0.188386247427693	9	0	-0.0859918395732882	0.580024304373815	242.004880878348	FALSE	Hyper	ZNF271	6-10
LOC_00016431	2	-0.151381799438516	0	2	-0.136790877977444	0.329081885575548	49.4267213217234	FALSE	Hypo	ZNF227	2-3
LOC_00016432	2	0.227245710035694	2	0	-0.163859776774145	0.283153497615276	185.883105484072	FALSE	Hyper	ZNF208	2-3
LOC_00016434	2	0.198033378440134	2	0	-0.168265093469338	0.180826570773921	46.8261662286821	FALSE	Hyper	ZNF227	2-3
LOC_00016435	18	-0.0495054675977562	9	9	-0.0876166491024582	0.571711446553688	151.996056743963	FALSE	Hypo	ZNF45	>10
LOC_00016436	6	-0.123951196850785	1	5	-0.0657274391109135	0.567579732146121	72.8190241762745	FALSE	Hypo	ZFP2	6-10
LOC_00016437	1	0.273205418495053	1	0	0.00147669759135243	0.993521962570611	111.150453310064	FALSE	Hyper	ZNF227	1
LOC_00016444	3	-0.039503900412839	1	2	0.178472917650759	0.195987031055048	5138.01372278906	FALSE	Hypo	VARS1	2-3
LOC_00016445	1	0.269804762487117	1	0	0.670728874192056	0.000000142272484628996	1571.07010706014	TRUE	Hyper	ARSJ	1
LOC_00016460	2	-0.17089648836984	0	2	-0.165076343067266	0.282110032664176	60.4386518698434	FALSE	Hypo	ZNF227	2-3
LOC_00016469	10	-0.311433312903594	0	10	-0.0406437244996579	0.809702649703985	155.042690692179	FALSE	Hypo	ZNF227	6-10
LOC_00016472	2	0.216469125086432	2	0	-0.122383480861694	0.434123400784688	133.169283814901	FALSE	Hyper	ZNF235	2-3
LOC_00016475	13	-0.00444909353313315	5	8	-0.0921370084641544	0.553759865189486	129.570630960851	FALSE	Hypo	ZNF112	>10
LOC_00016483	2	-0.325653732990675	0	2	0.029873071343787	0.862988806841473	192.173899311079	FALSE	Hypo	ZNF180	2-3
LOC_00016493	1	-0.220090113444486	0	1	-0.0959198137596708	0.381046861583974	32.2535234340251	FALSE	Hypo	ZNF883	1
LOC_00016498	13	-0.267767312801505	0	13	-0.0789022347126512	0.573756605667284	656.831888766435	FALSE	Hypo	ZFP2	>10
LOC_00016504	5	0.269831920092227	5	0	-0.393455993703634	0.0560369621933816	321.031405165043	FALSE	Hyper	ZFP2	4-5
