gene_id	n_dmp	mean_diff	n_hyper	n_hypo	log2FoldChange	padj	baseMean	de	meth_direction	gene_name	dmp_bin	display_name	concordant	quadrant
LOC_00025233	4	0.278193165008344	4	0	0.31094530731322	0.0271982077365282	1402.10149840944	TRUE	Hyper	CYP2U1	4-5	CYP2U1	TRUE	Hyper_Up
LOC_00022541	4	0.24259853484248	4	0	0.309732057763446	0.039473118551293	73223.3311516723	TRUE	Hyper	CD109	4-5	CD109	TRUE	Hyper_Up
LOC_00012505	9	0.253567744036503	9	0	0.308962574629771	0.0327026785717255	6471.20752515637	TRUE	Hyper	rpl37	6-10	rpl37	TRUE	Hyper_Up
LOC_00023922	9	0.131292710943136	6	3	0.308538386841254	0.0171030665170776	836.067239612027	TRUE	Hyper	cAMP-dependent	6-10	cAMP-dependent	TRUE	Hyper_Up
LOC_00006167	9	-0.24907352629977	0	9	-0.304369952363365	0.0415592985179039	530.187523329811	TRUE	Hypo	Pde6	6-10	Pde6	TRUE	Hypo_Down
LOC_00015387	17	0.0278283574754617	10	7	-0.302157439048958	0.0164089212994483	4880.50025379599	TRUE	Hyper	ANKRD28	>10	ANKRD28	FALSE	Hyper_Down
LOC_00003057	3	-0.26990320855034	0	3	-0.301083407507761	0.0213582578556675	7013.87098473221	TRUE	Hypo	LanA	2-3	LanA	TRUE	Hypo_Down
LOC_00023162	25	0.037668366336605	14	11	0.298466151329347	0.0178078135303051	59357.3545555974	TRUE	Hyper	KLH1	>10	KLH1	TRUE	Hyper_Up
LOC_00010548	4	-0.267709361092421	0	4	-0.297734415518447	0.00737216500045797	1222.09621493367	TRUE	Hypo	Jph3	4-5	Jph3	TRUE	Hypo_Down
LOC_00009546	8	-0.344388325567307	2	6	0.297289270233696	0.0260959556350287	5261.01958449815	TRUE	Hypo	EEIG2	6-10	EEIG2	FALSE	Hypo_Up
LOC_00017589	7	0.306484597129251	7	0	0.296317949239228	0.0349421431824937	1001.51385214577	TRUE	Hyper	UbcE2M	6-10	UbcE2M	TRUE	Hyper_Up
LOC_00006008	13	-0.260233237783544	0	13	-0.296069281524246	0.0375203204475103	1995.63426942279	TRUE	Hypo	PDZD2	>10	PDZD2	TRUE	Hypo_Down
LOC_00017399	18	0.192826293159514	18	0	-0.29475281038122	0.0223183432744332	951.446786862056	TRUE	Hyper		>10	LOC_00017399	FALSE	Hyper_Down
LOC_00011859	8	0.007000324068944	5	3	-0.292640746637663	0.0122728448562829	2676.73398179875	TRUE	Hyper	LAMA1	6-10	LAMA1	FALSE	Hyper_Down
LOC_00023033	3	-0.182304225483397	0	3	0.291941324996571	0.0347139620970225	6851.31807153005	TRUE	Hypo	SPAN	2-3	SPAN	FALSE	Hypo_Up
LOC_00025217	3	0.228076264180066	3	0	0.290306507628333	0.0118600049411902	9386.58660675471	TRUE	Hyper	Psn	2-3	Psn	TRUE	Hyper_Up
LOC_00010872	11	0.341260735382045	11	0	0.288349057669171	0.015265713582362	4895.67553376566	TRUE	Hyper	Ddi2	>10	Ddi2	TRUE	Hyper_Up
LOC_00002835	6	-0.194306563421647	0	6	-0.286632967023596	0.0269085782478464	4727.8585514524	TRUE	Hypo	ROCK1	6-10	ROCK1	TRUE	Hypo_Down
LOC_00023440	6	-0.194871408070337	0	6	0.285819601501795	0.0309912618819628	6708.00196449009	TRUE	Hypo	LIMS1	6-10	LIMS1	FALSE	Hypo_Up
LOC_00011639	5	0.30099690366865	5	0	0.283976346981405	0.0412111102152685	9926.42683191833	TRUE	Hyper	Wbp2	4-5	Wbp2	TRUE	Hyper_Up
LOC_00006897	10	0.278669552084065	10	0	0.28170929557358	0.00918907205789222	1982.34441536859	TRUE	Hyper	PKD1L1	6-10	PKD1L1	TRUE	Hyper_Up
LOC_00007896	6	0.275865934259031	6	0	-0.278778128204931	0.0314697335517937	2913.64803353221	TRUE	Hyper	Suco	6-10	Suco	FALSE	Hyper_Down
LOC_00015098	14	0.24714921901091	14	0	0.27844646684565	0.0220931367630079	2007.79315552089	TRUE	Hyper	zc2hc1a	>10	zc2hc1a	TRUE	Hyper_Up
LOC_00005591	3	0.213925107426837	3	0	0.277985768461987	0.0249886469844606	1156.03726509436	TRUE	Hyper	DDX56	2-3	DDX56	TRUE	Hyper_Up
