gene_id	n_cpgs	mean_ctrl_entropy	mean_ampu_entropy	mean_delta_entropy	mean_ctrl_beta	mean_ampu_beta	p_wilcox	expression	padj	entropy_class
LOC_00006533	104	0.249245918233914	0.308300454758302	0.059054536524388	0.775916521307543	0.763349688472617	0.00584893531924307	5.6900161832058	0.189138866626282	NS
LOC_00006534	161	0.360251375457722	0.373372406222497	0.0131210307647755	0.814193685012033	0.814470819293895	0.459853652030922	6.11250445459244	0.841979233090354	NS
LOC_00006535	175	0.370377568935794	0.385915275916049	0.0155377069802553	0.842186780162925	0.840307026245294	0.473083741608322	5.19637898811439	0.848207319046828	NS
LOC_00006537	487	0.543725830532895	0.533901940106497	-0.0098238904263975	0.502122784272941	0.505893975625319	0.100604310667575	10.2397902768864	0.539685896198772	NS
LOC_00006538	105	0.432486296260295	0.458158286462698	0.025671990202403	0.563734859863005	0.573937577057357	0.13768934357999	6.48030917603181	0.592042375485761	NS
LOC_00006539	621	0.396103773966506	0.399192660164414	0.00308888619790781	0.883189473467123	0.888870435386034	0.928345664515546	6.65826562544048	0.999110402286888	NS
LOC_00006540	419	0.376832214709277	0.365564379041103	-0.0112678356681732	0.883339787374396	0.889607301567148	0.305533967993033	5.60614369500423	0.755138018723487	NS
LOC_00006541	203	0.356504165639709	0.338231301727213	-0.0182728639124964	0.821015247418957	0.827677300543799	0.245977879836767	4.86836486228154	0.705725426647148	NS
LOC_00006542	754	0.599268545028299	0.578457555018228	-0.0208109900100709	0.778095168084956	0.789972974938227	0.0225685040092267	1.25168819560726	0.327204742679225	NS
LOC_00006543	3785	0.0176412004138541	0.017654336564074	0.0000131361502199503	0.00288654545708481	0.0028018429555692	0.910975572706364	4.46580658841908	0.99391506983564	NS
LOC_00006544	160	0.253280541512078	0.275497929844818	0.02221738833274	0.816852889674057	0.820239362473921	0.128636233462791	8.35491369190947	0.578622275817785	NS
LOC_00006545	243	0.635398560120839	0.61647520769238	-0.0189233524284589	0.728637301536489	0.742198188548061	0.0642995379311466	5.62174101884386	0.464223996511062	NS
LOC_00006546	6565	0.0198727073518304	0.0207679256562918	0.000895218304461323	0.00358200163258695	0.00359970345087309	0.379682569440455	6.77087078204953	0.801991764597664	NS
LOC_00006547	87	0.0163910419517608	0.0259590696999979	0.00956802774823705	0.002651174655485	0.00411140540103922	0.35555412352927	1.62263219888639	0.78922977445356	NS
LOC_00006549	300	0.576450347273574	0.550721093208725	-0.0257292540648498	0.684690103579633	0.702470503227134	0.119948761712129	3.93851227740722	0.56765577525122	NS
LOC_00006550	1285	0.194072866102038	0.18831911794074	-0.00575374816129844	0.332539756263128	0.333034037933005	0.191025758775629	9.25555182158886	0.651422406654318	NS
LOC_00006551	1605	0.0387598981285966	0.0401404328703877	0.00138053474179115	0.0445737814976645	0.043680794486528	0.245235483077898	8.42242132438545	0.705725426647148	NS
LOC_00006552	339	0.0814539575195923	0.0854367317828713	0.003982774263279	0.0540517463197353	0.0486388518382525	0.208835222363812	2.39772897100657	0.667411183693976	NS
LOC_00006553	7	0.45735354625818	0.610670929549146	0.153317383290966	0.883790986750431	0.742885316648104	0.296875	3.05020198632585	0.749070354265451	NS
LOC_00006554	641	0.34696442599791	0.345014516921139	-0.00194990907677045	0.81676911128977	0.819601019812193	0.865505159635497	4.84927988714565	0.981000810587503	NS
LOC_00006555	165	0.715439968110379	0.732837870793139	0.01739790268276	0.629145660017431	0.644493716688213	0.443412953104776	6.97176429460625	0.83475293627931	NS
LOC_00006556	94	0.590635307885746	0.614694268315677	0.0240589604299312	0.611714825857038	0.622445277703887	0.169748819898714	6.20214110551865	0.634609661403246	NS
LOC_00006557	661	0.25047443012739	0.241745728485161	-0.00872870164222922	0.265241109138828	0.264430231108217	0.282008166410592	5.97107338024371	0.737567844356976	NS
LOC_00006559	88	0.130293631036145	0.138888897202648	0.00859526616650379	0.460521542853359	0.45724778379268	0.743247773068314	7.52545474862224	0.950958528248839	NS
LOC_00006560	189	0.352069124739779	0.326826497132215	-0.0252426276075645	0.867065073948844	0.870072057047715	0.131925252293234	5.53748064280131	0.58282995041743	NS
LOC_00006561	465	0.467633898189611	0.442579354683984	-0.0250545435056269	0.840228917863643	0.851570805655088	0.0480162470828746	5.29808167348619	0.4249511151361	NS
LOC_00006562	2620	0.0164908673920201	0.0195702698792302	0.00307940248721012	0.0026580549931254	0.00306783395742524	0.068441406765186	6.80660851505096	0.471794175786923	NS
LOC_00006563	574	0.411215835656699	0.405300025132823	-0.00591581052387569	0.873240584868399	0.87932609611377	0.622908931982395	5.83636233264856	0.912945433419584	NS
LOC_00006565	341	0.205764785422515	0.230184569968242	0.0244197845457275	0.242243954760699	0.240953127920371	0.00684688392258237	1.87848470152937	0.206514829397655	NS
LOC_00006566	410	0.525235439585846	0.52366886667889	-0.00156657290695607	0.814356637627389	0.820865389901591	0.859530398014443	4.82202183497991	0.978951469747523	NS
LOC_00006567	621	0.0906625494596116	0.0761183388301634	-0.0145442106294483	0.130335329516554	0.132968186898958	0.0051908953855365	6.92058130911469	0.180737522779817	NS
LOC_00006568	2452	0.0185558808802323	0.0177751868748054	-0.000780694005426866	0.003070872766092	0.00282452941658669	0.987246308424728	2.84570996746259	1	NS
LOC_00006569	1003	0.0223706245518095	0.0202797951286411	-0.00209082942316846	0.00371696158430203	0.00321751523617192	0.547666329715226	4.10941997744211	0.881736983792665	NS
LOC_00006570	694	0.0249878933491614	0.0188006419397968	-0.00618725140936457	0.00459810805829292	0.00293556325725424	0.179486684261331	5.40617043790543	0.646008548369141	NS
LOC_00006571	664	0.0141010180035309	0.0184306788577572	0.00432966085422625	0.00217769462970617	0.00276406701418997	0.122433905117931	6.12828812721478	0.572518862754946	NS
LOC_00006572	1247	0.0183595443520901	0.02098909488284	0.00262955053074992	0.00322402246744686	0.00351092603918385	0.385887242418882	6.31319365039121	0.804275158260487	NS
LOC_00006573	296	0.592617995155707	0.575881872043092	-0.0167361231126156	0.77384743282151	0.79280639385112	0.0941883884122901	5.02298540308544	0.528502124600385	NS
LOC_00006574	76	0.345705542802129	0.325743999026798	-0.019961543775331	0.698352581144704	0.700996960987296	0.630341692511433	6.60180526211614	0.915138784384668	NS
LOC_00006575	186	0.551818433463245	0.546821923616188	-0.00499650984705633	0.78721926167053	0.794544389383778	0.608597150731357	4.61526084621781	0.907821974303298	NS
LOC_00006576	186	0.521351083735105	0.502199398401569	-0.0191516853335361	0.843171401315138	0.850319349650144	0.214893921204137	3.57519859633199	0.675076268166611	NS
LOC_00006577	235	0.492765879289513	0.463567672322719	-0.0291982069667942	0.834932788196234	0.847389544570378	0.016556529743923	7.75943018158617	0.28876356253015	NS
LOC_00006578	327	0.698574315907214	0.678392159513378	-0.0201821563938357	0.738244337668994	0.744383112979586	0.00477684824667955	4.21970795067272	0.175340233485667	NS
LOC_00006579	218	0.314433580461955	0.335006390361215	0.0205728098992599	0.80344769766194	0.798917321982282	0.139466254114708	3.7457928734603	0.594377881460129	NS
LOC_00006580	433	0.382383855601514	0.368362875841196	-0.0140209797603186	0.87491122052723	0.878974223104492	0.203946872072561	5.65166144948869	0.662505532184865	NS
LOC_00006581	184	0.494189658332456	0.477461403338067	-0.016728254994389	0.774151581799676	0.782363567154741	0.257169670207267	7.2696252579066	0.716907687119058	NS
LOC_00006582	1560	0.173311014248628	0.166962303776549	-0.00634871047207883	0.291313027820335	0.290674073806274	0.320295149913988	7.63914964879559	0.764418141032853	NS
LOC_00006583	215	0.405562281119347	0.399748072689802	-0.00581420842954444	0.851146809398552	0.857950434824971	0.781836212753757	6.46695419858518	0.962368146977713	NS
LOC_00006584	604	0.416678198460011	0.401501718196981	-0.0151764802630301	0.833300019576348	0.839593455996057	0.124884276569774	11.5224720831747	0.574886166522116	NS
LOC_00006585	13	0.61942790377425	0.600236282801348	-0.0191916209729028	0.790537652020575	0.84207706068404	0.541748046875	2.76096596921638	0.879526813797599	NS
LOC_00006586	2	0.753168724219175	0.815661503424097	0.062492779204922	0.744047619047619	0.746384381338742		2.36381110056254		
LOC_00006587	191	0.56130104733503	0.564184987266315	0.00288393993128564	0.801206520066872	0.809127572590719	0.768139291558617	3.64518243935188	0.95897601608298	NS
