motif_id	motif_name	tf_class	methyl_sens	odds_ratio	pvalue	n_dmr_hits	n_total_hits	fdr	direction
MA2003.2	NKX2-4	NK	Unknown	168.567121508263	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000197094137161791	104	20184	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000394767962962294	Hypo
MA1489.1	FOXN3	FOX	MethylMinus	173.320682779949	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000224671279534193	103	19228	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000449342559068386	Hypo
MA0161.3	NFIC	Nuclear factor 1	Unknown	174.826946608711	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000134070640766495	102	18604	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000267748112498485	Hypo
MA1966.2	TFAP4::ETV1	bHLH-ZIP	MethylMinus	163.890921413061	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000138283153600105	104	20567	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000275756449785275	Hypo
MA0193.1	schlank	""	Unknown	163.548526989819	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000173434299900445	104	20612	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000345347246292992	Hypo
MA1624.2	Stat5a	STAT factors	Unknown	179.625041055579	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000181410300915452	101	17729	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000360701941382257	Hypo
MA1476.3	Dlx5	NK	Unknown	204.340759204767	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000197330717975333	97	14341	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000391784894872308	Hypo
MA0870.1	Sox1	SOX-related factors	LittleEffect	173.945956353883	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000223834306756137	102	18698	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000443758843961949	Hypo
MA0136.4	Elf5	Ets-related	MethylMinus	158.91994419593	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000239573548700001	105	21711	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000474272054257851	Hypo
MA1718.1	ZNF8	Factors with multiple dispersed zinc fingers	Unknown	173.16571406982	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000353091072662174	102	18782	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000697982642911293	Hypo
MA0519.2	Stat5a::Stat5b	STAT factors	Unknown	191.06671646422	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000507735095295105	99	16133	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100222492723468	Hypo
MA0681.3	PHOX2B	Paired-related HD factors	Unknown	160.487607450652	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000132851114969688	104	21021	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000261857045714494	Hypo
MA2272.1	slp2	FOX	MethylMinus	175.949290490954	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000148526592825082	101	18103	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000292331241947632	Hypo
MA0684.3	RUNX3	Runt-related factors	LittleEffect	175.103720711632	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000242044833916786	101	18191	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000475707162762861	Hypo
MA0757.2	ONECUT3	HD-CUT	Unknown	163.737534792834	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000346083885756169	103	20195	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000679202092795248	Hypo
MA1567.3	Tbx6	TBX6-related factors	Unknown	185.040303227004	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000430655031457842	99	16486	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000843959932151915	Hypo
MA1730.2	ZNF708	More than 3 adjacent zinc fingers	Unknown	163.187090108128	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000496154108300488	103	20266	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000097092226365699	Hypo
MA1457.2	grh	Grainyhead-related factors	Unknown	192.720299912784	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000498115135755346	98	15653	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000973361283929384	Hypo
MA1148.2	PPARA::RXRA	Thyroid hormone receptor-related factors (NR1)	Unknown	173.707394049818	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000054436207012596	101	18338	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106220793626298	Hypo
MA0836.3	CEBPD	CEBP-related	MethylMinus	184.230260172177	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000678277698885271	99	16562	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000132162264074641	Hypo
MA2167.1	fkh-3	FOX	MethylMinus	183.562462896006	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000986847045172902	99	16625	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000192012239360785	Hypo
MA2118.1	FOXS1	FOX	MethylMinus	172.638311561629	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101603262401554	101	18452	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000197408906406443	Hypo
MA0860.1	Rarg	Thyroid hormone receptor-related factors (NR1)	Unknown	171.286509972614	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000224671173825064	101	18598	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000435900482549483	Hypo
MA0093.4	USF1	bHLH-ZIP	MethylMinus	181.777427929281	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026951292258401	99	16795	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000522157326542562	Hypo
MA1459.2	M1BP	More than 3 adjacent zinc fingers	Unknown	179.331012608268	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107522393899889	99	17032	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000208019176834728	Hypo
MA0035.5	GATA1	C4-GATA-related	Unknown	167.504244241267	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021279802111685	101	19018	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000411107666327871	Hypo
MA0029.2	Mecom	Factors with multiple dispersed zinc fingers	Unknown	156.036378907126	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000564752569063179	103	21223	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108950849725786	Hypo
MA1985.1	ZNF669	More than 3 adjacent zinc fingers	Unknown	158.038558428025	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002384427325032	102	20484	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000459347951441808	Hypo
MA2332.1	ZNF175	More than 3 adjacent zinc fingers	Unknown	157.021569292217	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000047404476365682	102	20623	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000911933570763543	Hypo
MA1561.2	SOX12	SOX-related factors	LittleEffect	171.492369250171	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000971349210430896	99	17827	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018659769035358	Hypo
MA1977.2	ZNF324	More than 3 adjacent zinc fingers	Unknown	161.318713867639	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105999451787465	101	19771	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000203339793428913	Hypo
MA1146.2	NR1H4::RXRA	Thyroid hormone receptor-related factors (NR1)	Unknown	170.971143927007	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000131648617106237	99	17882	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000252187646271019	Hypo
MA2122.1	Ebf4	EBF-related	Unknown	181.699335149543	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000151489157785037	97	16108	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000289786843965197	Hypo
MA1420.1	IRF5	Interferon-regulatory factors	Unknown	175.836529449405	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000181813596173715	98	17023	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000347307318357082	Hypo
MA1604.2	Ebf2	Early B-Cell Factor-related factors	Unknown	175.565634290478	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000212270605585265	98	17050	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000404919558553405	Hypo
MA1485.1	FERD3L	Tal-related	Unknown	175.485493091203	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000222228193105126	98	17058	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000423321397215638	Hypo
MA0163.1	PLAG1	More than 3 adjacent zinc fingers	Unknown	142.789189976176	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000234931994111292	105	24234	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000446895776507793	Hypo
MA1603.2	Dmrt1	DMRT factors	Unknown	175.325380963431	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000243550772326725	98	17074	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000462644563331938	Hypo
MA0263.1	ceh-10::ttx-3	Paired-related HD factors	Unknown	175.145526398429	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000269965789875803	98	17092	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000512107807535994	Hypo
MA1929.2	CTCF	More than 3 adjacent zinc fingers	Unknown	163.047893060629	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000678101618669066	100	19143	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000128452629294474	Hypo
MA0808.1	TEAD3	TEF-1-related factors	Unknown	178.659493787404	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000846433286127785	97	16397	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000160116963292506	Hypo
MA1479.2	DMRTC2	DMRT factors	Unknown	172.960839217074	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000947375615196194	98	17313	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000178963327031514	Hypo
MA1643.2	NFIB	Nuclear factor 1	Unknown	167.070731836433	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130847181222685	99	18303	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000246833602251103	Hypo
MA2300.1	CG8319	More than 3 adjacent zinc fingers	Unknown	161.818273917829	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000143831817486479	100	19288	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000270952884393616	Hypo
MA1646.2	OSR2	More than 3 adjacent zinc fingers	Unknown	161.620176631111	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016280484754441	100	19312	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000306270997728572	Hypo
MA1644.2	NFYC	Heteromeric CCAAT-binding	Unknown	151.540082634198	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000199206577559577	102	21396	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000374233598118819	Hypo
MA1105.3	GRHL2	Grainyhead-related factors	Unknown	184.258104610985	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000263689613670933	96	15719	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000494690432258692	Hypo
MA1945.2	ETV5::FIGLA	Ets-related	MethylMinus	156.381986440121	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000301618721700262	101	20440	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000565068361699803	Hypo
MA1150.2	RORB	Thyroid hormone receptor-related factors (NR1)	Unknown	175.43404248953	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000530313771349603	97	16711	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000992152962332637	Hypo
MA1992.2	Ikzf3	Three-zinc finger Kruppel-related	Unknown	159.524601011049	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000679722486801655	100	19591	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000126993419344836	Hypo
MA0253.1	vnd	NK	Unknown	182.488700285297	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000703935692297975	96	15881	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000131337042864362	Hypo
MA1983.2	ZNF582	More than 3 adjacent zinc fingers	Unknown	164.095809459052	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000775149057233547	99	18636	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000144425857175389	Hypo
MA1637.2	EBF3	Early B-Cell Factor-related factors	Unknown	173.95294216094	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000123721905272735	97	16858	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000230203872925498	Hypo
MA2183.1	nhr-33	RXR-related receptors (NR2)	Unknown	187.296697176459	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000137511844096943	95	15141	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000025551314005462	Hypo
MA1123.3	TWIST1	Tal-related	Unknown	173.692934075807	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014360939565895	97	16884	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026647955979222	Hypo
MA1111.2	NR2F2	RXR-related receptors (NR2)	Unknown	161.556708765788	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000361215935429718	99	18929	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000667538811472559	Hypo
MA2286.1	svp	RXR-related receptors (NR2)	Unknown	161.556708765788	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000361215935429718	99	18929	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000667538811472559	Hypo
MA2338.1	Ppara	Thyroid hormone receptor-related factors (NR1)	Unknown	161.556708765788	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000361215935429718	99	18929	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000667538811472559	Hypo
MA2250.1	klu	More than 3 adjacent zinc fingers	Unknown	142.674628331599	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000438375980773147	103	23160	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000809035346630117	Hypo
MA1541.2	NR6A1	GCNF-related receptors (NR6)	Unknown	170.949999680841	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000696858109605488	97	17162	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000128433118441499	Hypo
MA1599.2	ZNF682	More than 3 adjacent zinc fingers	Unknown	165.480927742022	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000752811005997326	98	18106	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000138557917590319	Hypo
MA0017.3	NR2F1	RXR-related receptors (NR2)	Unknown	164.910596372963	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105688319197129	98	18169	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019426112111537	Hypo
MA0242.1	Bgb::run	Runt-related factors	Unknown	175.700189636331	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106482077558939	96	16338	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000195456320263175	Hypo
MA1133.2	JUN::JUNB	Jun-related	MethylMinus	189.61827962501	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000127896729641558	94	14666	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000023444864841427	Hypo
MA2292.1	wor	More than 3 adjacent zinc fingers	Unknown	158.699804844669	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000209123430431612	99	19269	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000382830796032064	Hypo
MA0471.3	E2F6	E2F	Unknown	162.743121778217	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000386860722217941	98	18412	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000707254098873604	Hypo
MA1620.2	Ptf1A	Tal-related	Unknown	162.584598516217	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000425596939815404	98	18430	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000777028193067802	Hypo
MA2298.1	CG3065	Three-zinc finger Kruppel-related	Unknown	151.262493904831	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000731007952273819	100	20533	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000133284180856351	Hypo
MA2146.1	nhr-86	Steroid hormone receptors (NR3)	Unknown	179.662451926915	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000793739607817457	95	15803	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000144528522172109	Hypo
MA1588.1	ZNF136	More than 3 adjacent zinc fingers	Unknown	171.755499436883	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101866324354411	96	16728	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000185236226663161	Hypo
MA1960.2	MGA::EVX1	TBX6-related factors	Unknown	179.093866117916	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109008062488647	95	15856	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000197958641479383	Hypo
MA0056.3	MZF1	More than 3 adjacent zinc fingers	Unknown	165.799474224704	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000140888649563887	97	17704	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000025551310347006	Hypo
MA2252.1	lmd	More than 3 adjacent zinc fingers	Unknown	134.034076521583	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000176776524744133	104	25184	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000320172375932858	Hypo
MA2098.1	ZNF766	More than 3 adjacent zinc fingers	Unknown	170.390780947733	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000223640906981258	96	16866	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000404513831750961	Hypo
MA0502.3	NFYB	Heteromeric CCAAT-binding	Unknown	159.09059890873	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000355503601395172	98	18835	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000642169635411438	Hypo
MA0598.4	EHF	Ets-related	MethylMinus	157.88132474146	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000747823830309211	98	18979	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000134905437997503	Hypo
MA2202.1	byn	Brachyury-related factors	Unknown	173.760433912346	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000758474069893759	95	16184	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000136645725290383	Hypo
MA0640.3	ELF3	Ets-related	MethylMinus	157.814642334501	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000779235449154751	98	18987	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000140200618460868	Hypo
MA2278.1	SoxN	SOX-related factors	LittleEffect	157.200304283843	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000113920386879772	98	19061	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000204695998588719	Hypo
MA1716.2	ZNF76	More than 3 adjacent zinc fingers	Unknown	161.623129370879	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000169090222193684	97	18165	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000303426722829774	Hypo
MA0782.3	PKNOX1	TALE-type homeo domain factors	Unknown	152.179159611055	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000185795788663869	99	20166	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000332965610737091	Hypo
