motif_id	motif_name	tf_class	methyl_sens	odds_ratio	pvalue	n_concord	n_bg	fdr
MA0103.4	ZEB1	HD-ZF factors	Unknown	1.00223564993692	0.517994033145056	167	35886	0.91564882563275
MA0820.2	FIGLA	Tal-related	Unknown	1.00223564993692	0.517994033145056	167	35886	0.91564882563275
MA1914.2	Snail	More than 3 adjacent zinc fingers	Unknown	1.00223564993692	0.517994033145056	167	35886	0.91564882563275
MA1923.2	Tcf3-4-12	E2A	Unknown	1.00223564993692	0.517994033145056	167	35886	0.91564882563275
MA1467.3	Atoh1	Tal-related	Unknown	1.00219579668373	0.519436162967094	114	24498	0.91564882563275
MA0521.3	Tcf12	E2A	Unknown	1.0020016864352	0.519273617238143	141	30306	0.91564882563275
MA0633.3	Twist2	Tal-related	Unknown	1.0020016864352	0.519273617238143	141	30306	0.91564882563275
MA1635.2	BHLHE22	Tal-related	Unknown	1.0020016864352	0.519273617238143	141	30306	0.91564882563275
MA1993.2	Neurod2	Tal-related	Unknown	1.0020016864352	0.519273617238143	141	30306	0.91564882563275
MA1997.2	Olig2	Tal-related	Unknown	1.0020016864352	0.519273617238143	141	30306	0.91564882563275
MA2308.1	da	E2A	Unknown	1.0020016864352	0.519273617238143	141	30306	0.91564882563275
MA2317.1	nau	MyoD/ASC-related factors	Unknown	1.0020016864352	0.519273617238143	141	30306	0.91564882563275
MA2321.1	tx	Tal-related	Unknown	1.0020016864352	0.519273617238143	141	30306	0.91564882563275
MA0756.3	ONECUT2	HD-CUT	Unknown	1.00186159840114	0.523705240641389	59	12683	0.91564882563275
MA2173.1	mef-2	Regulators of differentiation	Unknown	1.00176244933433	0.519723265751819	157	33753	0.91564882563275
MA1877.2	Hes-b	Hairy-related factors	Unknown	1.00162235098749	0.524406519168674	58	12471	0.91564882563275
MA0131.3	HINFP	Factors with multiple dispersed zinc fingers	Unknown	1.0016144842853	0.525004338698687	53	11396	0.91564882563275
MA0002.3	Runx1	Runt-related factors	LittleEffect	1.001546819079	0.521223392264052	120	25804	0.91564882563275
MA0036.4	GATA2	C4-GATA-related	Unknown	1.00126555318574	0.522463713619864	107	23015	0.91564882563275
MA0458.2	slp1	FOX	MethylMinus	1.00121269019424	0.522686461022415	105	22586	0.91564882563275
MA1534.2	NR1I3	Thyroid hormone receptor-related factors (NR1)	Unknown	1.00083089426119	0.52627115256045	59	12696	0.91564882563275
MA0041.3	FOXD3	FOX	MethylMinus	1.00077351771231	0.522962183836885	156	33571	0.91564882563275
MA2334.1	ZNF547	More than 3 adjacent zinc fingers	Unknown	1.00075640703567	0.524821752971203	84	18077	0.91564882563275
MA0508.4	PRDM1	More than 3 adjacent zinc fingers	Unknown	1.00067134743034	0.523593254280533	136	29270	0.91564882563275
MA1105.3	GRHL2	Grainyhead-related factors	Unknown	1.00019552728615	0.526983131375896	73	15719	0.91564882563275
MA0610.2	DMRT3	DMRT factors	Unknown	1.00012208521548	0.525904573569648	108	23257	0.91564882563275
MA1863.2	FoxE	FOX	MethylMinus	1.00006103888177	0.524805835071412	228	49100	0.91564882563275
MA1866.2	FoxI-a	FOX	MethylMinus	1.00006103888177	0.524805835071412	228	49100	0.91564882563275
MA1871.2	FoxM	FOX	MethylMinus	1.00006103888177	0.524805835071412	228	49100	0.91564882563275
MA2279.1	Sp1	Three-zinc finger Kruppel-related	MethylMinus	0.99993896484375	0.527332102167664	79	17015	0.91564882563275
MA0512.2	Rxra	RXR-related receptors (NR2)	Unknown	0.999612982333628	0.527594232748957	95	20467	0.91564882563275
MA0140.3	GATA1::TAL1	C4-GATA-related	Unknown	0.999438812051307	0.528553455285136	81	17454	0.91564882563275
MA1864.2	FoxF	FOX	MethylMinus	0.999399773992181	0.527155176041464	219	47193	0.91564882563275
MA1636.2	CEBPG	CEBP-related	Unknown	0.999220463747188	0.529268356189295	79	17027	0.91564882563275
MA2323.1	Pgr	Steroid hormone receptors (NR3)	Unknown	0.999140662103474	0.5293842695453	82	17675	0.91564882563275
MA2260.1	pdm3	POU domain factors	Unknown	0.999139533689581	0.531129281641416	51	10993	0.91564882563275
MA1113.3	PBX2	TALE-type homeo domain factors	Unknown	0.999076776790611	0.529626946872173	80	17245	0.91564882563275
MA0162.5	EGR1	Three-zinc finger Kruppel-related	MethylMinus	0.998920094108199	0.529496285265552	104	22422	0.91564882563275
MA1460.2	pho	More than 3 adjacent zinc fingers	Unknown	0.998854869878173	0.531195882341571	59	12721	0.91564882563275
MA2310.1	fru	Factors with multiple dispersed zinc fingers	Unknown	0.998477988795815	0.531684233245339	68	14667	0.91564882563275
MA0909.4	Hoxd13	HOX	Unknown	0.998464258608938	0.530455753703805	170	36668	0.91564882563275
MA0261.1	lin-14	""	Unknown	0.998419665583039	0.530580020994095	189	40768	0.91564882563275
MA2246.1	Jra	Jun-related	Unknown	0.998318362162869	0.533077522153476	51	11002	0.91564882563275
MA1148.2	PPARA::RXRA	Thyroid hormone receptor-related factors (NR1)	Unknown	0.998245500680122	0.531793315164355	85	18338	0.91564882563275
MA1109.2	NEUROD1	Tal-related	Unknown	0.997706710466622	0.533213794252877	91	19643	0.91564882563275
MA0733.2	EGR4	Three-zinc finger Kruppel-related	Unknown	0.997449145346216	0.533853511488201	103	22239	0.91564882563275
MA0758.1	E2F7	E2F	Unknown	0.997419948563463	0.534295652388169	74	15978	0.91564882563275
MA2142.1	nhr-142	RXR-related receptors (NR2)	Unknown	0.996839264670157	0.535967558399792	68	14691	0.91564882563275
MA0668.3	Neurod2	Tal-related	Unknown	0.996645020930913	0.53623720047547	93	20096	0.91564882563275
MA0086.3	sna	More than 3 adjacent zinc fingers	Unknown	0.996452116425715	0.536790380178437	94	20316	0.91564882563275
MA1717.2	ZNF784	Factors with multiple dispersed zinc fingers	Unknown	0.996449472843925	0.538404382609531	39	8429	0.91564882563275
MA2298.1	CG3065	Three-zinc finger Kruppel-related	Unknown	0.996409583165633	0.536912832450195	95	20533	0.91564882563275
MA1969.2	THRA	Thyroid hormone receptor-related factors (NR1)	Unknown	0.996181761228174	0.53756627656022	86	18592	0.91564882563275
MA0897.2	Hmx2	NK	Unknown	0.996030362819993	0.5380117713975	96	20757	0.91564882563275
MA2098.1	ZNF766	More than 3 adjacent zinc fingers	Unknown	0.995974781513524	0.53815713573861	78	16866	0.91564882563275
MA1524.3	Msgn1	Tal-related	Unknown	0.995788443620365	0.538785736920276	107	23141	0.91564882563275
MA2263.1	Poxm	Paired domain only	Unknown	0.995601492744334	0.539282663566846	61	13195	0.91564882563275
MA1647.3	Prdm4	Factors with multiple dispersed zinc fingers	Unknown	0.995332880483452	0.539997108006083	92	19906	0.91564882563275
MA1999.2	Prdm5	More than 3 adjacent zinc fingers	Unknown	0.99512451018948	0.540969869500524	123	26619	0.91564882563275
MA0762.2	ETV2	Ets-related	MethylMinus	0.995119580126926	0.54057796955557	89	19261	0.91564882563275
MA1471.2	BARX2	NK	Unknown	0.995067677250065	0.540725246940596	89	19262	0.91564882563275
MA0090.4	TEAD1	TEF-1-related factors	Unknown	0.994756373226396	0.541608639785205	89	19268	0.91564882563275
MA0165.1	Abd-B	HOX	Unknown	0.99454711683298	0.542803459474186	126	27284	0.91564882563275
MA1979.2	ZNF416	More than 3 adjacent zinc fingers	Unknown	0.994497101401421	0.542344442962377	89	19273	0.91564882563275
MA2239.1	gsb	Paired plus homeo domain	Unknown	0.994446132584639	0.542209649842318	57	12344	0.91564882563275
MA2225.1	erm	More than 3 adjacent zinc fingers	Unknown	0.993921128449454	0.544504343955265	114	24701	0.91564882563275
MA1575.2	THRB	Thyroid hormone receptor-related factors (NR1)	Unknown	0.993858653589784	0.54376777152545	45	9751	0.91564882563275
MA2207.1	ci	More than 3 adjacent zinc fingers	Unknown	0.993427446943261	0.546025992420022	115	24930	0.91564882563275
MA1893.1	Klf6-7-like	Three-zinc finger Kruppel-related	Unknown	0.993365899881253	0.54693996932305	147	31869	0.91564882563275
MA1108.3	MXI1	bHLH-ZIP	MethylMinus	0.993080188242908	0.54870791093864	190	41203	0.91564882563275
MA2268.1	sage	TALE-type homeo domain factors	Unknown	0.992943194902356	0.547276313881343	107	23207	0.91564882563275
MA0600.3	RFX2	RFX-related factors	Unknown	0.992676919147122	0.546543342701898	55	11932	0.91564882563275
MA0536.2	pnr	C4-GATA-related	Unknown	0.992427795018062	0.54861090673536	23	4991	0.91564882563275
MA0067.3	PAX2	Paired domain only	MethylPlus	0.992157705169697	0.548221861489686	68	14760	0.91564882563275
MA0108.3	TBP	TBP-related factors	Unknown	0.992122511985262	0.551426724277829	166	36033	0.91564882563275
MA0249.3	twi	Tal-related	Unknown	0.991239212668911	0.552562443615889	112	24333	0.91564882563275
MA0665.1	MSC	Tal-related	Unknown	0.991230548264438	0.551752102608104	92	19988	0.91564882563275
MA2204.1	CG4360	More than 3 adjacent zinc fingers	Unknown	0.991093786871151	0.554290578092769	148	32159	0.91564882563275
MA1546.2	PAX3	Paired plus homeo domain	Unknown	0.991056795169996	0.550586640610554	57	12386	0.91564882563275
MA2289.1	toy	Paired plus homeo domain	Unknown	0.990898723547196	0.551570907152631	69	14996	0.91564882563275
MA2150.1	pag-3	More than 3 adjacent zinc fingers	Unknown	0.990849675146433	0.557161269055871	230	49989	0.91564882563275
MA1939.2	ERF::SREBF2	Ets-related	MethylMinus	0.990822452964581	0.551318098117738	60	13041	0.91564882563275
MA2264.1	Rel	NF-kappaB-related factors	LittleEffect	0.990382255589217	0.552705181095161	65	14134	0.91564882563275
MA2205.1	CG7928	More than 3 adjacent zinc fingers	Unknown	0.989970575327261	0.55563492755205	97	21101	0.91564882563275
MA0122.4	Nkx3-2	NK	Unknown	0.98996006626924	0.553796053742523	65	14140	0.91564882563275
MA1726.2	ZNF331	More than 3 adjacent zinc fingers	Unknown	0.989865221219039	0.555721775739436	93	20233	0.91564882563275
MA1728.2	ZNF549	More than 3 adjacent zinc fingers	Unknown	0.989716110510897	0.557548658230195	120	26111	0.91564882563275
MA0775.2	MEIS3	TALE-type homeo domain factors	Unknown	0.98967811890269	0.5574255876028	115	25024	0.91564882563275
MA2108.1	sqz	More than 3 adjacent zinc fingers	Unknown	0.989594349869765	0.561450159014384	225	48964	0.91564882563275
MA0075.4	PRRX2	Paired-related HD factors	MethylPlus	0.989593630474193	0.556731312304839	97	21109	0.91564882563275
MA0198.1	OdsH	Paired-related HD factors	Unknown	0.989593630474193	0.556731312304839	97	21109	0.91564882563275
MA0241.1	ro	HOX	Unknown	0.989593630474193	0.556731312304839	97	21109	0.91564882563275
MA0618.2	LBX1	NK	Unknown	0.989593630474193	0.556731312304839	97	21109	0.91564882563275
MA0644.3	ESX1	Paired-related HD factors	Unknown	0.989593630474193	0.556731312304839	97	21109	0.91564882563275
MA0661.2	MEOX1	HOX	Unknown	0.989593630474193	0.556731312304839	97	21109	0.91564882563275
MA0701.3	LHX9	HD-LIM	Unknown	0.989593630474193	0.556731312304839	97	21109	0.91564882563275
MA0710.2	NOTO	NK	Unknown	0.989593630474193	0.556731312304839	97	21109	0.91564882563275
MA0725.2	VSX1	Paired-related HD factors	Unknown	0.989593630474193	0.556731312304839	97	21109	0.91564882563275
MA0726.2	VSX2	Paired-related HD factors	Unknown	0.989593630474193	0.556731312304839	97	21109	0.91564882563275
MA0889.2	GBX1	HOX	Unknown	0.989593630474193	0.556731312304839	97	21109	0.91564882563275
MA1155.1	ZSCAN4	More than 3 adjacent zinc fingers	Unknown	0.988625035840032	0.56111173672327	124	27011	0.91564882563275
MA1570.1	TFAP4	bHLH-ZIP	MethylMinus	0.988264199020435	0.557326435908807	55	11985	0.91564882563275
MA1730.2	ZNF708	More than 3 adjacent zinc fingers	Unknown	0.988245835292631	0.560377979852451	93	20266	0.91564882563275
MA0463.3	BCL6	More than 3 adjacent zinc fingers	Unknown	0.988244796403783	0.558641423915116	70	15254	0.91564882563275
MA0468.1	DUX4	Paired-related HD factors	Unknown	0.988194321928599	0.558526856408755	67	14601	0.91564882563275
MA1963.2	SATB1	HD-CUT	Unknown	0.988044803380462	0.562625235300759	119	25937	0.91564882563275
MA2288.1	tj	Maf-related	Unknown	0.988022910566515	0.560121829106106	81	17655	0.91564882563275
MA0077.2	SOX9	SOX-related factors	LittleEffect	0.98751866071868	0.562618696017862	95	20717	0.91564882563275
MA1873.2	FoxQ	FOX	MethylMinus	0.98727061913823	0.568905231339948	204	44498	0.91564882563275
MA0773.1	MEF2D	Regulators of differentiation	Unknown	0.98705670597103	0.564109638706843	97	21163	0.91564882563275
MA0143.5	SOX2	SOX-related factors	LittleEffect	0.986988681187004	0.565989546288631	121	26401	0.91564882563275
MA0514.3	Sox3	SOX-related factors	LittleEffect	0.986988681187004	0.565989546288631	121	26401	0.91564882563275
MA1120.2	SOX13	SOX-related factors	LittleEffect	0.986988681187004	0.565989546288631	121	26401	0.91564882563275
MA0812.2	TFAP2B	AP-2	Unknown	0.986922143707818	0.559982916205376	49	10692	0.91564882563275
MA0114.5	HNF4A	RXR-related receptors (NR2)	Unknown	0.986804586794656	0.564356857391727	91	19859	0.91564882563275
MA2111.1	HNF4	RXR-related receptors (NR2)	Unknown	0.986532518044712	0.564697773687648	86	18773	0.91564882563275
MA2151.1	pax-2	Paired domain only	Unknown	0.986486005408774	0.561119355592595	50	10915	0.91564882563275
MA1597.1	ZNF528	More than 3 adjacent zinc fingers	Unknown	0.986288449472358	0.565743779841916	90	19651	0.91564882563275
MA1861.2	FoxB	FOX	MethylMinus	0.986155294119511	0.566897564198323	99	21619	0.91564882563275
MA2099.1	ZNF770	Factors with multiple dispersed zinc fingers	Unknown	0.986014930502654	0.565963854573341	84	18346	0.91564882563275
MA1439.2	elt-6	C4-GATA-related	Unknown	0.985973505829512	0.57324089255572	201	43901	0.91564882563275
MA1874.2	GATA-a	C4-GATA-related	Unknown	0.985973505829512	0.57324089255572	201	43901	0.91564882563275
MA0264.2	ceh-22	NK	Unknown	0.985793923933103	0.566775053652306	86	18787	0.91564882563275
MA1921.2	Tbx15/18/22	TBX1-related factors	Unknown	0.985772262889137	0.56540265628856	72	15729	0.91564882563275
MA1684.1	Foxn1	FOX	MethylMinus	0.985051117941375	0.574115826216058	154	33667	0.91564882563275
MA2148.1	odd-2	More than 3 adjacent zinc fingers	Unknown	0.98495995461502	0.567212715069247	69	15086	0.91564882563275
MA0624.3	Nfatc1	NFAT-related factors	Unknown	0.984445789732694	0.578754060958042	208	45500	0.91564882563275
MA0625.3	NFATC3	NFAT-related factors	Unknown	0.984445789732694	0.578754060958042	208	45500	0.91564882563275
MA0115.1	NR1H2::RXRA	Thyroid hormone receptor-related factors (NR1)	Unknown	0.984415482859094	0.571590101006072	95	20782	0.91564882563275
MA0670.2	NFIA	Nuclear factor 1	Unknown	0.984086925922487	0.578797761390013	182	39827	0.91564882563275
MA0671.2	NFIX	Nuclear factor 1	Unknown	0.984086925922487	0.578797761390013	182	39827	0.91564882563275
MA2327.1	PGR	Steroid hormone receptors (NR3)	Unknown	0.984038700547434	0.566913986141248	50	10942	0.91564882563275
MA1935.2	ERF::FOXI1	Ets-related	MethylMinus	0.983987040020064	0.575300691046521	122	26700	0.91564882563275
MA0602.2	Arid5a	ARID-related	Unknown	0.983935102573692	0.568522237276767	59	12913	0.91564882563275
MA1712.2	ZNF454	More than 3 adjacent zinc fingers	Unknown	0.983797765138637	0.571186208131649	76	16636	0.91564882563275
MA0635.2	BARHL2	NK	Unknown	0.983726916866146	0.578474676027244	155	33931	0.91564882563275
MA0877.4	BARHL1	NK	Unknown	0.983726916866146	0.578474676027244	155	33931	0.91564882563275
MA1628.2	Zic1::Zic2	More than 3 adjacent zinc fingers	Unknown	0.983685459531157	0.572818644103165	87	19046	0.91564882563275
MA2113.1	Pax2-5-8-a	Paired domain only	Unknown	0.983556842049108	0.566114538356158	38	8320	0.91564882563275
MA2107.1	cg	More than 3 adjacent zinc fingers	Unknown	0.983386557309327	0.578262795800122	136	29782	0.91564882563275
MA1989.2	Bcl11B	Factors with multiple dispersed zinc fingers	Unknown	0.982932407469162	0.578009544184963	116	25414	0.91564882563275
MA0244.1	slbo	CEBP-related	Unknown	0.982822083431503	0.571941762685053	63	13804	0.91564882563275
MA0146.3	Zfx	More than 3 adjacent zinc fingers	Unknown	0.982788807076381	0.573922669713202	76	16653	0.91564882563275
MA0117.3	Mafb	Maf-related	MethylMinus	0.982571197675311	0.575581528144125	84	18410	0.91564882563275
MA1559.2	SNAI3	More than 3 adjacent zinc fingers	Unknown	0.98246805927861	0.577216429963222	95	20823	0.91564882563275
MA0899.2	HOXA10	HOX	Unknown	0.982320427891596	0.578102220824061	99	21703	0.91564882563275
MA1976.2	ZNF320	More than 3 adjacent zinc fingers	Unknown	0.981482102658608	0.582814669002535	120	26329	0.91564882563275
MA2183.1	nhr-33	RXR-related receptors (NR2)	Unknown	0.981365560805827	0.576679891229523	69	15141	0.91564882563275
MA1970.2	TRPS1	C4-GATA-related	Unknown	0.980883771836007	0.574385640031356	50	10977	0.91564882563275
MA1945.2	ETV5::FIGLA	Ets-related	MethylMinus	0.979793760557775	0.584657439120926	93	20440	0.91564882563275
MA0541.2	efl-1	E2F	Unknown	0.979781790749175	0.580295358128471	66	14506	0.91564882563275
MA0016.2	usp	RXR-related receptors (NR2)	Unknown	0.979692613805042	0.582651001855978	78	17145	0.91564882563275
MA2326.1	IKZF2	Factors with multiple dispersed zinc fingers	Unknown	0.979658156560977	0.594305978726682	193	42424	0.91564882563275
MA0545.2	hlh-1	MyoD/ASC-related factors	Unknown	0.979259606780216	0.586333428445931	94	20671	0.91564882563275
MA0898.2	Hmx3	NK	Unknown	0.979029908968543	0.582636916012355	68	14957	0.91564882563275
MA1711.2	ZNF343	More than 3 adjacent zinc fingers	Unknown	0.978942497570176	0.585210223360492	81	17818	0.91564882563275
MA1550.2	PPARD	Thyroid hormone receptor-related factors (NR1)	Unknown	0.97878386036302	0.587701277539115	94	20681	0.91564882563275
MA0142.1	Pou5f1::Sox2	POU domain factors	MethylPlus	0.978781978087657	0.587104854817164	90	19801	0.91564882563275
MA1478.2	DMRTA2	DMRT factors	Unknown	0.978467036970409	0.597093784704369	175	38514	0.91564882563275
MA0506.3	Nrf1	""	MethylMinus	0.978150101455464	0.585735549803749	72	15851	0.91564882563275
MA0651.3	HOXC11	HOX	Unknown	0.977362790344143	0.582462376902072	49	10796	0.91564882563275
MA1552.2	RARB	Thyroid hormone receptor-related factors (NR1)	Unknown	0.977089711370563	0.583104436166685	49	10799	0.91564882563275
MA0769.3	TCF7	TCF-7-related factors	Unknown	0.97696664867501	0.597465613858831	127	27993	0.91564882563275
MA0174.1	Dbx	Homeo	Unknown	0.976904347592637	0.602022850145922	172	37914	0.91564882563275
MA0182.1	CG4328	HD-LIM	Unknown	0.976904347592637	0.602022850145922	172	37914	0.91564882563275
MA1457.2	grh	Grainyhead-related factors	Unknown	0.976759429416412	0.589229980483566	71	15653	0.91564882563275
MA0460.1	ttk	Other factors with up to three adjacent zinc fingers	Unknown	0.976746673976882	0.587251747364999	62	13669	0.91564882563275
MA1106.2	HIF1A	PAS domain factors	MethylMinus	0.976655377131108	0.597443131344586	119	26238	0.91564882563275
MA1641.2	MYF5	MyoD/ASC-related factors	Unknown	0.976636122802192	0.588683871893318	67	14773	0.91564882563275
MA1506.2	HOXD10	HOX	Unknown	0.976588826039196	0.584555329893558	50	11025	0.91564882563275
MA1592.2	ZNF274	More than 3 adjacent zinc fingers	Unknown	0.976537443187687	0.589164332048808	68	14995	0.91564882563275
MA1114.2	PBX3	TALE-type homeo domain factors	Unknown	0.976459339393757	0.594378860876301	94	20730	0.91564882563275
MA0078.3	Sox17	SOX-related factors	LittleEffect	0.976426247498481	0.59575051822044	102	22495	0.91564882563275
MA2253.1	luna	Three-zinc finger Kruppel-related	Unknown	0.976374050521138	0.595277086802366	98	21614	0.91564882563275
MA1419.2	IRF4	Interferon-regulatory factors	Unknown	0.976296885566146	0.595011736355428	95	20954	0.91564882563275
MA0190.1	Gsc	Paired-related HD factors	Unknown	0.976232165517453	0.60254027125818	153	33749	0.91564882563275
MA0212.1	bcd	Paired-related HD factors	Unknown	0.976232165517453	0.60254027125818	153	33749	0.91564882563275
MA0234.1	oc	Paired-related HD factors	Unknown	0.976232165517453	0.60254027125818	153	33749	0.91564882563275
MA0467.3	Crx	Paired-related HD factors	MethylPlus	0.976232165517453	0.60254027125818	153	33749	0.91564882563275
MA0648.2	GSC	Paired-related HD factors	Unknown	0.976232165517453	0.60254027125818	153	33749	0.91564882563275
MA0682.3	PITX1	Paired-related HD factors	MethylPlus	0.976232165517453	0.60254027125818	153	33749	0.91564882563275
MA0711.2	OTX1	Paired-related HD factors	MethylPlus	0.976232165517453	0.60254027125818	153	33749	0.91564882563275
MA0714.2	PITX3	Paired-related HD factors	Unknown	0.976232165517453	0.60254027125818	153	33749	0.91564882563275
MA0719.2	RHOXF1	Paired-related HD factors	Unknown	0.976232165517453	0.60254027125818	153	33749	0.91564882563275
MA0891.2	GSC2	Paired-related HD factors	Unknown	0.976232165517453	0.60254027125818	153	33749	0.91564882563275
MA0915.2	dve	HD-CUT	Unknown	0.976232165517453	0.60254027125818	153	33749	0.91564882563275
MA1443.2	unc-30	Paired-related HD factors	Unknown	0.976232165517453	0.60254027125818	153	33749	0.91564882563275
MA2159.1	ceh-36	Paired-related HD factors	Unknown	0.976232165517453	0.60254027125818	153	33749	0.91564882563275
MA2285.1	sug	More than 3 adjacent zinc fingers	Unknown	0.9762094766055	0.593505669123136	85	18750	0.91564882563275
MA1547.2	PITX2	Paired-related HD factors	MethylPlus	0.976146675691383	0.584167216005231	45	9927	0.91564882563275
MA0051.2	IRF2	Interferon-regulatory factors	Unknown	0.976130840121103	0.597664472291761	109	24046	0.91564882563275
MA1476.3	Dlx5	NK	Unknown	0.976021502782926	0.589818217254047	65	14341	0.91564882563275
MA1872.2	FoxO	FOX	MethylMinus	0.975428159536388	0.599906230884607	110	24284	0.91564882563275
MA0254.1	vvl	POU domain factors	Unknown	0.975219839557731	0.609238937560846	193	42616	0.91564882563275
MA1594.1	ZNF382	Factors with multiple dispersed zinc fingers	Unknown	0.974754464712028	0.599448384276468	95	20987	0.91564882563275
MA2249.1	ken	Other factors with up to three adjacent zinc fingers	Unknown	0.974526003956444	0.599556898309907	92	20329	0.91564882563275
MA1564.2	SP9	Three-zinc finger Kruppel-related	Unknown	0.974506945014601	0.601866054795116	105	23202	0.91564882563275
MA0260.1	che-1	More than 3 adjacent zinc fingers	Unknown	0.97429476421854	0.610599923854657	172	38015	0.91564882563275
MA1450.2	lin-54	""	Unknown	0.973992333622658	0.600886321541884	91	20119	0.91564882563275
MA1527.2	NFIC	Nuclear factor 1	Unknown	0.973851536956115	0.597890849705755	75	16584	0.91564882563275
MA1964.2	SMAD2	SMAD factors	Unknown	0.973543350730254	0.611902319222878	160	35390	0.91564882563275
MA0056.3	MZF1	More than 3 adjacent zinc fingers	Unknown	0.97305539098967	0.601202540421218	80	17704	0.91564882563275
MA2170.1	lin-32	Tal-related	Unknown	0.973022875759961	0.605535234454368	101	22352	0.91564882563275
MA0774.1	MEIS2	TALE-type homeo domain factors	Unknown	0.97255769582423	0.606143572685564	97	21477	0.91564882563275
MA0532.2	Stat92E	STAT factors	Unknown	0.972496538837186	0.601536093790948	75	16607	0.91564882563275
MA0620.4	MITF	bHLH-ZIP	MethylMinus	0.972391088710234	0.593450914406319	47	10408	0.91564882563275
MA0482.3	GATA4	C4-GATA-related	Unknown	0.972261270897961	0.602168676711924	75	16611	0.91564882563275
MA0847.4	FOXD2	FOX	MethylMinus	0.972232277287351	0.613032316141721	134	29679	0.91564882563275
MA1600.2	ZNF684	More than 3 adjacent zinc fingers	Unknown	0.971966551309291	0.607848258844513	97	21490	0.91564882563275
MA0087.3	Sox5	SOX-related factors	LittleEffect	0.971926872407057	0.606537489590841	90	19940	0.91564882563275
MA0193.1	schlank	""	Unknown	0.971579138354364	0.608153348172321	93	20612	0.91564882563275
MA0457.2	PHDP	Paired-related HD factors	Unknown	0.971498373612098	0.622659042008494	205	45438	0.91564882563275
MA1441.2	lim-7	HD-LIM	Unknown	0.971498373612098	0.622659042008494	205	45438	0.91564882563275
MA1844.2	Atbf	HOX	Unknown	0.971498373612098	0.622659042008494	205	45438	0.91564882563275
MA1879.2	Hex	""	Unknown	0.971498373612098	0.622659042008494	205	45438	0.91564882563275
MA1881.2	Hmbox1	POU domain factors	Unknown	0.971498373612098	0.622659042008494	205	45438	0.91564882563275
MA1883.2	Hox1	HOX	Unknown	0.971498373612098	0.622659042008494	205	45438	0.91564882563275
MA1889.2	Isx	Paired-related HD factors	Unknown	0.971498373612098	0.622659042008494	205	45438	0.91564882563275
MA1895.2	Lhx3/4	HD-LIM	Unknown	0.971498373612098	0.622659042008494	205	45438	0.91564882563275
MA1900.2	Mnx	HOX	Unknown	0.971498373612098	0.622659042008494	205	45438	0.91564882563275
MA1904.2	Nk-3	NK	Unknown	0.971498373612098	0.622659042008494	205	45438	0.91564882563275
MA1905.2	Nkx3	NK	Unknown	0.971498373612098	0.622659042008494	205	45438	0.91564882563275
MA1909.2	Prop	Paired-related HD factors	Unknown	0.971498373612098	0.622659042008494	205	45438	0.91564882563275
MA1910.2	Rax	Paired-related HD factors	Unknown	0.971498373612098	0.622659042008494	205	45438	0.91564882563275
MA1924.2	Tlx	NK	Unknown	0.971498373612098	0.622659042008494	205	45438	0.91564882563275
MA1925.2	Uncx-b	Paired-related HD factors	Unknown	0.971498373612098	0.622659042008494	205	45438	0.91564882563275
MA2109.1	Arid3	ARID-related	Unknown	0.971498373612098	0.622659042008494	205	45438	0.91564882563275
MA2115.1	Pax6	Paired plus homeo domain	MethylPlus	0.971498373612098	0.622659042008494	205	45438	0.91564882563275
MA0833.3	ATF4	ATF-4-related factors	MethylMinus	0.971438231496591	0.605871967824627	81	17955	0.91564882563275
MA0851.2	Foxj3	FOX	MethylMinus	0.970863434648183	0.614023293225115	113	25063	0.91564882563275
MA0447.1	gt	CEBP-related	Unknown	0.970520069097538	0.587644394909606	24	5325	0.91564882563275
MA0619.2	LIN54	tesmin/TSO1-family	Unknown	0.970256995339843	0.622836741356536	163	36175	0.91564882563275
MA0627.3	POU2F3	POU domain factors	Unknown	0.970228353370015	0.605946567055725	69	15314	0.91564882563275
MA2002.2	Zfp335	Factors with multiple dispersed zinc fingers	Unknown	0.969871286633107	0.611644756251707	87	19316	0.91564882563275
MA0164.2	Nr2e3	RXR-related receptors (NR2)	Unknown	0.969763643135811	0.620105873234486	130	28866	0.91564882563275
MA0623.2	NEUROG1	Tal-related	Unknown	0.969457898853775	0.602914096911036	54	11994	0.91564882563275
MA1977.2	ZNF324	More than 3 adjacent zinc fingers	Unknown	0.969331174535205	0.613631905932765	89	19771	0.91564882563275
MA0776.1	MYBL1	Myb/SANT domain factors	Unknown	0.969300633238326	0.594375427289039	33	7331	0.91564882563275
MA0614.1	Foxj2	FOX	MethylMinus	0.969084432419836	0.617607779268344	104	23109	0.91564882563275
MA1880.2	Hey	Hairy-related factors	Unknown	0.968985085934723	0.604938934613239	56	12445	0.91564882563275
MA0797.1	TGIF2	TALE-type homeo domain factors	Unknown	0.968938300466996	0.610225036986428	72	16001	0.91564882563275
MA1487.3	FOXE1	FOX	MethylMinus	0.968915823012481	0.62391600718564	138	30669	0.91564882563275
MA1499.2	HOXB4	HOX	Unknown	0.968839999449163	0.630522034052401	193	42895	0.91564882563275
MA1884.2	Hox3	HOX	Unknown	0.968839999449163	0.630522034052401	193	42895	0.91564882563275
MA1885.2	Hox4	HOX	Unknown	0.968839999449163	0.630522034052401	193	42895	0.91564882563275
MA1898.2	Meox	HOX	Unknown	0.968839999449163	0.630522034052401	193	42895	0.91564882563275
